number,params,mean_f1_weighted,fold_scores
10,"{'num_leaves': 59, 'n_estimators': 83, 'learning_rate': 0.08779010976501811}",0.8613266478233759,"{'fit_time': array([11.51505733, 11.56793976, 11.43541813, 11.44525599, 11.54820609,
       11.51439309, 11.53550291, 11.49696517, 11.59213901, 11.52052569,
       11.49269199, 11.48271108,  2.27441812,  2.27356887,  2.21546102]), 'score_time': array([0.01060987, 0.0063343 , 0.00943995, 0.00693512, 0.00645113,
       0.00970793, 0.00707817, 0.0116539 , 0.00642729, 0.00696301,
       0.00991511, 0.01094723, 0.00492597, 0.00670505, 0.00526381]), 'test_f1_weighted': array([0.84690491, 0.89061859, 0.86876154, 0.84653745, 0.85469282,
       0.83588333, 0.86563682, 0.86542695, 0.87034261, 0.85938599,
       0.86721247, 0.87822027, 0.86564469, 0.85466513, 0.84996613]), 'test_recall_weighted': array([0.846875 , 0.890625 , 0.86875  , 0.846875 , 0.8546875, 0.8359375,
       0.865625 , 0.865625 , 0.8703125, 0.859375 , 0.8671875, 0.878125 ,
       0.865625 , 0.8546875, 0.85     ]), 'test_precision_weighted': array([0.84734833, 0.89076877, 0.86879006, 0.84726865, 0.8547357 ,
       0.83593138, 0.86566555, 0.865842  , 0.87047898, 0.85946411,
       0.86744493, 0.88003059, 0.86581654, 0.85468035, 0.84994893]), 'test_accuracy': array([0.846875 , 0.890625 , 0.86875  , 0.846875 , 0.8546875, 0.8359375,
       0.865625 , 0.865625 , 0.8703125, 0.859375 , 0.8671875, 0.878125 ,
       0.865625 , 0.8546875, 0.85     ]), 'test_roc_auc_ovr': array([0.84719358, 0.89065323, 0.86871945, 0.84470588, 0.85472339,
       0.83547454, 0.8655914 , 0.86403238, 0.87042325, 0.85944277,
       0.86739022, 0.87950155, 0.86577548, 0.85444052, 0.84907178])}"
11,"{'num_leaves': 47, 'n_estimators': 146, 'learning_rate': 0.14842441565835293}",0.8577828234562404,"{'fit_time': array([14.92996812, 15.05808997, 14.75114799, 14.99992299, 14.95439005,
       14.88433528, 15.00880384, 14.89952898, 15.03385711, 15.04580498,
       14.86954784, 14.94775414,  3.21077108,  3.09423208,  3.13289714]), 'score_time': array([0.00816989, 0.00909209, 0.00909114, 0.00732303, 0.00715494,
       0.01011801, 0.00740099, 0.00877404, 0.00925589, 0.008178  ,
       0.00820613, 0.00704002, 0.00558281, 0.00538278, 0.00532985]), 'test_f1_weighted': array([0.83595553, 0.89373755, 0.87034132, 0.85434098, 0.85155924,
       0.83592828, 0.86563682, 0.86225399, 0.86566046, 0.85000733,
       0.85471483, 0.86415379, 0.85468146, 0.85152077, 0.85625   ]), 'test_recall_weighted': array([0.8359375, 0.89375  , 0.8703125, 0.8546875, 0.8515625, 0.8359375,
       0.865625 , 0.8625   , 0.865625 , 0.85     , 0.8546875, 0.8640625,
       0.8546875, 0.8515625, 0.85625  ]), 'test_precision_weighted': array([0.83601031, 0.89400452, 0.87057838, 0.85521307, 0.85156013,
       0.83592314, 0.86566555, 0.86284029, 0.8658481 , 0.85003125,
       0.85494663, 0.86688329, 0.8546796 , 0.85158314, 0.85625   ]), 'test_accuracy': array([0.8359375, 0.89375  , 0.8703125, 0.8546875, 0.8515625, 0.8359375,
       0.865625 , 0.8625   , 0.865625 , 0.85     , 0.8546875, 0.8640625,
       0.8546875, 0.8515625, 0.85625  ]), 'test_roc_auc_ovr': array([0.83593956, 0.89378803, 0.87052786, 0.85245098, 0.85151977,
       0.83568963, 0.8655914 , 0.86071012, 0.86578783, 0.85000586,
       0.85488033, 0.86583526, 0.85455754, 0.85122509, 0.85556733])}"
12,"{'num_leaves': 51, 'n_estimators': 125, 'learning_rate': 0.09655555264072596}",0.8593202607884619,"{'fit_time': array([13.62709522, 13.6496129 , 13.6080811 , 13.75391483, 13.70826221,
       13.65986586, 13.61590409, 13.57488322, 13.74989986, 13.81196904,
       13.68836808, 13.7300148 ,  2.93374896,  2.92054605,  2.93951488]), 'score_time': array([0.00825071, 0.00876999, 0.00641489, 0.00920486, 0.00711393,
       0.0075562 , 0.00922704, 0.00723696, 0.00698614, 0.00744796,
       0.008183  , 0.01062012, 0.00729775, 0.00541592, 0.00532603]), 'test_f1_weighted': array([0.85159186, 0.89217092, 0.86096841, 0.85103225, 0.86093988,
       0.82969624, 0.87654168, 0.86210737, 0.860929  , 0.84688846,
       0.84534159, 0.86571952, 0.86095617, 0.86561186, 0.85930871]), 'test_recall_weighted': array([0.8515625, 0.8921875, 0.8609375, 0.8515625, 0.8609375, 0.8296875,
       0.8765625, 0.8625   , 0.8609375, 0.846875 , 0.8453125, 0.865625 ,
       0.8609375, 0.865625 , 0.859375 ]), 'test_precision_weighted': array([0.85195801, 0.8925074 , 0.8612053 , 0.852733  , 0.86094646,
       0.82970904, 0.87655943, 0.86341942, 0.86092471, 0.84705078,
       0.84557292, 0.86824946, 0.86148355, 0.86561565, 0.85930987]), 'test_accuracy': array([0.8515625, 0.8921875, 0.8609375, 0.8515625, 0.8609375, 0.8296875,
       0.8765625, 0.8625   , 0.8609375, 0.846875 , 0.8453125, 0.865625 ,
       0.8609375, 0.865625 , 0.859375 ]), 'test_roc_auc_ovr': array([0.85184081, 0.89223039, 0.8611437 , 0.84872549, 0.8609353 ,
       0.82953979, 0.87629521, 0.86015151, 0.86068299, 0.84699699,
       0.8454979 , 0.86731455, 0.86128049, 0.86543066, 0.85827544])}"
13,"{'num_leaves': 65, 'n_estimators': 84, 'learning_rate': 0.13079841916712534}",0.8600653363705748,"{'fit_time': array([11.49498415, 11.52004313, 11.44987297, 11.59483075, 11.55686712,
       11.53791189, 11.43060899, 11.52173495, 11.60509491, 11.55676222,
       11.46575379, 11.60421014,  2.50423813,  2.5214951 ,  2.48854804]), 'score_time': array([0.00647902, 0.00643206, 0.00649595, 0.01707411, 0.00625205,
       0.00655103, 0.00825596, 0.00773597, 0.00680995, 0.00598907,
       0.00699019, 0.00626111, 0.00508881, 0.00489807, 0.00560999]), 'test_f1_weighted': array([0.8500293 , 0.88748682, 0.85298696, 0.87154573, 0.85469282,
       0.853125  , 0.86096298, 0.86388256, 0.862543  , 0.85469992,
       0.85627528, 0.86416177, 0.86252015, 0.8499237 , 0.85614407]), 'test_recall_weighted': array([0.85     , 0.8875   , 0.853125 , 0.871875 , 0.8546875, 0.853125 ,
       0.8609375, 0.8640625, 0.8625   , 0.8546875, 0.85625  , 0.8640625,
       0.8625   , 0.85     , 0.85625  ]), 'test_precision_weighted': array([0.85047364, 0.8877511 , 0.853451  , 0.87261158, 0.8547357 ,
       0.853125  , 0.86109356, 0.86421659, 0.86285552, 0.85481667,
       0.85645107, 0.86649344, 0.8626919 , 0.8501136 , 0.85618948]), 'test_accuracy': array([0.85     , 0.8875   , 0.853125 , 0.871875 , 0.8546875, 0.853125 ,
       0.8609375, 0.8640625, 0.8625   , 0.8546875, 0.85625  , 0.8640625,
       0.8625   , 0.85     , 0.85625  ]), 'test_roc_auc_ovr': array([0.85032105, 0.88753796, 0.85239492, 0.86960784, 0.85472339,
       0.85295124, 0.86104594, 0.86255745, 0.86277578, 0.85478293,
       0.85640008, 0.86565892, 0.86264853, 0.84952941, 0.85491974])}"
14,"{'num_leaves': 80, 'n_estimators': 120, 'learning_rate': 0.10654973091502092}",0.8623654491424978,"{'fit_time': array([19.77628517, 19.85765576, 19.83150506, 19.82737899, 19.91339803,
       19.98212075, 19.91310287, 19.84668326, 19.9907589 , 19.73129487,
       19.74927306, 19.96943998,  4.15676284,  4.0864861 ,  4.09620476]), 'score_time': array([0.0096209 , 0.01020789, 0.0085752 , 0.01031184, 0.00932288,
       0.00984311, 0.00728011, 0.01063776, 0.00837827, 0.00805211,
       0.00938797, 0.00631714, 0.005476  , 0.00635099, 0.00546932]), 'test_f1_weighted': array([0.84373473, 0.89840203, 0.86721702, 0.86065532, 0.85313074,
       0.84215856, 0.87031852, 0.86538458, 0.87034261, 0.85626123,
       0.85      , 0.88134283, 0.86408075, 0.85462532, 0.85782749]), 'test_recall_weighted': array([0.84375  , 0.8984375, 0.8671875, 0.8609375, 0.853125 , 0.8421875,
       0.8703125, 0.865625 , 0.8703125, 0.85625  , 0.85     , 0.88125  ,
       0.8640625, 0.8546875, 0.8578125]), 'test_precision_weighted': array([0.84373595, 0.89910892, 0.86745402, 0.86132784, 0.85320312,
       0.84216668, 0.87032879, 0.86597954, 0.87047898, 0.85654005,
       0.85      , 0.88315681, 0.86460956, 0.85476802, 0.85784669]), 'test_accuracy': array([0.84375  , 0.8984375, 0.8671875, 0.8609375, 0.853125 , 0.8421875,
       0.8703125, 0.865625 , 0.8703125, 0.85625  , 0.85     , 0.88125  ,
       0.8640625, 0.8546875, 0.8578125]), 'test_roc_auc_ovr': array([0.84353835, 0.89849999, 0.8673998 , 0.85892157, 0.85318018,
       0.84183948, 0.8702346 , 0.86384618, 0.87042325, 0.8564339 ,
       0.84988125, 0.88263647, 0.86440744, 0.8542646 , 0.85724518])}"
15,"{'num_leaves': 41, 'n_estimators': 89, 'learning_rate': 0.14985070718509383}",0.8589004556243416,"{'fit_time': array([8.18431473, 8.21674395, 8.22200608, 8.26801419, 8.18553495,
       8.24816895, 8.23382807, 8.23927975, 8.1962781 , 8.22716212,
       8.18030715, 8.2678299 , 1.75847626, 1.76202393, 1.75177813]), 'score_time': array([0.00640321, 0.00765109, 0.005934  , 0.00608587, 0.00585699,
       0.00754523, 0.00648022, 0.00704312, 0.00866413, 0.007231  ,
       0.00744772, 0.0062449 , 0.00491095, 0.00464797, 0.00523996]), 'test_f1_weighted': array([0.85471483, 0.88590993, 0.86877693, 0.84776071, 0.85625562,
       0.83905345, 0.86251209, 0.8559446 , 0.84844602, 0.85469992,
       0.859375  , 0.87665748, 0.8625094 , 0.85934475, 0.85154611]), 'test_recall_weighted': array([0.8546875, 0.8859375, 0.86875  , 0.8484375, 0.85625  , 0.8390625,
       0.8625   , 0.85625  , 0.8484375, 0.8546875, 0.859375 , 0.8765625,
       0.8625   , 0.859375 , 0.8515625]), 'test_precision_weighted': array([0.85494663, 0.88640625, 0.86895658, 0.85015589, 0.85632812,
       0.8390485 , 0.86254104, 0.85671948, 0.84845869, 0.85481667,
       0.859375  , 0.87864006, 0.86334454, 0.85938172, 0.85153389]), 'test_accuracy': array([0.8546875, 0.8859375, 0.86875  , 0.8484375, 0.85625  , 0.8390625,
       0.8625   , 0.85625  , 0.8484375, 0.8546875, 0.859375 , 0.8765625,
       0.8625   , 0.859375 , 0.8515625]), 'test_roc_auc_ovr': array([0.85488033, 0.8859901 , 0.86891496, 0.84519608, 0.85630567,
       0.83881833, 0.86246334, 0.85425181, 0.84828274, 0.85478293,
       0.85926368, 0.87802226, 0.86296123, 0.85908775, 0.85074964])}"
16,"{'num_leaves': 55, 'n_estimators': 129, 'learning_rate': 0.0861841162334751}",0.8619325242536627,"{'fit_time': array([15.23350382, 15.2640779 , 16.26689887, 15.19642282, 15.09437585,
       15.18004107, 15.125278  , 15.19336796, 15.14027023, 15.15556192,
       15.09758425, 15.21006322,  3.50084376,  3.44529605,  3.49729109]), 'score_time': array([0.00811195, 0.00692821, 0.00570536, 0.00791025, 0.00713611,
       0.00917888, 0.00695896, 0.00707412, 0.00700784, 0.00804687,
       0.00833893, 0.00718212, 0.00553012, 0.00567508, 0.00538421]), 'test_f1_weighted': array([0.859375  , 0.89369187, 0.85627949, 0.85576677, 0.85936813,
       0.85002639, 0.86712611, 0.85762429, 0.86879104, 0.84998975,
       0.85781841, 0.87978008, 0.85939698, 0.86402428, 0.84992929]), 'test_recall_weighted': array([0.859375 , 0.89375  , 0.85625  , 0.85625  , 0.859375 , 0.85     ,
       0.8671875, 0.8578125, 0.86875  , 0.85     , 0.8578125, 0.8796875,
       0.859375 , 0.8640625, 0.85     ]), 'test_precision_weighted': array([0.859375  , 0.89475318, 0.85645951, 0.85733485, 0.85937805,
       0.8501192 , 0.86727266, 0.85794627, 0.86910357, 0.85079346,
       0.8578285 , 0.88176698, 0.8596875 , 0.8640917 , 0.84992529]), 'test_accuracy': array([0.859375 , 0.89375  , 0.85625  , 0.85625  , 0.859375 , 0.85     ,
       0.8671875, 0.8578125, 0.86875  , 0.85     , 0.8578125, 0.8796875,
       0.859375 , 0.8640625, 0.85     ]), 'test_roc_auc_ovr': array([0.85926368, 0.89382709, 0.85640274, 0.85352941, 0.85931396,
       0.85003764, 0.86671554, 0.85628534, 0.86903458, 0.85035755,
       0.85774392, 0.88115718, 0.85959975, 0.86373499, 0.84885592])}"
17,"{'num_leaves': 39, 'n_estimators': 150, 'learning_rate': 0.1317965764691139}",0.8605098025368362,"{'fit_time': array([12.71065116, 12.62877798, 12.57048202, 12.71411204, 12.70678806,
       12.69153595, 12.66069603, 12.66669893, 12.72212195, 12.790236  ,
       12.64294577, 12.73842716,  2.7586813 ,  2.73823285,  2.71123505]), 'score_time': array([0.00918889, 0.00729108, 0.0088501 , 0.00718784, 0.01036382,
       0.00850892, 0.00995898, 0.007411  , 0.00679231, 0.00725818,
       0.01083708, 0.00695801, 0.00561666, 0.00588703, 0.00525188]), 'test_f1_weighted': array([0.848466  , 0.88905844, 0.8578441 , 0.86070196, 0.8531293 ,
       0.84691988, 0.87184493, 0.86237582, 0.85786216, 0.84845045,
       0.85784062, 0.87821072, 0.86252015, 0.85156867, 0.86085383]), 'test_recall_weighted': array([0.8484375, 0.8890625, 0.8578125, 0.8609375, 0.853125 , 0.846875 ,
       0.871875 , 0.8625   , 0.8578125, 0.8484375, 0.8578125, 0.878125 ,
       0.8625   , 0.8515625, 0.8609375]), 'test_precision_weighted': array([0.84869749, 0.88916292, 0.85808094, 0.86118271, 0.85315027,
       0.84737824, 0.87188307, 0.86252262, 0.8584186 , 0.84856697,
       0.85820801, 0.88076704, 0.8626919 , 0.85157899, 0.8608758 ]), 'test_accuracy': array([0.8484375, 0.8890625, 0.8578125, 0.8609375, 0.853125 , 0.846875 ,
       0.871875 , 0.8625   , 0.8578125, 0.8484375, 0.8578125, 0.878125 ,
       0.8625   , 0.8515625, 0.8609375]), 'test_roc_auc_ovr': array([0.84862538, 0.88908583, 0.85801564, 0.85911765, 0.85314112,
       0.84723159, 0.87155425, 0.86126873, 0.85825771, 0.84853073,
       0.85809576, 0.87985423, 0.86264853, 0.85148897, 0.85973743])}"
18,"{'num_leaves': 53, 'n_estimators': 74, 'learning_rate': 0.1042241655255084}",0.8608986968359916,"{'fit_time': array([8.42862487, 8.42915893, 8.41066289, 8.41275883, 8.44046211,
       8.42862606, 8.44931602, 8.4453311 , 8.45114398, 8.473248  ,
       8.4103024 , 8.43276596, 1.96880269, 1.99405098, 1.96511912]), 'score_time': array([0.00778699, 0.00657892, 0.00649118, 0.00606227, 0.00608683,
       0.00741816, 0.00814676, 0.00818706, 0.00592995, 0.00595093,
       0.0068109 , 0.00666642, 0.00469303, 0.00467992, 0.00501084]), 'test_f1_weighted': array([0.84689595, 0.89681858, 0.86721702, 0.85890227, 0.85781493,
       0.83748093, 0.87345327, 0.86851517, 0.86722611, 0.84688696,
       0.8453295 , 0.8735225 , 0.86252149, 0.85152077, 0.859375  ]), 'test_recall_weighted': array([0.846875 , 0.896875 , 0.8671875, 0.859375 , 0.8578125, 0.8375   ,
       0.8734375, 0.86875  , 0.8671875, 0.846875 , 0.8453125, 0.8734375,
       0.8625   , 0.8515625, 0.859375 ]), 'test_precision_weighted': array([0.84698306, 0.89788552, 0.86745402, 0.86048854, 0.85782155,
       0.83747824, 0.87350743, 0.86911879, 0.86747222, 0.84696509,
       0.84538366, 0.87627432, 0.8628125 , 0.85158314, 0.859375  ]), 'test_accuracy': array([0.846875 , 0.896875 , 0.8671875, 0.859375 , 0.8578125, 0.8375   ,
       0.8734375, 0.86875  , 0.8671875, 0.846875 , 0.8453125, 0.8734375,
       0.8625   , 0.8515625, 0.859375 ]), 'test_roc_auc_ovr': array([0.8469297 , 0.89695212, 0.8673998 , 0.85666667, 0.85780981,
       0.83720021, 0.87346041, 0.86698223, 0.8674112 , 0.84693838,
       0.84532198, 0.87524002, 0.8627267 , 0.85122509, 0.85870717])}"
19,"{'num_leaves': 64, 'n_estimators': 95, 'learning_rate': 0.12660126490256765}",0.8596480545094208,"{'fit_time': array([148.02571177, 148.05942917, 147.90641928, 147.94730902,
       147.93518615, 148.00107217, 148.06792712, 147.96791029,
       147.98609614, 147.96405697, 147.93945503, 147.96899414,
         4.41477776,   4.40378308,   4.4291153 ]), 'score_time': array([0.00693727, 0.00812292, 0.00676775, 0.00666809, 0.00677299,
       0.00953984, 0.00764322, 0.00956988, 0.00938797, 0.00638294,
       0.00651193, 0.0079217 , 0.00648427, 0.00604677, 0.00522375]), 'test_f1_weighted': array([0.85939973, 0.89061218, 0.85938737, 0.85280123, 0.85156504,
       0.83592828, 0.86405552, 0.85902626, 0.87656944, 0.84688696,
       0.85934475, 0.87506837, 0.85783159, 0.85779061, 0.84845348]), 'test_recall_weighted': array([0.859375 , 0.890625 , 0.859375 , 0.853125 , 0.8515625, 0.8359375,
       0.8640625, 0.859375 , 0.8765625, 0.846875 , 0.859375 , 0.875    ,
       0.8578125, 0.8578125, 0.8484375]), 'test_precision_weighted': array([0.85957552, 0.89087781, 0.85941653, 0.85355426, 0.85177133,
       0.83592314, 0.86405277, 0.86005146, 0.87658066, 0.84696509,
       0.85938172, 0.87848974, 0.85835755, 0.85780645, 0.84847362]), 'test_accuracy': array([0.859375 , 0.890625 , 0.859375 , 0.853125 , 0.8515625, 0.8359375,
       0.8640625, 0.859375 , 0.8765625, 0.846875 , 0.859375 , 0.875    ,
       0.8578125, 0.8578125, 0.8484375]), 'test_roc_auc_ovr': array([0.85952756, 0.89066299, 0.85933529, 0.85098039, 0.85167604,
       0.83568963, 0.86388074, 0.85720166, 0.87644735, 0.84693838,
       0.85908775, 0.87707199, 0.85815353, 0.857568  , 0.84782566])}"
20,"{'num_leaves': 37, 'n_estimators': 116, 'learning_rate': 0.14315681065554017}",0.8604890669707976,"{'fit_time': array([ 9.90483594, 10.02211022,  9.91917276,  9.95494294,  9.98496819,
        9.905761  ,  9.96472597,  9.906986  ,  9.96040702,  9.99389911,
        9.87522984,  9.99480796,  2.044554  ,  2.059618  ,  2.08008695]), 'score_time': array([0.00661492, 0.00713491, 0.00810814, 0.00636911, 0.00732589,
       0.00738907, 0.00603199, 0.00837493, 0.00661993, 0.00611997,
       0.00662613, 0.00612521, 0.00494695, 0.00518084, 0.00492096]), 'test_f1_weighted': array([0.85782813, 0.87811786, 0.85783855, 0.85598278, 0.85468998,
       0.84377749, 0.86720405, 0.86066573, 0.86566702, 0.85154618,
       0.8625    , 0.87822148, 0.85939698, 0.86718133, 0.84671845]), 'test_recall_weighted': array([0.8578125, 0.878125 , 0.8578125, 0.85625  , 0.8546875, 0.84375  ,
       0.8671875, 0.8609375, 0.865625 , 0.8515625, 0.8625   , 0.878125 ,
       0.859375 , 0.8671875, 0.846875 ]), 'test_precision_weighted': array([0.85788146, 0.87826511, 0.85796932, 0.85654212, 0.85469664,
       0.84387091, 0.86725872, 0.86134817, 0.86597955, 0.85156731,
       0.8625    , 0.87970703, 0.8596875 , 0.8671794 , 0.8468282 ]), 'test_accuracy': array([0.8578125, 0.878125 , 0.8578125, 0.85625  , 0.8546875, 0.84375  ,
       0.8671875, 0.8609375, 0.865625 , 0.8515625, 0.8625   , 0.878125 ,
       0.859375 , 0.8671875, 0.846875 ]), 'test_roc_auc_ovr': array([0.85783188, 0.87815311, 0.85791789, 0.85431373, 0.85468433,
       0.84378025, 0.8672043 , 0.85904899, 0.86590518, 0.85142238,
       0.86239115, 0.87932521, 0.85959975, 0.86703838, 0.84528435])}"
21,"{'num_leaves': 80, 'n_estimators': 124, 'learning_rate': 0.10510360602054097}",0.8604810820798624,"{'fit_time': array([21.70692205, 21.91721296, 21.69840884, 21.91128421, 21.88625002,
       21.86718202, 21.89230084, 21.81079984, 21.92508078, 21.75403786,
       21.81532788, 21.84212899,  4.37052393,  4.38290191,  4.33926392]), 'score_time': array([0.00809693, 0.00830793, 0.01013112, 0.01012683, 0.01436615,
       0.01116991, 0.010432  , 0.00991416, 0.0079031 , 0.00755906,
       0.00849485, 0.01165009, 0.00618911, 0.00612783, 0.00639486]), 'test_f1_weighted': array([0.84844379, 0.89842188, 0.85627948, 0.85742002, 0.84844305,
       0.84204727, 0.87346069, 0.86851517, 0.86877566, 0.85157518,
       0.85783507, 0.87197516, 0.86251612, 0.85460114, 0.84690654]), 'test_recall_weighted': array([0.8484375, 0.8984375, 0.85625  , 0.8578125, 0.8484375, 0.8421875,
       0.8734375, 0.86875  , 0.86875  , 0.8515625, 0.8578125, 0.871875 ,
       0.8625   , 0.8546875, 0.846875 ]), 'test_precision_weighted': array([0.84845423, 0.8987618 , 0.85712856, 0.85855734, 0.84848589,
       0.8424064 , 0.87359051, 0.86911879, 0.86886922, 0.85179161,
       0.85796236, 0.87377815, 0.86259962, 0.85485364, 0.84695466]), 'test_accuracy': array([0.8484375, 0.8984375, 0.85625  , 0.8578125, 0.8484375, 0.8421875,
       0.8734375, 0.86875  , 0.86875  , 0.8515625, 0.8578125, 0.871875 ,
       0.8625   , 0.8546875, 0.846875 ]), 'test_roc_auc_ovr': array([0.8483615 , 0.89848045, 0.85679374, 0.85539216, 0.84847242,
       0.84140928, 0.87355816, 0.86698223, 0.86879987, 0.85171545,
       0.85791984, 0.87323171, 0.86257036, 0.85417664, 0.84636367])}"
22,"{'num_leaves': 75, 'n_estimators': 137, 'learning_rate': 0.11230630813375655}",0.8598451642887859,"{'fit_time': array([22.31789422, 22.33627534, 22.10095096, 22.35549712, 22.32012105,
       22.43056822, 22.38172221, 22.20014286, 22.4416101 , 22.24817896,
       22.14994097, 22.26427507,  4.851125  ,  4.8125062 ,  4.80707884]), 'score_time': array([0.01164198, 0.00831676, 0.00838304, 0.00826216, 0.00929904,
       0.01065874, 0.00870609, 0.00975108, 0.00703192, 0.00861311,
       0.00971103, 0.01013494, 0.00588799, 0.00578189, 0.00666499]), 'test_f1_weighted': array([0.85158607, 0.89372924, 0.86095483, 0.84943182, 0.85000439,
       0.84215856, 0.85939699, 0.86066573, 0.86567095, 0.85157518,
       0.86402428, 0.87509404, 0.86720793, 0.84841416, 0.85776329]), 'test_recall_weighted': array([0.8515625, 0.89375  , 0.8609375, 0.85     , 0.85     , 0.8421875,
       0.859375 , 0.8609375, 0.865625 , 0.8515625, 0.8640625, 0.875    ,
       0.8671875, 0.8484375, 0.8578125]), 'test_precision_weighted': array([0.85171359, 0.89414521, 0.86101   , 0.85129001, 0.85015821,
       0.84216668, 0.85948612, 0.86134817, 0.86613955, 0.85179161,
       0.8640917 , 0.87725621, 0.86757134, 0.84842815, 0.85775193]), 'test_accuracy': array([0.8515625, 0.89375  , 0.8609375, 0.85     , 0.85     , 0.8421875,
       0.859375 , 0.8609375, 0.865625 , 0.8515625, 0.8640625, 0.875    ,
       0.8671875, 0.8484375, 0.8578125]), 'test_roc_auc_ovr': array([0.85166489, 0.89379779, 0.86094819, 0.84705882, 0.85009376,
       0.84183948, 0.85943304, 0.85904899, 0.86602253, 0.85171545,
       0.86373499, 0.87654297, 0.86745622, 0.84818558, 0.85681345])}"
23,"{'num_leaves': 80, 'n_estimators': 139, 'learning_rate': 0.09226163394166055}",0.8613134731008452,"{'fit_time': array([23.31653309, 23.41598415, 23.33678699, 23.21688604, 23.44096375,
       23.25349498, 23.41676497, 23.26796103, 23.34922791, 23.13924575,
       23.29155612, 23.20510411,  4.92606306,  4.92590714,  4.90174174]), 'score_time': array([0.00922275, 0.00770187, 0.007514  , 0.00983191, 0.00812006,
       0.00877023, 0.00886703, 0.00850201, 0.00802112, 0.00801015,
       0.01153684, 0.00953794, 0.00636387, 0.00679779, 0.00661135]), 'test_f1_weighted': array([0.84531892, 0.90310608, 0.86095483, 0.85263126, 0.84687949,
       0.8375    , 0.87032866, 0.87010124, 0.86410202, 0.85626264,
       0.86716705, 0.87197139, 0.85939698, 0.86247042, 0.85151113]), 'test_recall_weighted': array([0.8453125, 0.903125 , 0.8609375, 0.853125 , 0.846875 , 0.8375   ,
       0.8703125, 0.8703125, 0.8640625, 0.85625  , 0.8671875, 0.871875 ,
       0.859375 , 0.8625   , 0.8515625]), 'test_precision_weighted': array([0.84532948, 0.90352846, 0.86101   , 0.85418116, 0.84690051,
       0.8375    , 0.87038308, 0.87061385, 0.86434829, 0.85642578,
       0.86718475, 0.87412853, 0.8596875 , 0.86250831, 0.85149733]), 'test_accuracy': array([0.8453125, 0.903125 , 0.8609375, 0.853125 , 0.846875 , 0.8375   ,
       0.8703125, 0.8703125, 0.8640625, 0.85625  , 0.8671875, 0.871875 ,
       0.859375 , 0.8625   , 0.8515625]), 'test_roc_auc_ovr': array([0.84523402, 0.90317288, 0.86094819, 0.85039216, 0.84689014,
       0.83730776, 0.87033236, 0.86864336, 0.8642818 , 0.85637529,
       0.86695042, 0.87340805, 0.85959975, 0.86221523, 0.85053377])}"
24,"{'num_leaves': 70, 'n_estimators': 111, 'learning_rate': 0.07469344818608956}",0.8614937252261448,"{'fit_time': array([16.71167207, 16.79399014, 16.76176882, 16.89634085, 16.87508011,
       16.84758306, 16.82090592, 16.80164504, 16.87888193, 16.72316599,
       16.79997993, 16.81693387,  3.438941  ,  3.42762113,  3.38631392]), 'score_time': array([0.007303  , 0.00744987, 0.00730109, 0.00762701, 0.00893617,
       0.00772023, 0.00696397, 0.00714231, 0.00850892, 0.00616002,
       0.00760221, 0.00894117, 0.00908899, 0.00714707, 0.00682306]), 'test_f1_weighted': array([0.85311064, 0.89685486, 0.86406881, 0.85096747, 0.84843417,
       0.83435556, 0.87034132, 0.86199576, 0.87504275, 0.85469708,
       0.86251881, 0.88134283, 0.86252015, 0.85155561, 0.85460007]), 'test_recall_weighted': array([0.853125 , 0.896875 , 0.8640625, 0.8515625, 0.8484375, 0.834375 ,
       0.8703125, 0.8625   , 0.875    , 0.8546875, 0.8625   , 0.88125  ,
       0.8625   , 0.8515625, 0.8546875]), 'test_precision_weighted': array([0.85311296, 0.89727296, 0.86407934, 0.85301214, 0.84843498,
       0.83435244, 0.87057838, 0.86395299, 0.87551272, 0.85504472,
       0.86260501, 0.88315681, 0.8626919 , 0.85155288, 0.8546175 ]), 'test_accuracy': array([0.853125 , 0.896875 , 0.8640625, 0.8515625, 0.8484375, 0.834375 ,
       0.8703125, 0.8625   , 0.875    , 0.8546875, 0.8625   , 0.88125  ,
       0.8625   , 0.8515625, 0.8546875]), 'test_roc_auc_ovr': array([0.85292077, 0.89692282, 0.86397849, 0.84852941, 0.84839428,
       0.83407151, 0.87052786, 0.8597791 , 0.87541073, 0.85490016,
       0.86256707, 0.88263647, 0.86264853, 0.85140101, 0.85345775])}"
