number,params,mean_f1_weighted,fold_scores
10,"{'num_leaves': 31, 'n_estimators': 65, 'learning_rate': 0.06956645213739496}",0.7574477102045324,"{'fit_time': array([17.91232991, 17.80060196, 17.81582379, 17.90657902, 18.00646591,
       17.7647171 , 17.96890116, 17.89638805, 18.03182793, 17.98120499,
       18.02355099, 17.90506983,  3.49188113,  3.51849031,  3.48007393]), 'score_time': array([0.01872015, 0.01220798, 0.01104307, 0.01802301, 0.01203489,
       0.01234579, 0.01232672, 0.01274896, 0.01191306, 0.01055884,
       0.01266289, 0.01499796, 0.00828385, 0.00785089, 0.00967908]), 'test_f1_weighted': array([0.75358067, 0.7664752 , 0.75769514, 0.75179176, 0.75711375,
       0.77838859, 0.76490588, 0.77066797, 0.71842911, 0.76301277,
       0.75975965, 0.76757265, 0.74254069, 0.76056901, 0.74921281]), 'test_recall_weighted': array([0.76412429, 0.77824859, 0.76836158, 0.76271186, 0.77510608,
       0.78389831, 0.77259887, 0.78107345, 0.73163842, 0.77510608,
       0.76694915, 0.77542373, 0.76271186, 0.77259887, 0.76237624]), 'test_precision_weighted': array([0.75044173, 0.76400858, 0.75532951, 0.75363485, 0.75353214,
       0.77705646, 0.76442033, 0.7685749 , 0.72119957, 0.76323256,
       0.75593059, 0.76689938, 0.74588118, 0.75905503, 0.74864922]), 'test_accuracy': array([0.76412429, 0.77824859, 0.76836158, 0.76271186, 0.77510608,
       0.78389831, 0.77259887, 0.78107345, 0.73163842, 0.77510608,
       0.76694915, 0.77542373, 0.76271186, 0.77259887, 0.76237624]), 'test_roc_auc_ovr': array([0.88365334, 0.90621633, 0.88597328, 0.87670062, 0.88886423,
       0.89903886, 0.89584175, 0.88943553, 0.86939865, 0.89268157,
       0.88102788, 0.89324717, 0.89004445, 0.88786802, 0.89480506])}"
11,"{'num_leaves': 45, 'n_estimators': 83, 'learning_rate': 0.1127383556431539}",0.7600249367250111,"{'fit_time': array([955.13336778, 955.03652692, 954.95039988, 955.17006207,
       955.30779123, 955.20896101, 955.37996292, 955.19088602,
       955.29373097, 955.10104394, 955.46759415, 955.24574113,
         6.06841803,   6.07266498,   5.95756578]), 'score_time': array([0.0188961 , 0.01641798, 0.01564813, 0.01573682, 0.02479386,
       0.02108598, 0.01641011, 0.02067804, 0.02337694, 0.02066207,
       0.01505804, 0.02390409, 0.01081395, 0.01083899, 0.01481819]), 'test_f1_weighted': array([0.76492267, 0.7702908 , 0.75485376, 0.75035656, 0.7755758 ,
       0.77005033, 0.77149869, 0.77686343, 0.74098363, 0.75436039,
       0.75346122, 0.75833152, 0.74960754, 0.75346711, 0.7557506 ]), 'test_recall_weighted': array([0.77259887, 0.77966102, 0.76694915, 0.76129944, 0.7864215 ,
       0.77542373, 0.77824859, 0.78531073, 0.75423729, 0.76661952,
       0.75847458, 0.76836158, 0.76694915, 0.76553672, 0.76520509]), 'test_precision_weighted': array([0.7629771 , 0.76715675, 0.75192201, 0.75228253, 0.77258799,
       0.7683546 , 0.77062075, 0.77328856, 0.74180161, 0.75478346,
       0.75054119, 0.75500093, 0.75193006, 0.75083818, 0.7562815 ]), 'test_accuracy': array([0.77259887, 0.77966102, 0.76694915, 0.76129944, 0.7864215 ,
       0.77542373, 0.77824859, 0.78531073, 0.75423729, 0.76661952,
       0.75847458, 0.76836158, 0.76694915, 0.76553672, 0.76520509]), 'test_roc_auc_ovr': array([0.88147831, 0.8996695 , 0.88347366, 0.87151711, 0.88932043,
       0.89160887, 0.8945065 , 0.88202056, 0.86698466, 0.88445207,
       0.87481032, 0.88284292, 0.88693713, 0.88083535, 0.88246235])}"
12,"{'num_leaves': 43, 'n_estimators': 78, 'learning_rate': 0.12392869572655589}",0.7591620746771469,"{'fit_time': array([26.67163706, 26.54624414, 26.49076891, 26.7508769 , 26.73670602,
       26.66240382, 26.57216215, 26.549263  , 26.87140393, 26.50936031,
       26.87383413, 26.73921013,  8.33716106,  8.33768797,  8.57096291]), 'score_time': array([0.01900101, 0.01912975, 0.01340318, 0.01664805, 0.01973104,
       0.01580906, 0.01604199, 0.024822  , 0.01440883, 0.0230937 ,
       0.01393509, 0.01357293, 0.01325202, 0.011904  , 0.00814795]), 'test_f1_weighted': array([0.7582975 , 0.76269391, 0.7586092 , 0.75396877, 0.76509813,
       0.77751807, 0.77407121, 0.77685039, 0.73163736, 0.75067725,
       0.76686263, 0.76480628, 0.7436638 , 0.74789652, 0.7547801 ]), 'test_recall_weighted': array([0.76553672, 0.7740113 , 0.76836158, 0.76271186, 0.77652051,
       0.78107345, 0.78107345, 0.78672316, 0.74576271, 0.76237624,
       0.77259887, 0.7740113 , 0.76271186, 0.76129944, 0.76379066]), 'test_precision_weighted': array([0.75648239, 0.76037889, 0.75501131, 0.75693189, 0.76132059,
       0.77618389, 0.77304966, 0.77410951, 0.73518428, 0.7492498 ,
       0.76387862, 0.76235967, 0.74761691, 0.74441464, 0.75534586]), 'test_accuracy': array([0.76553672, 0.7740113 , 0.76836158, 0.76271186, 0.77652051,
       0.78107345, 0.78107345, 0.78672316, 0.74576271, 0.76237624,
       0.77259887, 0.7740113 , 0.76271186, 0.76129944, 0.76379066]), 'test_roc_auc_ovr': array([0.88107976, 0.90226051, 0.88532755, 0.86778614, 0.88513931,
       0.89149265, 0.89511971, 0.8751833 , 0.86592189, 0.88337113,
       0.87610343, 0.88281837, 0.89093289, 0.87875287, 0.8856335 ])}"
13,"{'num_leaves': 41, 'n_estimators': 115, 'learning_rate': 0.1171747585458657}",0.7571156383824877,"{'fit_time': array([42.73361301, 42.55508876, 42.438205  , 42.99206281, 42.76995683,
       42.49586773, 43.10601687, 42.82257199, 43.15530396, 43.05435014,
       43.07477927, 42.86053801,  8.90134192,  8.84595299,  8.80561495]), 'score_time': array([0.01838899, 0.01734924, 0.0183959 , 0.01505208, 0.02056241,
       0.01897812, 0.01957512, 0.01884007, 0.01512289, 0.01875997,
       0.01502275, 0.01720619, 0.01230216, 0.01557803, 0.01657796]), 'test_f1_weighted': array([0.75484281, 0.7693912 , 0.76499945, 0.74920499, 0.76102363,
       0.77513895, 0.77137805, 0.76069629, 0.73403917, 0.74654966,
       0.76689858, 0.76288138, 0.7432837 , 0.75209257, 0.74431413]), 'test_recall_weighted': array([0.76271186, 0.77966102, 0.7740113 , 0.75847458, 0.77369165,
       0.78107345, 0.77966102, 0.76836158, 0.74717514, 0.75388967,
       0.77259887, 0.76977401, 0.76129944, 0.76694915, 0.75671853]), 'test_precision_weighted': array([0.75216708, 0.76684685, 0.76207692, 0.75149143, 0.75653703,
       0.77283451, 0.77034782, 0.75690911, 0.73553109, 0.74595701,
       0.76340608, 0.76048302, 0.74417   , 0.74806402, 0.7430463 ]), 'test_accuracy': array([0.76271186, 0.77966102, 0.7740113 , 0.75847458, 0.77369165,
       0.78107345, 0.77966102, 0.76836158, 0.74717514, 0.75388967,
       0.77259887, 0.76977401, 0.76129944, 0.76694915, 0.75671853]), 'test_roc_auc_ovr': array([0.88092023, 0.89847468, 0.88741981, 0.86864587, 0.88606082,
       0.89168168, 0.8898375 , 0.87777478, 0.86511647, 0.88043005,
       0.87529849, 0.88125481, 0.88683113, 0.88218715, 0.88937075])}"
14,"{'num_leaves': 40, 'n_estimators': 146, 'learning_rate': 0.11996325955916964}",0.7605998262482818,"{'fit_time': array([ 50.45488691,  46.29767394,  46.08764601,  46.69270301,
        46.36786103,  46.13845682,  46.37061501,  46.26229024,
        46.53738976,  46.26101208,  46.56033015,  46.52112818,
       171.68323612, 171.74013805, 171.55212021]), 'score_time': array([0.01508617, 0.03375506, 0.02118707, 0.01736212, 0.02429581,
       0.0216229 , 0.02213407, 0.02996373, 0.02743292, 0.02593708,
       0.01901197, 0.02407384, 0.01484585, 0.01329398, 0.01496792]), 'test_f1_weighted': array([0.75422795, 0.77030339, 0.76826936, 0.75168576, 0.77169543,
       0.77360035, 0.7712031 , 0.7729355 , 0.74067351, 0.74940949,
       0.76242672, 0.76528429, 0.75353507, 0.74930486, 0.75444263]), 'test_recall_weighted': array([0.76412429, 0.77966102, 0.77683616, 0.76271186, 0.78500707,
       0.77824859, 0.77824859, 0.77966102, 0.75282486, 0.75954738,
       0.76836158, 0.7740113 , 0.76836158, 0.76412429, 0.76520509]), 'test_precision_weighted': array([0.75195802, 0.76795056, 0.76641111, 0.75343142, 0.76839654,
       0.77204584, 0.77034475, 0.77019381, 0.74298357, 0.74778509,
       0.75865057, 0.76239858, 0.75454789, 0.74606356, 0.75326652]), 'test_accuracy': array([0.76412429, 0.77966102, 0.77683616, 0.76271186, 0.78500707,
       0.77824859, 0.77824859, 0.77966102, 0.75282486, 0.75954738,
       0.76836158, 0.7740113 , 0.76836158, 0.76412429, 0.76520509]), 'test_roc_auc_ovr': array([0.88270385, 0.89919843, 0.88742572, 0.87336099, 0.88819346,
       0.88812536, 0.8937085 , 0.87603576, 0.86481543, 0.87816879,
       0.87507163, 0.88373216, 0.88498284, 0.87570948, 0.88539747])}"
15,"{'num_leaves': 47, 'n_estimators': 148, 'learning_rate': 0.12072489977755577}",0.7571036450665793,"{'fit_time': array([57.41471219, 57.31430197, 57.24263787, 57.56677985, 57.31455898,
       57.12973595, 57.34159517, 57.50785518, 57.62814379, 57.45746565,
       57.66005802, 57.36704016, 11.32629108, 11.31616116, 11.165452  ]), 'score_time': array([0.01839113, 0.02128696, 0.01692605, 0.01758718, 0.02370405,
       0.0246892 , 0.01987982, 0.01933599, 0.01455307, 0.01792717,
       0.01571608, 0.01551795, 0.02096701, 0.01643991, 0.01582003]), 'test_f1_weighted': array([0.74925615, 0.76578477, 0.75118267, 0.74887581, 0.7712979 ,
       0.77182804, 0.76792985, 0.76477814, 0.73092407, 0.76028217,
       0.75711991, 0.76659225, 0.74501552, 0.74755727, 0.75813014]), 'test_recall_weighted': array([0.75847458, 0.77824859, 0.76412429, 0.75706215, 0.78359264,
       0.77683616, 0.77542373, 0.77259887, 0.74576271, 0.76944837,
       0.76412429, 0.77683616, 0.76271186, 0.76271186, 0.76661952]), 'test_precision_weighted': array([0.74548354, 0.76283522, 0.74720135, 0.75285488, 0.76858546,
       0.76977421, 0.76607893, 0.76131287, 0.73103272, 0.76026814,
       0.75357788, 0.76306128, 0.74698942, 0.74279593, 0.76050824]), 'test_accuracy': array([0.75847458, 0.77824859, 0.76412429, 0.75706215, 0.78359264,
       0.77683616, 0.77542373, 0.77259887, 0.74576271, 0.76944837,
       0.76412429, 0.77683616, 0.76271186, 0.76271186, 0.76661952]), 'test_roc_auc_ovr': array([0.87886261, 0.9009327 , 0.8832429 , 0.87093375, 0.88811821,
       0.88848656, 0.89247911, 0.87349853, 0.85927711, 0.88353291,
       0.87494962, 0.88284601, 0.88795082, 0.87936253, 0.88071116])}"
16,"{'num_leaves': 40, 'n_estimators': 70, 'learning_rate': 0.13268176652130428}",0.7600146265421915,"{'fit_time': array([23.23138404, 23.19076777, 23.06451988, 23.09687805, 23.11501718,
       23.11266303, 23.17751288, 23.24502301, 23.29883099, 23.20072412,
       23.22995996, 23.22309279,  4.71469164,  4.66453004,  4.68179703]), 'score_time': array([0.01718998, 0.01567006, 0.01611209, 0.01617002, 0.01653504,
       0.01720977, 0.01798511, 0.01153278, 0.01075578, 0.01443696,
       0.01186299, 0.01127195, 0.00897002, 0.01025677, 0.01069617]), 'test_f1_weighted': array([0.753274  , 0.76688608, 0.75689052, 0.75984677, 0.76605776,
       0.77819449, 0.76581379, 0.76760357, 0.7386324 , 0.75868823,
       0.77151524, 0.77203291, 0.74485766, 0.75100545, 0.74892054]), 'test_recall_weighted': array([0.76271186, 0.77683616, 0.76836158, 0.76977401, 0.77934936,
       0.78248588, 0.7740113 , 0.77683616, 0.75141243, 0.76803395,
       0.77683616, 0.77966102, 0.76271186, 0.76694915, 0.75813296]), 'test_precision_weighted': array([0.74982204, 0.76396075, 0.75319058, 0.76234682, 0.76326277,
       0.77663968, 0.76412814, 0.76369767, 0.74074707, 0.75655562,
       0.76851469, 0.76946857, 0.74657443, 0.748759  , 0.74708721]), 'test_accuracy': array([0.76271186, 0.77683616, 0.76836158, 0.76977401, 0.77934936,
       0.78248588, 0.7740113 , 0.77683616, 0.75141243, 0.76803395,
       0.77683616, 0.77966102, 0.76271186, 0.76694915, 0.75813296]), 'test_roc_auc_ovr': array([0.8803782 , 0.90230307, 0.88206817, 0.87471333, 0.88129644,
       0.8957508 , 0.8963299 , 0.8744367 , 0.86896802, 0.88068503,
       0.87605323, 0.88333107, 0.88123235, 0.87981867, 0.88319562])}"
17,"{'num_leaves': 50, 'n_estimators': 101, 'learning_rate': 0.10899424075796876}",0.7581079943834371,"{'fit_time': array([44.59191084, 40.93435907, 40.99625897, 41.29621983, 44.54334164,
       41.06529403, 41.30400634, 41.3776381 , 41.15919209, 41.24357295,
       41.39316988, 41.18501687, 13.86475706, 13.84304094, 13.71355295]), 'score_time': array([0.01442623, 0.02022886, 0.01867485, 0.05195904, 0.0145061 ,
       0.01784921, 0.04027271, 0.01751995, 0.01811385, 0.05429125,
       0.01520514, 0.03385115, 0.01735806, 0.01288223, 0.01541305]), 'test_f1_weighted': array([0.74733887, 0.77675991, 0.76967313, 0.74477937, 0.76848087,
       0.76732862, 0.78072224, 0.78123429, 0.73409745, 0.74820575,
       0.75948808, 0.7582853 , 0.74282202, 0.74086091, 0.7515431 ]), 'test_recall_weighted': array([0.75564972, 0.78672316, 0.77824859, 0.75564972, 0.77934936,
       0.77259887, 0.78813559, 0.78813559, 0.74717514, 0.75671853,
       0.76694915, 0.76836158, 0.76271186, 0.75564972, 0.76237624]), 'test_precision_weighted': array([0.74354241, 0.77572965, 0.76777211, 0.745867  , 0.76476734,
       0.76571669, 0.77959714, 0.77883884, 0.73706337, 0.7476051 ,
       0.75543021, 0.75422194, 0.74637751, 0.73613883, 0.7508076 ]), 'test_accuracy': array([0.75564972, 0.78672316, 0.77824859, 0.75564972, 0.77934936,
       0.77259887, 0.78813559, 0.78813559, 0.74717514, 0.75671853,
       0.76694915, 0.76836158, 0.76271186, 0.75564972, 0.76237624]), 'test_roc_auc_ovr': array([0.88092   , 0.90351727, 0.88638202, 0.87290463, 0.88460819,
       0.88721565, 0.89607827, 0.88060507, 0.86373845, 0.87868352,
       0.87720842, 0.88307928, 0.88307064, 0.87548195, 0.88818311])}"
18,"{'num_leaves': 47, 'n_estimators': 50, 'learning_rate': 0.14819290037590224}",0.7562902976230497,"{'fit_time': array([20.0970149 , 20.10940003, 20.03284669, 19.95855999, 20.01634192,
       19.94776917, 20.18705583, 19.95920515, 20.07889891, 19.89415717,
       20.07602477, 19.98972178,  4.4189682 ,  4.1174562 ,  4.13985705]), 'score_time': array([0.02127004, 0.0188818 , 0.01395726, 0.01411104, 0.01452279,
       0.01511002, 0.01088619, 0.01404023, 0.01921821, 0.01080704,
       0.01966786, 0.01684523, 0.00729704, 0.01000381, 0.00932693]), 'test_f1_weighted': array([0.74619638, 0.77195438, 0.75802335, 0.74828827, 0.77160125,
       0.77496795, 0.76768045, 0.76792821, 0.72973075, 0.76308152,
       0.76360425, 0.75361354, 0.73734326, 0.74354507, 0.74679582]), 'test_recall_weighted': array([0.75706215, 0.78107345, 0.76836158, 0.75847458, 0.78359264,
       0.78107345, 0.77259887, 0.77683616, 0.74152542, 0.77227723,
       0.77118644, 0.76553672, 0.75706215, 0.75706215, 0.75954738]), 'test_precision_weighted': array([0.74281838, 0.77064072, 0.75444972, 0.75080649, 0.76968498,
       0.77272227, 0.76712023, 0.76379932, 0.73013022, 0.76271697,
       0.75914346, 0.75012068, 0.73864776, 0.73935558, 0.74540487]), 'test_accuracy': array([0.75706215, 0.78107345, 0.76836158, 0.75847458, 0.78359264,
       0.78107345, 0.77259887, 0.77683616, 0.74152542, 0.77227723,
       0.77118644, 0.76553672, 0.75706215, 0.75706215, 0.75954738]), 'test_roc_auc_ovr': array([0.8756555 , 0.90221098, 0.88290728, 0.87489121, 0.88736379,
       0.88774353, 0.89155117, 0.88082445, 0.86547638, 0.88546609,
       0.8748174 , 0.88432419, 0.88442263, 0.87909407, 0.89011203])}"
19,"{'num_leaves': 38, 'n_estimators': 92, 'learning_rate': 0.08925722221267979}",0.7590581903383298,"{'fit_time': array([29.40107203, 29.265733  , 29.32967687, 29.42403197, 29.26080608,
       29.31301308, 29.35460711, 29.36343098, 29.1542058 , 29.14333987,
       29.47512197, 29.23787427,  6.55348396,  6.56103826,  6.46163297]), 'score_time': array([0.01935315, 0.01770687, 0.01779127, 0.01519513, 0.01884007,
       0.02240896, 0.02386403, 0.0202229 , 0.01643229, 0.01532817,
       0.01536417, 0.01850176, 0.01545691, 0.01327586, 0.02023721]), 'test_f1_weighted': array([0.76824882, 0.76920915, 0.75518874, 0.75956441, 0.76158427,
       0.77246255, 0.77139273, 0.7604846 , 0.7328173 , 0.75297583,
       0.75330019, 0.76855347, 0.74165749, 0.75803599, 0.76039733]), 'test_recall_weighted': array([0.77683616, 0.77966102, 0.76553672, 0.76977401, 0.77510608,
       0.77683616, 0.77824859, 0.76694915, 0.74576271, 0.76237624,
       0.75847458, 0.77683616, 0.75988701, 0.76977401, 0.7708628 ]), 'test_precision_weighted': array([0.76529269, 0.76711889, 0.75208275, 0.76156649, 0.75707815,
       0.7714098 , 0.77042436, 0.75710645, 0.73400093, 0.75180551,
       0.75009757, 0.76585658, 0.74309796, 0.75550965, 0.7602229 ]), 'test_accuracy': array([0.77683616, 0.77966102, 0.76553672, 0.76977401, 0.77510608,
       0.77683616, 0.77824859, 0.76694915, 0.74576271, 0.76237624,
       0.75847458, 0.77683616, 0.75988701, 0.76977401, 0.7708628 ]), 'test_roc_auc_ovr': array([0.88474606, 0.90048218, 0.88486354, 0.87330101, 0.88736425,
       0.89331854, 0.89658882, 0.88120403, 0.86773329, 0.88438337,
       0.87228329, 0.88714181, 0.88537994, 0.87983074, 0.8926207 ])}"
20,"{'num_leaves': 63, 'n_estimators': 150, 'learning_rate': 0.12935671106576466}",0.7571939206303617,"{'fit_time': array([75.9705317 , 75.08831382, 75.4278667 , 76.02893329, 75.51972198,
       75.56525278, 75.67782617, 75.60216403, 75.70819306, 75.29713678,
       75.98597217, 75.60725713, 16.71416116, 16.47755384, 16.76611686]), 'score_time': array([0.02401733, 0.02310705, 0.02087617, 0.0249269 , 0.01987386,
       0.0290513 , 0.02574897, 0.03045177, 0.02304316, 0.02050996,
       0.02868199, 0.02460289, 0.02308774, 0.0228579 , 0.01560092]), 'test_f1_weighted': array([0.75778431, 0.77352263, 0.75966549, 0.74276921, 0.75677551,
       0.77793106, 0.766509  , 0.77149999, 0.72510219, 0.74794769,
       0.76001343, 0.77257269, 0.74604733, 0.74427916, 0.75548912]), 'test_recall_weighted': array([0.76694915, 0.78389831, 0.76977401, 0.75423729, 0.7708628 ,
       0.78248588, 0.77542373, 0.77966102, 0.73870056, 0.75813296,
       0.76836158, 0.78107345, 0.76412429, 0.75847458, 0.76379066]), 'test_precision_weighted': array([0.75475945, 0.77143729, 0.75717426, 0.74727709, 0.75388026,
       0.77691417, 0.76404395, 0.76840375, 0.72587008, 0.74645516,
       0.75553057, 0.76995749, 0.74880623, 0.74137757, 0.75769871]), 'test_accuracy': array([0.76694915, 0.78389831, 0.76977401, 0.75423729, 0.7708628 ,
       0.78248588, 0.77542373, 0.77966102, 0.73870056, 0.75813296,
       0.76836158, 0.78107345, 0.76412429, 0.75847458, 0.76379066]), 'test_roc_auc_ovr': array([0.87744049, 0.90201242, 0.88274554, 0.87169058, 0.88572834,
       0.89203316, 0.89169722, 0.87266378, 0.86331008, 0.88077923,
       0.87676637, 0.88259048, 0.88629147, 0.87644157, 0.88610575])}"
21,"{'num_leaves': 43, 'n_estimators': 70, 'learning_rate': 0.13145027075188068}",0.7556890011982781,"{'fit_time': array([24.99006891, 24.90033507, 24.82093716, 25.02585697, 24.86863303,
       24.97466493, 25.06705689, 24.8894918 , 25.0851059 , 25.00600696,
       24.96409917, 24.89596415,  5.06374192,  4.99032187,  4.94247174]), 'score_time': array([0.02263808, 0.01471591, 0.0164721 , 0.01723099, 0.02078915,
       0.02796006, 0.01400399, 0.01738191, 0.01275492, 0.01400805,
       0.01629996, 0.02280784, 0.01174593, 0.01152301, 0.01154423]), 'test_f1_weighted': array([0.7491463 , 0.77250596, 0.74910917, 0.7472562 , 0.75809658,
       0.77196989, 0.75648657, 0.76863954, 0.73262661, 0.75562708,
       0.75660531, 0.76799127, 0.75150671, 0.7464783 , 0.75128954]), 'test_recall_weighted': array([0.75706215, 0.78389831, 0.75988701, 0.75564972, 0.7708628 ,
       0.77683616, 0.76412429, 0.77542373, 0.74717514, 0.76803395,
       0.76412429, 0.77824859, 0.76977401, 0.75988701, 0.76237624]), 'test_precision_weighted': array([0.74577395, 0.76975891, 0.74424955, 0.75052607, 0.75444128,
       0.77001424, 0.75429175, 0.7648835 , 0.7340642 , 0.75564304,
       0.7524871 , 0.76455195, 0.75606146, 0.74265814, 0.74989873]), 'test_accuracy': array([0.75706215, 0.78389831, 0.75988701, 0.75564972, 0.7708628 ,
       0.77683616, 0.76412429, 0.77542373, 0.74717514, 0.76803395,
       0.76412429, 0.77824859, 0.76977401, 0.75988701, 0.76237624]), 'test_roc_auc_ovr': array([0.87539365, 0.90132507, 0.88257685, 0.87106871, 0.88480665,
       0.88970179, 0.89123867, 0.87787609, 0.86556603, 0.87999693,
       0.87528437, 0.88191929, 0.88554533, 0.87705647, 0.89077893])}"
22,"{'num_leaves': 36, 'n_estimators': 64, 'learning_rate': 0.1141154036987153}",0.7598612744084645,"{'fit_time': array([20.99200892, 19.34774709, 20.88836718, 19.48780513, 19.38456082,
       19.42037725, 19.49325085, 19.60725617, 19.51529503, 19.50542521,
       19.58672714, 19.48499203,  4.79681993,  4.70501804,  4.67832136]), 'score_time': array([0.00941682, 0.01253486, 0.00884581, 0.01279402, 0.01221204,
       0.01442194, 0.01060009, 0.01261902, 0.01515222, 0.017097  ,
       0.01344895, 0.01244688, 0.00873113, 0.00910711, 0.00999594]), 'test_f1_weighted': array([0.75580979, 0.7698191 , 0.77048222, 0.74861524, 0.76663432,
       0.77870423, 0.76292765, 0.7717584 , 0.73703801, 0.76171373,
       0.75554413, 0.76672505, 0.7561034 , 0.73836761, 0.75767623]), 'test_recall_weighted': array([0.76694915, 0.77966102, 0.77966102, 0.75988701, 0.77793494,
       0.78248588, 0.77118644, 0.77966102, 0.74858757, 0.7708628 ,
       0.76129944, 0.7740113 , 0.77259887, 0.75423729, 0.76944837]), 'test_precision_weighted': array([0.7531504 , 0.76731378, 0.76767693, 0.75177619, 0.76241353,
       0.77752435, 0.76226642, 0.76827929, 0.74088439, 0.76096589,
       0.75173938, 0.76494613, 0.75915374, 0.73334732, 0.75987953]), 'test_accuracy': array([0.76694915, 0.77966102, 0.77966102, 0.75988701, 0.77793494,
       0.78248588, 0.77118644, 0.77966102, 0.74858757, 0.7708628 ,
       0.76129944, 0.7740113 , 0.77259887, 0.75423729, 0.76944837]), 'test_roc_auc_ovr': array([0.88364432, 0.90175035, 0.88469124, 0.87116618, 0.88447311,
       0.89294668, 0.89304736, 0.88269962, 0.8694339 , 0.88387854,
       0.87822309, 0.88597124, 0.88664349, 0.88051306, 0.89193754])}"
23,"{'num_leaves': 51, 'n_estimators': 71, 'learning_rate': 0.13371640316279945}",0.7560405130988426,"{'fit_time': array([29.77838588, 29.596246  , 29.53492498, 29.6700232 , 29.69999981,
       29.67421627, 29.82998419, 29.52404404, 29.80133986, 29.45443511,
       29.91835713, 29.66213012,  6.01514292,  5.95717812,  6.22499609]), 'score_time': array([0.0156951 , 0.01587915, 0.01756597, 0.01828408, 0.01486635,
       0.01806593, 0.01777506, 0.01542902, 0.02118397, 0.01533699,
       0.01328158, 0.01974773, 0.01224613, 0.01559591, 0.0095818 ]), 'test_f1_weighted': array([0.73857864, 0.77102817, 0.75674333, 0.76017727, 0.76570228,
       0.78022034, 0.75727823, 0.75845294, 0.74085854, 0.75901178,
       0.75647099, 0.76050837, 0.73609138, 0.75017317, 0.74931227]), 'test_recall_weighted': array([0.74576271, 0.78107345, 0.76836158, 0.76977401, 0.77652051,
       0.78813559, 0.76694915, 0.76412429, 0.75282486, 0.76803395,
       0.76271186, 0.76836158, 0.75706215, 0.76412429, 0.75954738]), 'test_precision_weighted': array([0.73569867, 0.76899076, 0.75497098, 0.76525193, 0.76148605,
       0.77865414, 0.75341479, 0.75580372, 0.74101417, 0.75789834,
       0.75245083, 0.75768456, 0.73746973, 0.74628455, 0.74935135]), 'test_accuracy': array([0.74576271, 0.78107345, 0.76836158, 0.76977401, 0.77652051,
       0.78813559, 0.76694915, 0.76412429, 0.75282486, 0.76803395,
       0.76271186, 0.76836158, 0.75706215, 0.76412429, 0.75954738]), 'test_roc_auc_ovr': array([0.8785807 , 0.90202941, 0.88647325, 0.87173135, 0.8898901 ,
       0.8937863 , 0.88896014, 0.87448965, 0.86255407, 0.8840034 ,
       0.87345519, 0.87943798, 0.8893571 , 0.87916377, 0.88938483])}"
24,"{'num_leaves': 41, 'n_estimators': 81, 'learning_rate': 0.149987989259902}",0.7561304652683661,"{'fit_time': array([27.23246694, 27.00037193, 28.84183979, 27.4421382 , 27.08253598,
       27.10079098, 27.42610407, 27.13442302, 27.30053091, 27.14425516,
       27.35423899, 27.08593631,  6.00614405,  5.97826719,  5.90606618]), 'score_time': array([0.01747203, 0.01510811, 0.01187396, 0.01575875, 0.01861691,
       0.01633906, 0.01351404, 0.02292395, 0.01469326, 0.01917386,
       0.01305914, 0.02776694, 0.01240587, 0.010432  , 0.01241994]), 'test_f1_weighted': array([0.75501246, 0.75107499, 0.76393822, 0.75238937, 0.76615686,
       0.77302743, 0.76173557, 0.76905949, 0.73022732, 0.75167028,
       0.76309752, 0.76311455, 0.74153055, 0.74945135, 0.75047103]), 'test_recall_weighted': array([0.76271186, 0.76129944, 0.7740113 , 0.76412429, 0.77934936,
       0.77824859, 0.76977401, 0.77683616, 0.74293785, 0.75954738,
       0.77118644, 0.77259887, 0.75988701, 0.76412429, 0.75954738]), 'test_precision_weighted': array([0.75256243, 0.74682275, 0.76104322, 0.75564317, 0.76289288,
       0.77096888, 0.76025823, 0.76569557, 0.73086581, 0.7503827 ,
       0.75851612, 0.7609338 , 0.74389076, 0.74736671, 0.75091672]), 'test_accuracy': array([0.76271186, 0.76129944, 0.7740113 , 0.76412429, 0.77934936,
       0.77824859, 0.76977401, 0.77683616, 0.74293785, 0.75954738,
       0.77118644, 0.77259887, 0.75988701, 0.76412429, 0.75954738]), 'test_roc_auc_ovr': array([0.8772615 , 0.89562045, 0.88384034, 0.87227951, 0.88516798,
       0.89242496, 0.89052112, 0.87493389, 0.86974148, 0.88217707,
       0.87665434, 0.88125764, 0.88500058, 0.87652576, 0.88524806])}"
