number,params,mean_f1_weighted,fold_scores
10,"{'num_leaves': 80, 'n_estimators': 88, 'learning_rate': 0.14794911528374113}",0.9702326107839452,"{'fit_time': array([56.43780899, 56.7335999 , 55.39710188, 55.04754615, 56.81855011,
       56.30202317, 56.76601386, 56.01068687, 56.87424707, 57.0306139 ,
       57.28698897, 54.87177515, 13.47625971, 13.37943792, 13.28087234]), 'score_time': array([0.01423883, 0.01428604, 0.01629806, 0.01493406, 0.01542783,
       0.01476312, 0.01537013, 0.01591706, 0.01352191, 0.01213598,
       0.012568  , 0.01768875, 0.02151918, 0.01140809, 0.01046181]), 'test_f1_weighted': array([0.96171041, 0.97642779, 0.97924921, 0.94693057, 0.97928711,
       0.95547529, 0.97037678, 0.97936549, 0.97609726, 0.96758009,
       0.97317525, 0.96167921, 0.96773615, 0.97613002, 0.98226853]), 'test_recall_weighted': array([0.96153846, 0.97633136, 0.97928994, 0.94658754, 0.97922849,
       0.9556213 , 0.9704142 , 0.97928994, 0.97626113, 0.96735905,
       0.97337278, 0.96153846, 0.96745562, 0.97626113, 0.98219585]), 'test_precision_weighted': array([0.96319738, 0.97686461, 0.979677  , 0.94755527, 0.97988794,
       0.95658041, 0.97039206, 0.98035901, 0.97690592, 0.96963403,
       0.97315604, 0.96326223, 0.96900829, 0.97689463, 0.98316366]), 'test_accuracy': array([0.96153846, 0.97633136, 0.97928994, 0.94658754, 0.97922849,
       0.9556213 , 0.9704142 , 0.97928994, 0.97626113, 0.96735905,
       0.97337278, 0.96153846, 0.96745562, 0.97626113, 0.98219585]), 'test_roc_auc_ovr': array([0.99854287, 0.99945929, 0.99937133, 0.99647724, 0.99939016,
       0.99830628, 0.99787465, 0.99816388, 0.99962505, 0.99920466,
       0.99833288, 0.99875832, 0.99869439, 0.99882201, 0.9995983 ])}"
11,"{'num_leaves': 77, 'n_estimators': 148, 'learning_rate': 0.11161295896773492}",0.9714044750676166,"{'fit_time': array([79.43900394, 82.39133906, 77.451442  , 75.8701241 , 78.0534718 ,
       76.923949  , 78.93369293, 77.74745131, 79.80297112, 79.77066112,
       79.57364297, 78.78982997, 20.54087281, 19.28391194, 19.22829294]), 'score_time': array([0.01545787, 0.01280689, 0.01754689, 0.01619816, 0.01721811,
       0.01640797, 0.01398706, 0.01713085, 0.015558  , 0.01759267,
       0.01428819, 0.01811194, 0.0131731 , 0.01382208, 0.01204205]), 'test_f1_weighted': array([0.96171041, 0.97642779, 0.98220344, 0.95575409, 0.98222611,
       0.95254524, 0.97047145, 0.97936549, 0.97908309, 0.97054094,
       0.97007714, 0.96457459, 0.97355237, 0.9731748 , 0.97936017]), 'test_recall_weighted': array([0.96153846, 0.97633136, 0.98224852, 0.95548961, 0.98219585,
       0.95266272, 0.9704142 , 0.97928994, 0.97922849, 0.97032641,
       0.9704142 , 0.96449704, 0.97337278, 0.97329377, 0.97922849]), 'test_precision_weighted': array([0.96319738, 0.97686461, 0.98245843, 0.9566387 , 0.98256301,
       0.95333513, 0.97076416, 0.98035901, 0.97974882, 0.9724665 ,
       0.97015286, 0.96580947, 0.97419143, 0.97391287, 0.98058988]), 'test_accuracy': array([0.96153846, 0.97633136, 0.98224852, 0.95548961, 0.98219585,
       0.95266272, 0.9704142 , 0.97928994, 0.97922849, 0.97032641,
       0.9704142 , 0.96449704, 0.97337278, 0.97329377, 0.97922849]), 'test_roc_auc_ovr': array([0.99858331, 0.99958935, 0.99953901, 0.99702876, 0.9989586 ,
       0.99813173, 0.99817585, 0.99847342, 0.99966939, 0.99932184,
       0.99796217, 0.99790617, 0.99905587, 0.99894049, 0.99972275])}"
12,"{'num_leaves': 42, 'n_estimators': 148, 'learning_rate': 0.1139353063166137}",0.9705876968816421,"{'fit_time': array([62.83071089, 63.42825198, 62.94224906, 61.06499887, 67.66354203,
       63.21784806, 63.15803909, 62.89644122, 64.07448435, 63.35661626,
       63.86652017, 62.6975832 , 16.80846786, 15.82314301, 15.37858701]), 'score_time': array([0.01619911, 0.01388597, 0.01721001, 0.01401091, 0.01223183,
       0.01387596, 0.02096891, 0.03406596, 0.01353073, 0.02523494,
       0.01392794, 0.01590586, 0.01363015, 0.008816  , 0.01286197]), 'test_f1_weighted': array([0.96742964, 0.97642779, 0.97321911, 0.95575409, 0.97635153,
       0.95547529, 0.97045328, 0.98228832, 0.9791231 , 0.96764131,
       0.97007714, 0.96161766, 0.97644868, 0.97005927, 0.97644926]), 'test_recall_weighted': array([0.96745562, 0.97633136, 0.97337278, 0.95548961, 0.97626113,
       0.9556213 , 0.9704142 , 0.98224852, 0.97922849, 0.96735905,
       0.9704142 , 0.96153846, 0.97633136, 0.97032641, 0.97626113]), 'test_precision_weighted': array([0.9683607 , 0.97686461, 0.97363944, 0.9566387 , 0.97732516,
       0.95658041, 0.97055071, 0.98251268, 0.9797743 , 0.96992398,
       0.97015286, 0.96324635, 0.97706908, 0.97098261, 0.97790878]), 'test_accuracy': array([0.96745562, 0.97633136, 0.97337278, 0.95548961, 0.97626113,
       0.9556213 , 0.9704142 , 0.98224852, 0.97922849, 0.96735905,
       0.9704142 , 0.96153846, 0.97633136, 0.97032641, 0.97626113]), 'test_roc_auc_ovr': array([0.99887491, 0.99953795, 0.99953097, 0.99693935, 0.99891482,
       0.99830024, 0.99768347, 0.99768644, 0.99968869, 0.99913811,
       0.99789124, 0.99751186, 0.99918692, 0.99869072, 0.99957097])}"
13,"{'num_leaves': 31, 'n_estimators': 150, 'learning_rate': 0.1278790959494487}",0.9690203371654372,"{'fit_time': array([47.08472395, 49.99536705, 46.84953189, 45.9462359 , 47.60895109,
       46.56986809, 46.9500432 , 47.2907269 , 47.91316104, 47.06997991,
       47.82011604, 46.10005021, 12.81567812, 12.48079014, 12.28698707]), 'score_time': array([0.01802588, 0.01112485, 0.01488519, 0.01401424, 0.01401186,
       0.01438808, 0.01573777, 0.01789498, 0.01247096, 0.01834702,
       0.01326299, 0.01562405, 0.01236796, 0.01198411, 0.01060796]), 'test_f1_weighted': array([0.96148014, 0.97642779, 0.97623563, 0.9440016 , 0.98222611,
       0.95254524, 0.96746253, 0.98524156, 0.97313053, 0.97054094,
       0.97007714, 0.96752904, 0.96777557, 0.96724215, 0.97338909]), 'test_recall_weighted': array([0.96153846, 0.97633136, 0.97633136, 0.94362018, 0.98219585,
       0.95266272, 0.96745562, 0.9852071 , 0.97329377, 0.97032641,
       0.9704142 , 0.96745562, 0.96745562, 0.96735905, 0.97329377]), 'test_precision_weighted': array([0.96283767, 0.97686461, 0.97660471, 0.94477635, 0.98256301,
       0.95333513, 0.96762587, 0.9855895 , 0.97388284, 0.9724665 ,
       0.97015286, 0.96858587, 0.96886496, 0.9677053 , 0.9748796 ]), 'test_accuracy': array([0.96153846, 0.97633136, 0.97633136, 0.94362018, 0.98219585,
       0.95266272, 0.96745562, 0.9852071 , 0.97329377, 0.97032641,
       0.9704142 , 0.96745562, 0.96745562, 0.96735905, 0.97329377]), 'test_roc_auc_ovr': array([0.99871689, 0.99951   , 0.99956837, 0.99702345, 0.9989244 ,
       0.99824568, 0.99800012, 0.99838299, 0.99961698, 0.99916353,
       0.99791664, 0.99752661, 0.99865129, 0.99878139, 0.99970589])}"
14,"{'num_leaves': 78, 'n_estimators': 106, 'learning_rate': 0.12410604996197123}",0.9692122126942001,"{'fit_time': array([69.95732808, 70.45272493, 69.6462059 , 66.51086998, 70.42557073,
       68.68613601, 69.26319122, 67.82220626, 69.65256429, 70.24754095,
       70.35065007, 68.53813791, 16.81646085, 15.36412168, 14.90315509]), 'score_time': array([0.01550293, 0.01511621, 0.02254009, 0.01523304, 0.01960325,
       0.01560593, 0.01533484, 0.01545191, 0.01573205, 0.01290226,
       0.01285791, 0.01654506, 0.01074791, 0.01100421, 0.01250792]), 'test_f1_weighted': array([0.96156399, 0.97642779, 0.98223679, 0.94371954, 0.97927242,
       0.95547529, 0.9704302 , 0.98229668, 0.97615574, 0.96478543,
       0.96718524, 0.95872228, 0.97645409, 0.96700845, 0.97644926]), 'test_recall_weighted': array([0.96153846, 0.97633136, 0.98224852, 0.94362018, 0.97922849,
       0.9556213 , 0.9704142 , 0.98224852, 0.97626113, 0.96439169,
       0.96745562, 0.95857988, 0.97633136, 0.96735905, 0.97626113]), 'test_precision_weighted': array([0.96345261, 0.97686461, 0.98269256, 0.94455416, 0.97949677,
       0.95658041, 0.97074745, 0.98292195, 0.97680695, 0.96758606,
       0.96738447, 0.9606991 , 0.97692805, 0.9683721 , 0.97790878]), 'test_accuracy': array([0.96153846, 0.97633136, 0.98224852, 0.94362018, 0.97922849,
       0.9556213 , 0.9704142 , 0.98224852, 0.97626113, 0.96439169,
       0.96745562, 0.95857988, 0.97633136, 0.96735905, 0.97626113]), 'test_roc_auc_ovr': array([0.9986632 , 0.9995277 , 0.99952955, 0.99653315, 0.99888716,
       0.99807323, 0.99759251, 0.99822076, 0.99964821, 0.99918934,
       0.99832576, 0.99727135, 0.99903227, 0.9990725 , 0.99956688])}"
15,"{'num_leaves': 42, 'n_estimators': 138, 'learning_rate': 0.10322917747478336}",0.970607289541019,"{'fit_time': array([65.81232882, 66.54466486, 65.65466118, 64.74401093, 66.93206   ,
       66.11833286, 66.39262605, 66.60628605, 67.31425524, 66.71855497,
       67.11921906, 64.97081017, 15.60640693, 15.16858292, 14.90075016]), 'score_time': array([0.01695323, 0.02646995, 0.01672292, 0.01640701, 0.01461291,
       0.01545715, 0.01583099, 0.01670599, 0.01204991, 0.01387691,
       0.01286387, 0.01458383, 0.01099014, 0.01157808, 0.01084805]), 'test_f1_weighted': array([0.96158086, 0.97642779, 0.98223679, 0.94990809, 0.97928711,
       0.95547529, 0.96747591, 0.98229668, 0.97317192, 0.97054094,
       0.97007714, 0.96761469, 0.97355237, 0.97301449, 0.97644926]), 'test_recall_weighted': array([0.96153846, 0.97633136, 0.98224852, 0.9495549 , 0.97922849,
       0.9556213 , 0.96745562, 0.98224852, 0.97329377, 0.97032641,
       0.9704142 , 0.96745562, 0.97337278, 0.97329377, 0.97626113]), 'test_precision_weighted': array([0.96339686, 0.97686461, 0.98269256, 0.95097729, 0.97988794,
       0.95658041, 0.96761427, 0.98292195, 0.97390303, 0.9724665 ,
       0.97015286, 0.96874437, 0.97419143, 0.97396438, 0.97790878]), 'test_accuracy': array([0.96153846, 0.97633136, 0.98224852, 0.9495549 , 0.97922849,
       0.9556213 , 0.96745562, 0.98224852, 0.97329377, 0.97032641,
       0.9704142 , 0.96745562, 0.97337278, 0.97329377, 0.97626113]), 'test_roc_auc_ovr': array([0.99876278, 0.9994489 , 0.99960577, 0.99682591, 0.99865484,
       0.99816871, 0.99747444, 0.99812074, 0.99959229, 0.99933229,
       0.9979612 , 0.99781179, 0.9986684 , 0.99878067, 0.99938702])}"
16,"{'num_leaves': 71, 'n_estimators': 135, 'learning_rate': 0.09927988775918037}",0.9710310019750304,"{'fit_time': array([86.09020805, 86.57609129, 84.82142115, 83.05412292, 85.10951209,
       83.55950022, 85.09162807, 84.70164108, 85.35543489, 86.28610396,
       86.60122705, 84.20313096, 19.64622283, 18.97456884, 18.73157597]), 'score_time': array([0.01565313, 0.01402783, 0.01859999, 0.01625228, 0.01742387,
       0.01622009, 0.01972318, 0.01694584, 0.01455331, 0.01402807,
       0.01255107, 0.01697278, 0.01288915, 0.01277113, 0.01298118]), 'test_f1_weighted': array([0.96465301, 0.97642779, 0.97924921, 0.9528835 , 0.98228348,
       0.95853303, 0.96157861, 0.98229668, 0.976048  , 0.96478543,
       0.97007714, 0.96468925, 0.97937797, 0.97319312, 0.97938882]), 'test_recall_weighted': array([0.96449704, 0.97633136, 0.97928994, 0.95252226, 0.98219585,
       0.95857988, 0.96153846, 0.98224852, 0.97626113, 0.96439169,
       0.9704142 , 0.96449704, 0.97928994, 0.97329377, 0.97922849]), 'test_precision_weighted': array([0.96628147, 0.97686461, 0.979677  , 0.95374904, 0.98389554,
       0.95942796, 0.96173646, 0.98292195, 0.97698378, 0.96758606,
       0.97015286, 0.9663536 , 0.9799128 , 0.97404364, 0.98058988]), 'test_accuracy': array([0.96449704, 0.97633136, 0.97928994, 0.95252226, 0.98219585,
       0.95857988, 0.96153846, 0.98224852, 0.97626113, 0.96439169,
       0.9704142 , 0.96449704, 0.97928994, 0.97329377, 0.97922849]), 'test_roc_auc_ovr': array([0.99890053, 0.99955582, 0.99943554, 0.99647841, 0.99893425,
       0.9981568 , 0.99673222, 0.99853077, 0.99960768, 0.99914516,
       0.99788324, 0.99784251, 0.99895357, 0.9990403 , 0.99944896])}"
17,"{'num_leaves': 73, 'n_estimators': 97, 'learning_rate': 0.09155762608416981}",0.9708266545652163,"{'fit_time': array([88.41968417, 85.50314498, 83.74130201, 82.35320306, 84.12214303,
       82.90787005, 85.08998704, 84.43960333, 84.27667093, 84.61349821,
       85.22696996, 83.05970216, 20.7319839 , 20.19583893, 20.23549485]), 'score_time': array([0.01543093, 0.01345897, 0.01816297, 0.01608706, 0.01434803,
       0.0208869 , 0.01474595, 0.01601362, 0.01563692, 0.01624489,
       0.01578593, 0.01812673, 0.02416611, 0.01304102, 0.01160026]), 'test_f1_weighted': array([0.96465301, 0.97934517, 0.98223679, 0.94999588, 0.98516852,
       0.95553966, 0.97043449, 0.98228172, 0.97308127, 0.96478543,
       0.97007714, 0.9617701 , 0.97355237, 0.97315024, 0.97632802]), 'test_recall_weighted': array([0.96449704, 0.97928994, 0.98224852, 0.9495549 , 0.9851632 ,
       0.9556213 , 0.9704142 , 0.98224852, 0.97329377, 0.96439169,
       0.9704142 , 0.96153846, 0.97337278, 0.97329377, 0.97626113]), 'test_precision_weighted': array([0.96628147, 0.97994636, 0.98269256, 0.95089078, 0.98572554,
       0.95637917, 0.97051282, 0.98292195, 0.9739607 , 0.96758606,
       0.97015286, 0.96358886, 0.97419143, 0.97389122, 0.97762252]), 'test_accuracy': array([0.96449704, 0.97928994, 0.98224852, 0.9495549 , 0.9851632 ,
       0.9556213 , 0.9704142 , 0.98224852, 0.97329377, 0.96439169,
       0.9704142 , 0.96153846, 0.97337278, 0.97329377, 0.97626113]), 'test_roc_auc_ovr': array([0.99850996, 0.9993642 , 0.99955002, 0.99643782, 0.99851795,
       0.99829851, 0.99716783, 0.99868545, 0.99932647, 0.99900312,
       0.9978187 , 0.99766308, 0.99866032, 0.99902721, 0.99972327])}"
18,"{'num_leaves': 71, 'n_estimators': 136, 'learning_rate': 0.13929865257892976}",0.9694668895503233,"{'fit_time': array([375.91110396, 376.16598916, 374.39737892, 374.45051003,
       376.21065307, 375.59762907, 375.91362095, 375.64870286,
       376.30805612, 376.59722424, 376.8879962 , 374.58627105,
        16.08227706,  15.62342286,  15.90659118]), 'score_time': array([0.02524686, 0.01337385, 0.01732588, 0.01773095, 0.01347208,
       0.0259409 , 0.01488709, 0.01569319, 0.01445603, 0.01255584,
       0.01319695, 0.01694298, 0.01095796, 0.01100016, 0.01159787]), 'test_f1_weighted': array([0.97053509, 0.97349916, 0.9792208 , 0.94976756, 0.97634593,
       0.9585937 , 0.95875433, 0.97934551, 0.97609726, 0.96758009,
       0.97317525, 0.96462696, 0.96777455, 0.9702379 , 0.97644926]), 'test_recall_weighted': array([0.9704142 , 0.97337278, 0.97928994, 0.9495549 , 0.97626113,
       0.95857988, 0.95857988, 0.97928994, 0.97626113, 0.96735905,
       0.97337278, 0.96449704, 0.96745562, 0.97032641, 0.97626113]), 'test_precision_weighted': array([0.9719095 , 0.97416267, 0.97973063, 0.95025442, 0.97758285,
       0.95928716, 0.95943743, 0.97971092, 0.97690592, 0.96963403,
       0.97315604, 0.96602316, 0.96876232, 0.97106187, 0.97790878]), 'test_accuracy': array([0.9704142 , 0.97337278, 0.97928994, 0.9495549 , 0.97626113,
       0.95857988, 0.95857988, 0.97928994, 0.97626113, 0.96735905,
       0.97337278, 0.96449704, 0.96745562, 0.97032641, 0.97626113]), 'test_roc_auc_ovr': array([0.99871681, 0.99955979, 0.99961453, 0.99684379, 0.99860079,
       0.99802289, 0.99768215, 0.99841623, 0.99966957, 0.99902939,
       0.99814609, 0.99784502, 0.99905741, 0.99895531, 0.99951058])}"
19,"{'num_leaves': 66, 'n_estimators': 106, 'learning_rate': 0.09305034913516742}",0.9686411076316764,"{'fit_time': array([84.91069007, 85.74361992, 84.85362887, 83.37449503, 85.60961819,
       83.67314911, 85.02570486, 84.31886315, 84.98130703, 84.57401013,
       85.33878398, 84.19560909, 19.0222199 , 18.43730497, 18.21270585]), 'score_time': array([0.01531196, 0.01458621, 0.01477814, 0.014467  , 0.01586485,
       0.01582503, 0.01604724, 0.01700473, 0.02334189, 0.01877308,
       0.01740623, 0.01677513, 0.01237202, 0.01232076, 0.01244617]), 'test_f1_weighted': array([0.96752689, 0.97642779, 0.9792208 , 0.94372529, 0.97928711,
       0.95254524, 0.96449894, 0.97936549, 0.98212221, 0.96478543,
       0.97007714, 0.96761469, 0.96764121, 0.96423574, 0.97054264]), 'test_recall_weighted': array([0.96745562, 0.97633136, 0.97928994, 0.94362018, 0.97922849,
       0.95266272, 0.96449704, 0.97928994, 0.98219585, 0.96439169,
       0.9704142 , 0.96745562, 0.96745562, 0.96439169, 0.97032641]), 'test_precision_weighted': array([0.96875773, 0.97686461, 0.97973063, 0.94410995, 0.97988794,
       0.95333513, 0.96471736, 0.98035901, 0.98253934, 0.96758606,
       0.97015286, 0.96874437, 0.96846323, 0.96497643, 0.97202234]), 'test_accuracy': array([0.96745562, 0.97633136, 0.97928994, 0.94362018, 0.97922849,
       0.95266272, 0.96449704, 0.97928994, 0.98219585, 0.96439169,
       0.9704142 , 0.96745562, 0.96745562, 0.96439169, 0.97032641]), 'test_roc_auc_ovr': array([0.99833477, 0.99941537, 0.99951764, 0.9966313 , 0.99830587,
       0.99808694, 0.99708718, 0.99832699, 0.99961522, 0.99920066,
       0.99827562, 0.99796074, 0.99862119, 0.99883009, 0.99969974])}"
20,"{'num_leaves': 76, 'n_estimators': 131, 'learning_rate': 0.11154144798450988}",0.9717576121703454,"{'fit_time': array([106.43691707, 102.326159  , 100.77193594,  99.69574809,
       102.50844312, 100.65258503, 101.47905326, 101.08113194,
       103.09440184, 102.86443114, 101.99841094, 101.06733322,
        20.19478607,  18.86320186,  19.22913289]), 'score_time': array([0.01415086, 0.01419902, 0.01616216, 0.01611614, 0.015347  ,
       0.01617408, 0.01673889, 0.01564908, 0.0141232 , 0.0164659 ,
       0.01578808, 0.01776671, 0.01343584, 0.01355815, 0.01170993]), 'test_f1_weighted': array([0.96451424, 0.97940557, 0.9792208 , 0.95262455, 0.98222611,
       0.95547529, 0.97342546, 0.98522508, 0.97908309, 0.97054094,
       0.97007714, 0.96457459, 0.97064696, 0.97005927, 0.9792651 ]), 'test_recall_weighted': array([0.96449704, 0.97928994, 0.97928994, 0.95252226, 0.98219585,
       0.9556213 , 0.97337278, 0.9852071 , 0.97922849, 0.97032641,
       0.9704142 , 0.96449704, 0.9704142 , 0.97032641, 0.97922849]), 'test_precision_weighted': array([0.96655404, 0.9797229 , 0.97973063, 0.95317575, 0.98256301,
       0.95658041, 0.97395581, 0.9855895 , 0.97974882, 0.9724665 ,
       0.97015286, 0.96580947, 0.97155343, 0.97098261, 0.98047239]), 'test_accuracy': array([0.96449704, 0.97928994, 0.97928994, 0.95252226, 0.98219585,
       0.9556213 , 0.97337278, 0.9852071 , 0.97922849, 0.97032641,
       0.9704142 , 0.96449704, 0.9704142 , 0.97032641, 0.97922849]), 'test_roc_auc_ovr': array([0.99863885, 0.99951932, 0.9995496 , 0.99689558, 0.99877318,
       0.99818303, 0.99753847, 0.99822931, 0.9996476 , 0.99917909,
       0.99789551, 0.99781497, 0.99888409, 0.9989847 , 0.9996852 ])}"
21,"{'num_leaves': 75, 'n_estimators': 131, 'learning_rate': 0.11019896212987154}",0.9700641414076399,"{'fit_time': array([78.77050996, 79.09114981, 77.26038098, 76.52916813, 78.46574378,
       76.59111714, 77.21048498, 77.81543088, 78.65516806, 79.1500442 ,
       78.83948517, 78.05025196, 17.51076698, 17.04536986, 16.96589613]), 'score_time': array([0.01694512, 0.01424718, 0.01985788, 0.01626086, 0.01411891,
       0.0179379 , 0.0328052 , 0.01574802, 0.01416969, 0.01185894,
       0.01513791, 0.01824379, 0.01260686, 0.012537  , 0.01256013]), 'test_f1_weighted': array([0.96465301, 0.97642779, 0.97623563, 0.9528835 , 0.97928711,
       0.95254524, 0.96751499, 0.98229668, 0.97317192, 0.96478543,
       0.97317525, 0.96775273, 0.97355237, 0.9731748 , 0.97350567]), 'test_recall_weighted': array([0.96449704, 0.97633136, 0.97633136, 0.95252226, 0.97922849,
       0.95266272, 0.96745562, 0.98224852, 0.97329377, 0.96439169,
       0.97337278, 0.96745562, 0.97337278, 0.97329377, 0.97329377]), 'test_precision_weighted': array([0.96628147, 0.97686461, 0.97660471, 0.95374904, 0.97988794,
       0.95333513, 0.96769075, 0.98292195, 0.97390303, 0.96758606,
       0.97315604, 0.96957962, 0.97419143, 0.97391287, 0.9753308 ]), 'test_accuracy': array([0.96449704, 0.97633136, 0.97633136, 0.95252226, 0.97922849,
       0.95266272, 0.96745562, 0.98224852, 0.97329377, 0.96439169,
       0.97337278, 0.96745562, 0.97337278, 0.97329377, 0.97329377]), 'test_roc_auc_ovr': array([0.99853159, 0.99959788, 0.99967141, 0.99679502, 0.99885349,
       0.99828035, 0.99771476, 0.99827046, 0.9996265 , 0.99913827,
       0.99804283, 0.99801108, 0.99916838, 0.99899591, 0.99966295])}"
22,"{'num_leaves': 76, 'n_estimators': 140, 'learning_rate': 0.12956829372329906}",0.9690189182080338,"{'fit_time': array([68.67709088, 68.8709209 , 66.68857503, 66.4912169 , 68.19367218,
       67.63664722, 67.99737191, 67.67872882, 68.78049588, 68.04467821,
       69.14348698, 66.5436542 , 16.71690607, 16.02708197, 16.23231483]), 'score_time': array([0.01648521, 0.01478291, 0.01548314, 0.01623607, 0.01529384,
       0.02344704, 0.01695085, 0.01597118, 0.01526809, 0.01690483,
       0.01292181, 0.0173471 , 0.01134586, 0.01183176, 0.0122602 ]), 'test_f1_weighted': array([0.95855593, 0.97349916, 0.97924921, 0.95275584, 0.97928711,
       0.95254524, 0.9674182 , 0.97936549, 0.97613928, 0.9675367 ,
       0.97007714, 0.95872011, 0.97065499, 0.96715059, 0.98232879]), 'test_recall_weighted': array([0.95857988, 0.97337278, 0.97928994, 0.95252226, 0.97922849,
       0.95266272, 0.96745562, 0.97928994, 0.97626113, 0.96735905,
       0.9704142 , 0.95857988, 0.9704142 , 0.96735905, 0.98219585]), 'test_precision_weighted': array([0.95994994, 0.97416267, 0.979677  , 0.95343657, 0.97988794,
       0.95333513, 0.96749351, 0.98035901, 0.97687039, 0.96953816,
       0.97015286, 0.96081986, 0.97140753, 0.96824127, 0.9833804 ]), 'test_accuracy': array([0.95857988, 0.97337278, 0.97928994, 0.95252226, 0.97922849,
       0.95266272, 0.96745562, 0.97928994, 0.97626113, 0.96735905,
       0.9704142 , 0.95857988, 0.9704142 , 0.96735905, 0.98219585]), 'test_roc_auc_ovr': array([0.99847106, 0.99956485, 0.99950089, 0.99681368, 0.99895711,
       0.99792517, 0.99801127, 0.99879805, 0.99949677, 0.99906861,
       0.99792709, 0.99792539, 0.99902757, 0.99897448, 0.99967001])}"
23,"{'num_leaves': 69, 'n_estimators': 115, 'learning_rate': 0.09388438911365245}",0.9699918033350541,"{'fit_time': array([86.18545008, 85.87884688, 86.27616715, 82.92774796, 86.94145703,
       83.58011222, 86.3290751 , 84.94237208, 87.02728796, 86.69242287,
       86.90851307, 84.48716593, 20.94479084, 19.99325609, 19.42885399]), 'score_time': array([0.016536  , 0.01669312, 0.01492   , 0.0176301 , 0.01724577,
       0.0170517 , 0.01690388, 0.01591206, 0.01804185, 0.01341105,
       0.017061  , 0.01803303, 0.01271319, 0.013623  , 0.0128541 ]), 'test_f1_weighted': array([0.95862654, 0.97642779, 0.9792208 , 0.95274153, 0.97928711,
       0.95556916, 0.97047145, 0.97642966, 0.97611979, 0.97054094,
       0.97007714, 0.96457459, 0.97645409, 0.96700845, 0.97632802]), 'test_recall_weighted': array([0.95857988, 0.97633136, 0.97928994, 0.95252226, 0.97922849,
       0.9556213 , 0.9704142 , 0.97633136, 0.97626113, 0.97032641,
       0.9704142 , 0.96449704, 0.97633136, 0.96735905, 0.97626113]), 'test_precision_weighted': array([0.96009896, 0.97686461, 0.97973063, 0.95323674, 0.97988794,
       0.95620306, 0.97076416, 0.97789464, 0.97713216, 0.9724665 ,
       0.97015286, 0.96580947, 0.97692805, 0.9683721 , 0.97762252]), 'test_accuracy': array([0.95857988, 0.97633136, 0.97928994, 0.95252226, 0.97922849,
       0.9556213 , 0.9704142 , 0.97633136, 0.97626113, 0.97032641,
       0.9704142 , 0.96449704, 0.97633136, 0.96735905, 0.97626113]), 'test_roc_auc_ovr': array([0.99873775, 0.99956018, 0.99949356, 0.99655189, 0.99886815,
       0.998258  , 0.99719336, 0.99812984, 0.99951797, 0.99925521,
       0.99812903, 0.99765696, 0.99870022, 0.99890721, 0.99975524])}"
24,"{'num_leaves': 60, 'n_estimators': 128, 'learning_rate': 0.12048799946257863}",0.9708090207841124,"{'fit_time': array([71.09625793, 71.39845967, 70.45690918, 68.10028601, 70.84472489,
       70.59241104, 69.75502229, 70.87348914, 70.91608596, 70.96380424,
       71.4444561 , 70.03797603, 18.33125997, 16.51408291, 16.4468112 ]), 'score_time': array([0.01537395, 0.01203322, 0.016469  , 0.01637506, 0.02666712,
       0.01549006, 0.01746583, 0.0255239 , 0.01324391, 0.01497078,
       0.01405907, 0.01717806, 0.01284719, 0.01156616, 0.01152086]), 'test_f1_weighted': array([0.96454693, 0.97642779, 0.98223679, 0.95861174, 0.97928711,
       0.95547529, 0.96746777, 0.98524156, 0.97317192, 0.96473404,
       0.97007714, 0.96457459, 0.97064696, 0.97613002, 0.97350567]), 'test_recall_weighted': array([0.96449704, 0.97633136, 0.98224852, 0.95845697, 0.97922849,
       0.9556213 , 0.96745562, 0.9852071 , 0.97329377, 0.96439169,
       0.9704142 , 0.96449704, 0.9704142 , 0.97626113, 0.97329377]), 'test_precision_weighted': array([0.96583545, 0.97686461, 0.98269256, 0.96017585, 0.97988794,
       0.95658041, 0.96787218, 0.9855895 , 0.97390303, 0.96746347,
       0.97015286, 0.96580947, 0.97155343, 0.97689463, 0.9753308 ]), 'test_accuracy': array([0.96449704, 0.97633136, 0.98224852, 0.95845697, 0.97922849,
       0.9556213 , 0.96745562, 0.9852071 , 0.97329377, 0.96439169,
       0.9704142 , 0.96449704, 0.9704142 , 0.97626113, 0.97329377]), 'test_roc_auc_ovr': array([0.99888872, 0.9995526 , 0.99951078, 0.99683346, 0.99875857,
       0.99801441, 0.99789007, 0.99867218, 0.99946637, 0.99915002,
       0.9978807 , 0.99759474, 0.99892702, 0.99908102, 0.99943738])}"
