number,params,mean_f1_weighted,fold_scores
10,"{'num_leaves': 31, 'n_estimators': 110, 'learning_rate': 0.1378436848970914}",0.9022568961594646,"{'fit_time': array([10.07919312, 10.04635096, 10.20614028, 10.1865921 , 11.51239514,
       10.19952607, 10.12797379, 10.10258293, 10.12726808, 10.27310896,
       11.4835422 , 10.22892189,  3.15895486,  3.131037  ,  3.01434493]), 'score_time': array([0.01909399, 0.01578689, 0.02193475, 0.01764894, 0.0150938 ,
       0.01604009, 0.0179131 , 0.01382303, 0.02028179, 0.02032018,
       0.01494503, 0.02064991, 0.01500106, 0.01938295, 0.01455712]), 'test_f1_weighted': array([0.90433353, 0.90128708, 0.90270562, 0.90380614, 0.89971061,
       0.90111584, 0.90863792, 0.89816579, 0.90720229, 0.8985939 ,
       0.90406975, 0.89526111, 0.90435745, 0.9047102 , 0.89989619]), 'test_recall_weighted': array([0.90943271, 0.90776377, 0.90875912, 0.90898031, 0.90577306,
       0.90766339, 0.91451006, 0.90356116, 0.91251935, 0.90466711,
       0.90854805, 0.90289759, 0.90886972, 0.90909091, 0.90665782]), 'test_precision_weighted': array([0.90173334, 0.89852943, 0.90022391, 0.90116862, 0.89686018,
       0.89826692, 0.90653507, 0.89521549, 0.90496318, 0.89565313,
       0.90155614, 0.89241285, 0.90170095, 0.90204446, 0.8974678 ]), 'test_accuracy': array([0.90943271, 0.90776377, 0.90875912, 0.90898031, 0.90577306,
       0.90766339, 0.91451006, 0.90356116, 0.91251935, 0.90466711,
       0.90854805, 0.90289759, 0.90886972, 0.90909091, 0.90665782]), 'test_roc_auc_ovr': array([0.730368  , 0.71568657, 0.72619364, 0.72887459, 0.71813453,
       0.71281574, 0.73341992, 0.71964451, 0.73821648, 0.71612576,
       0.73662813, 0.70559913, 0.72950894, 0.72834975, 0.7209179 ])}"
11,"{'num_leaves': 39, 'n_estimators': 94, 'learning_rate': 0.10395639416131884}",0.9032105860833411,"{'fit_time': array([11.44514823, 11.62863898, 11.60041118, 11.69547915, 11.66110587,
       11.74447203, 11.68642092, 11.64139795, 11.78343725, 11.68968892,
       11.71066403, 11.76002002,  2.62380886,  2.49954295,  2.46228313]), 'score_time': array([0.01699686, 0.01732087, 0.01636791, 0.01786709, 0.01756692,
       0.01643801, 0.01562095, 0.01741886, 0.01610279, 0.01833105,
       0.01712799, 0.01639295, 0.01617694, 0.01414394, 0.01499987]), 'test_f1_weighted': array([0.9079808 , 0.90157954, 0.89986259, 0.90541824, 0.90206482,
       0.90140676, 0.90915548, 0.89724258, 0.90706503, 0.90148708,
       0.90427011, 0.89992563, 0.90468104, 0.90626334, 0.89975575]), 'test_recall_weighted': array([0.91263961, 0.90754258, 0.90665782, 0.90986507, 0.90798496,
       0.90788455, 0.91506304, 0.90300818, 0.91196638, 0.90765317,
       0.90965388, 0.90732139, 0.9092015 , 0.91008626, 0.9069896 ]), 'test_precision_weighted': array([0.90563131, 0.89878349, 0.89724826, 0.90292475, 0.89941196,
       0.89857734, 0.90712315, 0.89420482, 0.90476132, 0.89882146,
       0.90175606, 0.89762594, 0.90204039, 0.90380282, 0.89748174]), 'test_accuracy': array([0.91263961, 0.90754258, 0.90665782, 0.90986507, 0.90798496,
       0.90788455, 0.91506304, 0.90300818, 0.91196638, 0.90765317,
       0.90965388, 0.90732139, 0.9092015 , 0.91008626, 0.9069896 ]), 'test_roc_auc_ovr': array([0.7404548 , 0.71929245, 0.71656988, 0.73682039, 0.7234605 ,
       0.71378006, 0.73414679, 0.71567786, 0.74073172, 0.72107256,
       0.73115269, 0.71525414, 0.73012148, 0.7353946 , 0.71797406])}"
12,"{'num_leaves': 41, 'n_estimators': 103, 'learning_rate': 0.09592875186964935}",0.9031547311010774,"{'fit_time': array([12.47025824, 12.47990799, 12.46586585, 12.50451303, 12.6225431 ,
       12.55640602, 13.93984199, 12.51234913, 12.59249377, 12.52987576,
       12.57855606, 12.5041728 ,  3.50446916,  3.46377873,  3.4297657 ]), 'score_time': array([0.02105498, 0.02368903, 0.02165818, 0.02022314, 0.01788783,
       0.01917601, 0.01576209, 0.01829195, 0.01764917, 0.01490593,
       0.01626492, 0.01761413, 0.01539087, 0.01575327, 0.01643014]), 'test_f1_weighted': array([0.90400783, 0.90259501, 0.90328459, 0.90625225, 0.90283885,
       0.90102055, 0.90575057, 0.89803522, 0.90602912, 0.90401243,
       0.90549402, 0.89910875, 0.90550541, 0.9055226 , 0.89786376]), 'test_recall_weighted': array([0.90910096, 0.90820615, 0.90909091, 0.91074983, 0.90842734,
       0.90722105, 0.91185578, 0.90333997, 0.9114134 , 0.90964388,
       0.91064912, 0.90621544, 0.91019686, 0.91019686, 0.90510949]), 'test_precision_weighted': array([0.90138481, 0.89986287, 0.90081217, 0.90380128, 0.90021916,
       0.89811968, 0.90339708, 0.89508486, 0.90369825, 0.90150396,
       0.90305882, 0.89659043, 0.90288878, 0.90284987, 0.89534239]), 'test_accuracy': array([0.90910096, 0.90820615, 0.90909091, 0.91074983, 0.90842734,
       0.90722105, 0.91185578, 0.90333997, 0.9114134 , 0.90964388,
       0.91064912, 0.90621544, 0.91019686, 0.91019686, 0.90510949]), 'test_roc_auc_ovr': array([0.7297667 , 0.7233987 , 0.72879083, 0.73814815, 0.72696921,
       0.71466446, 0.72653544, 0.71992502, 0.73556857, 0.72911646,
       0.73497123, 0.71541892, 0.73068279, 0.72810774, 0.71455427])}"
13,"{'num_leaves': 39, 'n_estimators': 117, 'learning_rate': 0.10855484053196539}",0.9029172903518904,"{'fit_time': array([14.85221934, 13.115453  , 13.08056331, 13.1561439 , 14.85524297,
       13.10390711, 13.16373205, 13.10188484, 13.2344079 , 13.09544086,
       13.10755086, 13.179667  ,  5.15173101,  5.16112804,  5.08465195]), 'score_time': array([0.01777196, 0.01824522, 0.01883292, 0.02554798, 0.01621985,
       0.02107286, 0.01723123, 0.02083802, 0.01682115, 0.02427506,
       0.01890802, 0.01673222, 0.01616311, 0.01634097, 0.01933384]), 'test_f1_weighted': array([0.90547007, 0.90079545, 0.90038728, 0.90333936, 0.90318225,
       0.90054866, 0.90582485, 0.89814878, 0.90962268, 0.90186682,
       0.90530835, 0.89955896, 0.90695037, 0.90436229, 0.89839318]), 'test_recall_weighted': array([0.91009621, 0.90665782, 0.90665782, 0.90765317, 0.9092015 ,
       0.90677872, 0.911524  , 0.90322937, 0.91406768, 0.90798496,
       0.91042796, 0.90643663, 0.911524  , 0.90842734, 0.90555187]), 'test_precision_weighted': array([0.90296252, 0.89792554, 0.89771513, 0.90075854, 0.90065099,
       0.89760634, 0.90339101, 0.89523252, 0.90747063, 0.89923059,
       0.90285661, 0.89702448, 0.90443123, 0.9017575 , 0.89591002]), 'test_accuracy': array([0.91009621, 0.90665782, 0.90665782, 0.90765317, 0.9092015 ,
       0.90677872, 0.911524  , 0.90322937, 0.91406768, 0.90798496,
       0.91042796, 0.90643663, 0.911524  , 0.90842734, 0.90555187]), 'test_roc_auc_ovr': array([0.73570696, 0.71837752, 0.72058466, 0.733501  , 0.7249644 ,
       0.71357523, 0.72924641, 0.72148596, 0.74879368, 0.7220742 ,
       0.73484588, 0.71752813, 0.73440926, 0.7297054 , 0.71598086])}"
14,"{'num_leaves': 58, 'n_estimators': 89, 'learning_rate': 0.08330607694378955}",0.9028535211379988,"{'fit_time': array([14.78930998, 14.80951309, 14.75725842, 14.81504202, 14.87345004,
       16.32314205, 14.86996579, 14.93349719, 16.31149578, 14.97389817,
       15.05377579, 14.98001385,  3.96351504,  3.97248101,  3.95973802]), 'score_time': array([0.01887393, 0.01873994, 0.01750875, 0.01878023, 0.01848793,
       0.016675  , 0.01698112, 0.01806378, 0.01716208, 0.01692176,
       0.01953006, 0.01638126, 0.01546097, 0.01885486, 0.01675296]), 'test_f1_weighted': array([0.90532981, 0.90308328, 0.90163737, 0.90667247, 0.90046961,
       0.90082124, 0.90945554, 0.89540037, 0.90498822, 0.90295287,
       0.90531171, 0.89916345, 0.9047369 , 0.90654549, 0.8962345 ]), 'test_recall_weighted': array([0.90998562, 0.90842734, 0.90754258, 0.91097102, 0.90687901,
       0.90633639, 0.91462066, 0.90101747, 0.91063924, 0.90831674,
       0.91031737, 0.90577306, 0.90909091, 0.91019686, 0.90367175]), 'test_precision_weighted': array([0.90281166, 0.90038252, 0.89902782, 0.904264  , 0.8977354 ,
       0.89789107, 0.90725951, 0.8922458 , 0.90260873, 0.90033431,
       0.90285493, 0.89651361, 0.90212826, 0.90414632, 0.89356605]), 'test_accuracy': array([0.90998562, 0.90842734, 0.90754258, 0.91097102, 0.90687901,
       0.90633639, 0.91462066, 0.90101747, 0.91063924, 0.90831674,
       0.91031737, 0.90577306, 0.90909091, 0.91019686, 0.90367175]), 'test_roc_auc_ovr': array([0.73523077, 0.72601111, 0.72510164, 0.74034141, 0.71753949,
       0.7183619 , 0.73969382, 0.7129257 , 0.73189647, 0.7287711 ,
       0.73559683, 0.71834105, 0.73133542, 0.73718606, 0.71060312])}"
15,"{'num_leaves': 41, 'n_estimators': 51, 'learning_rate': 0.127888729693904}",0.9025585112604583,"{'fit_time': array([6.19606614, 6.18579102, 6.93671703, 6.23445082, 6.1518321 ,
       6.93059397, 6.23008108, 6.21677303, 6.24225497, 6.23769498,
       6.21036911, 6.18763804, 1.74151874, 1.75044179, 1.73081803]), 'score_time': array([0.01488304, 0.0173707 , 0.01341224, 0.01400399, 0.01470304,
       0.01243591, 0.01418066, 0.01728892, 0.01528811, 0.01427412,
       0.0155468 , 0.01417017, 0.01376891, 0.01231408, 0.01540685]), 'test_f1_weighted': array([0.90416991, 0.90326703, 0.90074575, 0.90441522, 0.89839936,
       0.90157268, 0.90877599, 0.89650808, 0.90680643, 0.90041074,
       0.90605488, 0.89959842, 0.90469918, 0.90313212, 0.89982188]), 'test_recall_weighted': array([0.90965388, 0.90864853, 0.90765317, 0.90953329, 0.90555187,
       0.9082163 , 0.91473125, 0.9025658 , 0.91285114, 0.9069896 ,
       0.91120203, 0.90654722, 0.90964388, 0.90809555, 0.90732139]), 'test_precision_weighted': array([0.90156988, 0.90058055, 0.8982702 , 0.90182139, 0.89559153,
       0.89878983, 0.90671648, 0.89340664, 0.90471832, 0.89771026,
       0.90366274, 0.89709047, 0.90200983, 0.900279  , 0.89767589]), 'test_accuracy': array([0.90965388, 0.90864853, 0.90765317, 0.90953329, 0.90555187,
       0.9082163 , 0.91473125, 0.9025658 , 0.91285114, 0.9069896 ,
       0.91120203, 0.90654722, 0.90964388, 0.90809555, 0.90732139]), 'test_roc_auc_ovr': array([0.72759766, 0.72613621, 0.71753633, 0.73042829, 0.70945688,
       0.713128  , 0.73313094, 0.71258572, 0.73274689, 0.71662844,
       0.73609821, 0.71719429, 0.72739289, 0.72130491, 0.71659658])}"
16,"{'num_leaves': 34, 'n_estimators': 119, 'learning_rate': 0.08108747209980684}",0.9030932465103104,"{'fit_time': array([13.416085  , 11.91488576, 11.84155536, 11.9793942 , 11.9693172 ,
       12.0137589 , 11.89588308, 11.95298886, 13.40275717, 12.01325917,
       11.97358322, 11.99196434,  3.76105499,  3.75613594,  3.72491074]), 'score_time': array([0.01605487, 0.01908112, 0.01896667, 0.02346897, 0.0235858 ,
       0.02138996, 0.01737976, 0.02055025, 0.01619482, 0.01677299,
       0.01696181, 0.01788187, 0.01637387, 0.01843286, 0.01571298]), 'test_f1_weighted': array([0.90478128, 0.90092077, 0.90441368, 0.90471802, 0.9010073 ,
       0.90129422, 0.90830272, 0.89684113, 0.9087489 , 0.9014352 ,
       0.90509923, 0.89924733, 0.90496523, 0.90794688, 0.89667681]), 'test_recall_weighted': array([0.91020679, 0.90732139, 0.91097102, 0.9093121 , 0.90765317,
       0.9075528 , 0.91428887, 0.90245521, 0.9137359 , 0.90765317,
       0.9107597 , 0.90676841, 0.91008626, 0.91240876, 0.90466711]), 'test_precision_weighted': array([0.90222702, 0.89811292, 0.90227364, 0.9021694 , 0.89837995,
       0.8984249 , 0.9061992 , 0.89378378, 0.90658636, 0.89877301,
       0.90269285, 0.89690368, 0.90228435, 0.90543978, 0.89428359]), 'test_accuracy': array([0.91020679, 0.90732139, 0.91097102, 0.9093121 , 0.90765317,
       0.9075528 , 0.91428887, 0.90245521, 0.9137359 , 0.90765317,
       0.9107597 , 0.90676841, 0.91008626, 0.91240876, 0.90466711]), 'test_roc_auc_ovr': array([0.72915134, 0.71543639, 0.7262447 , 0.73443944, 0.71716369,
       0.71485182, 0.73205255, 0.71577029, 0.74335186, 0.72066575,
       0.73096579, 0.71335304, 0.72679148, 0.73454052, 0.70842861])}"
17,"{'num_leaves': 44, 'n_estimators': 85, 'learning_rate': 0.050856592964283576}",0.9017220674470499,"{'fit_time': array([10.81778312, 10.86093402, 10.93299007, 11.01115012, 11.02268195,
       11.09803486, 11.16908789, 11.154984  , 11.21318984, 11.16198182,
       11.191396  , 11.18006992,  2.79148793,  2.73599386,  2.69916105]), 'score_time': array([0.01795793, 0.01766992, 0.0186379 , 0.01668501, 0.01704693,
       0.01737714, 0.01737714, 0.01675892, 0.01527691, 0.01612806,
       0.01680684, 0.01584291, 0.01510787, 0.01570106, 0.01378274]), 'test_f1_weighted': array([0.90175797, 0.8996423 , 0.9012869 , 0.90494836, 0.90114726,
       0.89931184, 0.9054783 , 0.8951964 , 0.90567348, 0.90220131,
       0.90454903, 0.89781449, 0.90361857, 0.90546348, 0.89774133]), 'test_recall_weighted': array([0.90843747, 0.9071002 , 0.90842734, 0.91052864, 0.90820615,
       0.90600464, 0.91296173, 0.90223402, 0.91174519, 0.9092015 ,
       0.9107597 , 0.90665782, 0.90964388, 0.91030745, 0.90654722]), 'test_precision_weighted': array([0.89910921, 0.89692967, 0.89896486, 0.90242403, 0.89865565,
       0.89629527, 0.90366671, 0.89203119, 0.90346625, 0.89983603,
       0.90221162, 0.89594141, 0.9008629 , 0.90276736, 0.89599518]), 'test_accuracy': array([0.90843747, 0.9071002 , 0.90842734, 0.91052864, 0.90820615,
       0.90600464, 0.91296173, 0.90223402, 0.91174519, 0.9092015 ,
       0.9107597 , 0.90665782, 0.90964388, 0.91030745, 0.90654722]), 'test_roc_auc_ovr': array([0.71574139, 0.70702025, 0.7171728 , 0.72850958, 0.71503354,
       0.70852129, 0.71763693, 0.70468539, 0.73050312, 0.71747524,
       0.72649087, 0.70376945, 0.7184587 , 0.72687309, 0.70597457])}"
18,"{'num_leaves': 58, 'n_estimators': 102, 'learning_rate': 0.09764180837244386}",0.9027677630894821,"{'fit_time': array([16.78810501, 17.033813  , 16.83582091, 17.00867915, 17.03746986,
       18.85264874, 16.91284204, 17.04866099, 16.98656416, 18.77580714,
       17.1324091 , 17.07327533,  5.25975609,  5.15353298,  5.05168009]), 'score_time': array([0.01797819, 0.02498031, 0.01917911, 0.02486086, 0.02168608,
       0.01757121, 0.01931119, 0.0189209 , 0.02238083, 0.02155995,
       0.02027869, 0.01994276, 0.0194118 , 0.0196991 , 0.02118611]), 'test_f1_weighted': array([0.90223989, 0.90248124, 0.9012932 , 0.90783109, 0.90127749,
       0.90320362, 0.90667362, 0.89741077, 0.90436212, 0.90084569,
       0.90297028, 0.89880773, 0.90584205, 0.90750104, 0.89877661]), 'test_recall_weighted': array([0.90733164, 0.90831674, 0.90676841, 0.91196638, 0.9071002 ,
       0.90865863, 0.91229816, 0.90245521, 0.9092015 , 0.90632603,
       0.9082163 , 0.90522008, 0.91030745, 0.911524  , 0.90588365]), 'test_precision_weighted': array([0.89949731, 0.89975415, 0.89861693, 0.90550252, 0.8985447 ,
       0.90045218, 0.90430668, 0.89445776, 0.90186786, 0.89807   ,
       0.90034912, 0.89608118, 0.90327236, 0.90504306, 0.89632461]), 'test_accuracy': array([0.90733164, 0.90831674, 0.90676841, 0.91196638, 0.9071002 ,
       0.90865863, 0.91229816, 0.90245521, 0.9092015 , 0.90632603,
       0.9082163 , 0.90522008, 0.91030745, 0.911524  , 0.90588365]), 'test_roc_auc_ovr': array([0.72628401, 0.72180304, 0.72707108, 0.74379987, 0.72255187,
       0.72345078, 0.73134065, 0.72023527, 0.73593053, 0.72398162,
       0.72952433, 0.71882014, 0.73287234, 0.73663626, 0.71695291])}"
19,"{'num_leaves': 36, 'n_estimators': 95, 'learning_rate': 0.1486571134299456}",0.9025149589442092,"{'fit_time': array([10.16153288, 10.28570914, 10.15328097, 10.27676988, 10.34059477,
       10.29299307, 10.2734549 , 10.31290269, 10.35978913, 10.31771111,
       10.36846089, 10.33052325,  2.31176615,  2.32131696,  2.19764805]), 'score_time': array([0.01804996, 0.01458669, 0.01769185, 0.01744103, 0.01585698,
       0.015908  , 0.02112985, 0.01693511, 0.01740313, 0.01585507,
       0.01663518, 0.01765585, 0.0148201 , 0.01591921, 0.01765895]), 'test_f1_weighted': array([0.90399663, 0.90059287, 0.90185462, 0.9057938 , 0.90158298,
       0.90130127, 0.90710536, 0.89927167, 0.90804633, 0.89770599,
       0.9030257 , 0.89964873, 0.90444884, 0.90616202, 0.89718757]), 'test_recall_weighted': array([0.90832688, 0.9069896 , 0.90798496, 0.90997567, 0.90765317,
       0.90711047, 0.91251935, 0.9047777 , 0.91296173, 0.90378235,
       0.90810572, 0.90610484, 0.90898031, 0.91019686, 0.90455651]), 'test_precision_weighted': array([0.90144464, 0.89775147, 0.89930314, 0.90335574, 0.89890526,
       0.89840393, 0.90474267, 0.89639112, 0.90581835, 0.89469018,
       0.90040859, 0.89701711, 0.901794  , 0.90364168, 0.89462046]), 'test_accuracy': array([0.90832688, 0.9069896 , 0.90798496, 0.90997567, 0.90765317,
       0.90711047, 0.91251935, 0.9047777 , 0.91296173, 0.90378235,
       0.90810572, 0.90610484, 0.90898031, 0.91019686, 0.90455651]), 'test_roc_auc_ovr': array([0.73470608, 0.71483419, 0.7241483 , 0.73936472, 0.72164347,
       0.71753995, 0.73353621, 0.72114598, 0.74250865, 0.71440391,
       0.73068209, 0.72011643, 0.72957131, 0.73372765, 0.71267313])}"
20,"{'num_leaves': 53, 'n_estimators': 146, 'learning_rate': 0.11399773013108357}",0.9029125724599503,"{'fit_time': array([23.93795991, 21.79881191, 24.12289   , 21.9039948 , 21.93999577,
       22.11412978, 22.06512904, 21.95855379, 21.92178774, 21.98279905,
       22.17870998, 21.87214589,  6.08959723,  5.90780926,  5.88017321]), 'score_time': array([0.02078223, 0.02214909, 0.01902723, 0.01844287, 0.01832509,
       0.02216601, 0.02174115, 0.02482605, 0.02692413, 0.02122808,
       0.02051091, 0.02187419, 0.01813579, 0.01994371, 0.01749468]), 'test_f1_weighted': array([0.90398786, 0.90009021, 0.90176156, 0.90334374, 0.89912297,
       0.90335653, 0.90838051, 0.89842003, 0.9066453 , 0.90288521,
       0.90508668, 0.89832046, 0.90445601, 0.90695513, 0.9008764 ]), 'test_recall_weighted': array([0.90854805, 0.90599425, 0.90721079, 0.90754258, 0.90499889,
       0.90865863, 0.91340411, 0.90300818, 0.9114134 , 0.90776377,
       0.90976446, 0.90444592, 0.90886972, 0.91074983, 0.90776377]), 'test_precision_weighted': array([0.9014013 , 0.89716295, 0.89912042, 0.90078623, 0.89621275,
       0.90061729, 0.90607541, 0.89560701, 0.90430425, 0.90026739,
       0.9026166 , 0.89550812, 0.90182207, 0.90452965, 0.89861311]), 'test_accuracy': array([0.90854805, 0.90599425, 0.90721079, 0.90754258, 0.90499889,
       0.90865863, 0.91340411, 0.90300818, 0.9114134 , 0.90776377,
       0.90976446, 0.90444592, 0.90886972, 0.91074983, 0.90776377]), 'test_roc_auc_ovr': array([0.73317665, 0.71675859, 0.72812514, 0.73426569, 0.71810307,
       0.7247099 , 0.73859163, 0.72501373, 0.74082221, 0.73171212,
       0.73731753, 0.7195702 , 0.73035981, 0.73706505, 0.72193906])}"
21,"{'num_leaves': 37, 'n_estimators': 93, 'learning_rate': 0.10296615662623887}",0.9030182711680422,"{'fit_time': array([10.14932418, 10.13352823, 10.227108  , 10.19490409, 10.28850603,
       10.1526711 , 10.20050216, 10.24704409, 11.071558  , 10.26560521,
       10.2296021 , 10.2692399 ,  2.51344299,  2.55364394,  2.4935689 ]), 'score_time': array([0.01763606, 0.01624203, 0.02025795, 0.01761699, 0.01788688,
       0.01629496, 0.01662302, 0.01587987, 0.01566982, 0.01657701,
       0.01866794, 0.01630712, 0.01501703, 0.01490116, 0.01330996]), 'test_f1_weighted': array([0.90320162, 0.90224597, 0.89970584, 0.90342629, 0.90364504,
       0.90258008, 0.90902087, 0.89763381, 0.90800029, 0.89997964,
       0.90430093, 0.89984775, 0.90499033, 0.90550424, 0.90119138]), 'test_recall_weighted': array([0.90910096, 0.90809555, 0.90621544, 0.90787436, 0.90975448,
       0.9082163 , 0.91473125, 0.90322937, 0.91307233, 0.90621544,
       0.90998562, 0.9071002 , 0.90975448, 0.90975448, 0.90875912]), 'test_precision_weighted': array([0.90055841, 0.89949943, 0.89700824, 0.90082623, 0.90117886,
       0.89978266, 0.90691016, 0.89463285, 0.90578905, 0.89717833,
       0.90182512, 0.89747885, 0.90233526, 0.90290456, 0.89929161]), 'test_accuracy': array([0.90910096, 0.90809555, 0.90621544, 0.90787436, 0.90975448,
       0.9082163 , 0.91473125, 0.90322937, 0.91307233, 0.90621544,
       0.90998562, 0.9071002 , 0.90975448, 0.90975448, 0.90875912]), 'test_roc_auc_ovr': array([0.72314853, 0.7212634 , 0.71792469, 0.73279887, 0.72527776,
       0.72110243, 0.73520139, 0.71742688, 0.74135899, 0.71781689,
       0.72930665, 0.71592181, 0.729157  , 0.73088481, 0.71858978])}"
22,"{'num_leaves': 42, 'n_estimators': 109, 'learning_rate': 0.09260486045237995}",0.9030162653215236,"{'fit_time': array([14.12026691, 14.10447598, 14.2102499 , 14.22881699, 15.80359125,
       14.28444409, 14.12179995, 14.25602317, 14.31768513, 14.0456512 ,
       14.23749709, 14.29286599,  4.54047012,  4.76014304,  4.47194791]), 'score_time': array([0.01992488, 0.01813197, 0.01780009, 0.01695895, 0.01699781,
       0.02802181, 0.01957011, 0.01873469, 0.01629996, 0.02270818,
       0.01546192, 0.0156343 , 0.01826811, 0.01466084, 0.01660013]), 'test_f1_weighted': array([0.90499605, 0.90167115, 0.90367386, 0.90509394, 0.90173734,
       0.90284241, 0.90817497, 0.89654464, 0.90464829, 0.89990123,
       0.90596188, 0.89788554, 0.90642427, 0.90556592, 0.9001225 ]), 'test_recall_weighted': array([0.90987504, 0.90765317, 0.9092015 , 0.90953329, 0.90765317,
       0.90865863, 0.91384649, 0.90190223, 0.91052864, 0.90599425,
       0.91109145, 0.90533068, 0.91130281, 0.90953329, 0.9069896 ]), 'test_precision_weighted': array([0.9024453 , 0.89888495, 0.90119513, 0.90258352, 0.89905418,
       0.90007542, 0.90596557, 0.89349464, 0.90228241, 0.89707707,
       0.90356097, 0.89532279, 0.90385209, 0.90303758, 0.89775662]), 'test_accuracy': array([0.90987504, 0.90765317, 0.9092015 , 0.90953329, 0.90765317,
       0.90865863, 0.91384649, 0.90190223, 0.91052864, 0.90599425,
       0.91109145, 0.90533068, 0.91130281, 0.90953329, 0.9069896 ]), 'test_roc_auc_ovr': array([0.73310003, 0.719355  , 0.73126247, 0.73621908, 0.72286523,
       0.72051283, 0.73387277, 0.71667453, 0.72981311, 0.71850514,
       0.73603554, 0.71134575, 0.73130646, 0.7329218 , 0.72071519])}"
23,"{'num_leaves': 37, 'n_estimators': 84, 'learning_rate': 0.10545216484517078}",0.9035534243492301,"{'fit_time': array([ 9.04761815,  8.98351312, 10.50766826, 10.55551982,  9.04518127,
        9.07884598,  9.03737497,  9.11531591,  9.15423512,  9.09221125,
        9.19597125,  9.08230925,  3.95253301,  3.88821673,  3.90459514]), 'score_time': array([0.01831603, 0.01571202, 0.0152328 , 0.01572037, 0.01873112,
       0.0192399 , 0.01852274, 0.01757097, 0.01462984, 0.01551104,
       0.01545858, 0.01592493, 0.01630688, 0.01608229, 0.01391697]), 'test_f1_weighted': array([0.90478822, 0.90210241, 0.90354884, 0.90709   , 0.90219795,
       0.8994412 , 0.90877599, 0.89908942, 0.90855575, 0.90432621,
       0.90466305, 0.89986192, 0.90646699, 0.9052925 , 0.89710092]), 'test_recall_weighted': array([0.91009621, 0.90798496, 0.90964388, 0.91130281, 0.90820615,
       0.90589406, 0.91473125, 0.90400354, 0.91318292, 0.91019686,
       0.90954329, 0.9069896 , 0.9114134 , 0.9092015 , 0.90510949]), 'test_precision_weighted': array([0.90222684, 0.89934598, 0.90116289, 0.90471361, 0.89956961,
       0.8964124 , 0.90671648, 0.89625095, 0.90634066, 0.90188578,
       0.90215987, 0.89744795, 0.90389551, 0.9027693 , 0.89478186]), 'test_accuracy': array([0.91009621, 0.90798496, 0.90964388, 0.91130281, 0.90820615,
       0.90589406, 0.91473125, 0.90400354, 0.91318292, 0.91019686,
       0.90954329, 0.9069896 , 0.9114134 , 0.9092015 , 0.90510949]), 'test_roc_auc_ovr': array([0.72991606, 0.7207863 , 0.72749879, 0.74176998, 0.72317859,
       0.71013766, 0.73313094, 0.72436028, 0.74546298, 0.72820945,
       0.73515813, 0.71665235, 0.73094339, 0.73273502, 0.70907202])}"
24,"{'num_leaves': 46, 'n_estimators': 80, 'learning_rate': 0.07663694487253711}",0.9032397940175049,"{'fit_time': array([12.40619612, 10.66050291, 10.68950701, 10.649647  , 12.39204311,
       10.66344285, 10.69105387, 10.72487402, 10.7759831 , 10.76110506,
       10.76601601, 10.78972006,  4.22273803,  4.22830081,  4.21445107]), 'score_time': array([0.01663518, 0.01711822, 0.02287412, 0.01712513, 0.01603699,
       0.02332616, 0.02035904, 0.01812816, 0.01644969, 0.01652503,
       0.01505709, 0.01605606, 0.0165    , 0.0147109 , 0.0151751 ]), 'test_f1_weighted': array([0.90396837, 0.90215583, 0.90316109, 0.90512161, 0.90258621,
       0.90247491, 0.9076362 , 0.89600126, 0.90627134, 0.90262565,
       0.90531171, 0.90219133, 0.90413159, 0.90603275, 0.89892706]), 'test_recall_weighted': array([0.90965388, 0.90842734, 0.90942269, 0.91008626, 0.90898031,
       0.90865863, 0.9137359 , 0.90201283, 0.91119221, 0.90864853,
       0.91031737, 0.9092015 , 0.9092015 , 0.90986507, 0.90676841]), 'test_precision_weighted': array([0.90136921, 0.89945278, 0.90077656, 0.90257804, 0.90007351,
       0.89971099, 0.9054936 , 0.89286092, 0.90391059, 0.90004745,
       0.90285493, 0.90004294, 0.90139615, 0.90356055, 0.89681334]), 'test_accuracy': array([0.90965388, 0.90842734, 0.90942269, 0.91008626, 0.90898031,
       0.90865863, 0.9137359 , 0.90201283, 0.91119221, 0.90864853,
       0.91031737, 0.9092015 , 0.9092015 , 0.90986507, 0.90676841]), 'test_roc_auc_ovr': array([0.72594312, 0.71854917, 0.72576733, 0.73280924, 0.72158103,
       0.71757489, 0.73008341, 0.71186633, 0.73908025, 0.7240775 ,
       0.73559683, 0.72147985, 0.72544167, 0.73483778, 0.71314908])}"
