number,params,mean_f1_weighted,fold_scores
10,"{'num_leaves': 59, 'n_estimators': 146, 'learning_rate': 0.14781939107557168}",0.7830821005607497,"{'fit_time': array([3.44311929, 3.72646284, 3.70200706, 3.44572186, 3.47233009,
       3.33590102, 3.39272499, 3.41800499, 3.47257209, 3.45170903,
       3.46721482, 3.3406651 , 1.02519393, 1.01603127, 1.00402808]), 'score_time': array([0.00394702, 0.00316596, 0.00338888, 0.00398421, 0.00394011,
       0.00405598, 0.00398207, 0.0040431 , 0.00395894, 0.00391102,
       0.0044651 , 0.00398898, 0.00296211, 0.00298476, 0.00294304]), 'test_f1_weighted': array([0.82038833, 0.75277096, 0.77308743, 0.78119778, 0.8020202 ,
       0.78575599, 0.70199964, 0.75116847, 0.81641197, 0.81681983,
       0.83465881, 0.80327869, 0.78688525, 0.7202331 , 0.79955506]), 'test_recall_weighted': array([0.81967213, 0.75409836, 0.7704918 , 0.78333333, 0.8       ,
       0.78688525, 0.70491803, 0.75409836, 0.81666667, 0.81666667,
       0.83606557, 0.80327869, 0.78688525, 0.71666667, 0.8       ]), 'test_precision_weighted': array([0.82155516, 0.76175464, 0.77737017, 0.79027778, 0.82      ,
       0.78507026, 0.70528725, 0.75203485, 0.82760943, 0.81742677,
       0.83514846, 0.80327869, 0.79070096, 0.7561756 , 0.80628507]), 'test_accuracy': array([0.81967213, 0.75409836, 0.7704918 , 0.78333333, 0.8       ,
       0.78688525, 0.70491803, 0.75409836, 0.81666667, 0.81666667,
       0.83606557, 0.80327869, 0.78688525, 0.71666667, 0.8       ]), 'test_roc_auc_ovr': array([0.81235698, 0.75537634, 0.75243902, 0.78031146, 0.8125    ,
       0.76398601, 0.69751082, 0.73666667, 0.82142857, 0.81696429,
       0.82094595, 0.80280172, 0.7887931 , 0.7373678 , 0.80200222])}"
11,"{'num_leaves': 31, 'n_estimators': 89, 'learning_rate': 0.053937000260236095}",0.8106446447466222,"{'fit_time': array([1.96154976, 2.00448799, 1.95596743, 2.02743673, 1.97448206,
       1.90899086, 1.94232583, 1.92330098, 2.03126884, 1.96416426,
       1.92215204, 1.97311211, 0.63553095, 0.62513208, 0.62747502]), 'score_time': array([0.00404286, 0.00377798, 0.00394583, 0.00377607, 0.00378513,
       0.00416827, 0.00387907, 0.00387216, 0.00376701, 0.00379276,
       0.00390291, 0.00401711, 0.0029192 , 0.00284791, 0.00288582]), 'test_f1_weighted': array([0.80471865, 0.75277096, 0.77308743, 0.86485671, 0.85147846,
       0.78575599, 0.75070287, 0.7861703 , 0.86681498, 0.86666667,
       0.81489453, 0.81947745, 0.80306716, 0.76983409, 0.84937343]), 'test_recall_weighted': array([0.80327869, 0.75409836, 0.7704918 , 0.86666667, 0.85      ,
       0.78688525, 0.75409836, 0.78688525, 0.86666667, 0.86666667,
       0.81967213, 0.81967213, 0.80327869, 0.76666667, 0.85      ]), 'test_precision_weighted': array([0.80790528, 0.76175464, 0.77737017, 0.88123776, 0.8647386 ,
       0.78507026, 0.75784972, 0.78588835, 0.86888889, 0.86666667,
       0.82234274, 0.81972536, 0.80980768, 0.7882462 , 0.86074661]), 'test_accuracy': array([0.80327869, 0.75409836, 0.7704918 , 0.86666667, 0.85      ,
       0.78688525, 0.75409836, 0.78688525, 0.86666667, 0.86666667,
       0.81967213, 0.81967213, 0.80327869, 0.76666667, 0.85      ]), 'test_roc_auc_ovr': array([0.79919908, 0.75537634, 0.75243902, 0.86318131, 0.86111111,
       0.76398601, 0.745671  , 0.77666667, 0.86830357, 0.86607143,
       0.79279279, 0.81842672, 0.80603448, 0.77790834, 0.85261402])}"
12,"{'num_leaves': 35, 'n_estimators': 79, 'learning_rate': 0.051258718692450876}",0.8107868597108578,"{'fit_time': array([1.71262002, 1.70525384, 1.71752572, 1.77553797, 1.74664712,
       1.87017918, 1.74465895, 1.71632409, 1.8106842 , 1.74185991,
       1.7096808 , 1.76554418, 0.62111902, 0.62142229, 0.60744095]), 'score_time': array([0.00455213, 0.00406003, 0.00383997, 0.00383306, 0.00385785,
       0.00376391, 0.00377226, 0.00385094, 0.00379491, 0.00390387,
       0.00384116, 0.00373793, 0.00324202, 0.00305271, 0.00316191]), 'test_f1_weighted': array([0.7890301 , 0.75370142, 0.77308743, 0.88218342, 0.85147846,
       0.80105386, 0.71746325, 0.78434601, 0.8834308 , 0.86666667,
       0.78393301, 0.83606557, 0.80306716, 0.75344973, 0.882846  ]), 'test_recall_weighted': array([0.78688525, 0.75409836, 0.7704918 , 0.88333333, 0.85      ,
       0.80327869, 0.72131148, 0.78688525, 0.88333333, 0.86666667,
       0.78688525, 0.83606557, 0.80327869, 0.75      , 0.88333333]), 'test_precision_weighted': array([0.79499189, 0.75697254, 0.77737017, 0.89375   , 0.8647386 ,
       0.80067973, 0.72365608, 0.78579617, 0.88401928, 0.86666667,
       0.78501171, 0.83606557, 0.80980768, 0.77722222, 0.89483409]), 'test_accuracy': array([0.78688525, 0.75409836, 0.7704918 , 0.88333333, 0.85      ,
       0.80327869, 0.72131148, 0.78688525, 0.88333333, 0.86666667,
       0.78688525, 0.83606557, 0.80327869, 0.75      , 0.88333333]), 'test_roc_auc_ovr': array([0.78604119, 0.75483871, 0.75243902, 0.88042269, 0.86111111,
       0.77680653, 0.71266234, 0.77055556, 0.88392857, 0.86607143,
       0.76576577, 0.8356681 , 0.80603448, 0.76439483, 0.88598443])}"
13,"{'num_leaves': 31, 'n_estimators': 82, 'learning_rate': 0.052808565355394195}",0.8095091083349495,"{'fit_time': array([2.32729435, 2.31031108, 2.61075401, 2.64038205, 2.32924891,
       2.26947093, 2.33473802, 2.28632593, 2.45590186, 2.3436029 ,
       2.33656812, 2.36625791, 0.95889211, 0.96022391, 0.94188309]), 'score_time': array([0.00562882, 0.00452805, 0.00359297, 0.00396895, 0.00597811,
       0.00623107, 0.00514984, 0.00610018, 0.00606894, 0.00506592,
       0.00507975, 0.005615  , 0.00298786, 0.00425506, 0.00391769]), 'test_f1_weighted': array([0.80471865, 0.76974986, 0.77308743, 0.88218342, 0.8678733 ,
       0.78303493, 0.75070287, 0.76881184, 0.86681498, 0.85012531,
       0.78393301, 0.83606557, 0.78631189, 0.75344973, 0.86577381]), 'test_recall_weighted': array([0.80327869, 0.7704918 , 0.7704918 , 0.88333333, 0.86666667,
       0.78688525, 0.75409836, 0.7704918 , 0.86666667, 0.85      ,
       0.78688525, 0.83606557, 0.78688525, 0.75      , 0.86666667]), 'test_precision_weighted': array([0.80790528, 0.77570628, 0.77737017, 0.89375   , 0.87678571,
       0.78331074, 0.75784972, 0.7688412 , 0.86888889, 0.85072303,
       0.78501171, 0.83606557, 0.79643916, 0.77722222, 0.88266667]), 'test_accuracy': array([0.80327869, 0.7704918 , 0.7704918 , 0.88333333, 0.86666667,
       0.78688525, 0.75409836, 0.7704918 , 0.86666667, 0.85      ,
       0.78688525, 0.83606557, 0.78688525, 0.75      , 0.86666667]), 'test_roc_auc_ovr': array([0.79919908, 0.77150538, 0.75243902, 0.88042269, 0.875     ,
       0.75407925, 0.745671  , 0.75666667, 0.86830357, 0.85044643,
       0.76576577, 0.8356681 , 0.79040948, 0.76439483, 0.86985539])}"
14,"{'num_leaves': 31, 'n_estimators': 79, 'learning_rate': 0.07107450547703059}",0.7996044580686806,"{'fit_time': array([2.98722792, 3.23386002, 2.99365187, 3.02592683, 3.05742002,
       2.92471409, 2.94370937, 2.89042783, 3.05320597, 2.93825889,
       2.90332389, 2.98056293, 0.87084699, 0.86065817, 0.87009478]), 'score_time': array([0.00417733, 0.00479507, 0.00546002, 0.00597143, 0.0059042 ,
       0.00398302, 0.00495267, 0.00675416, 0.004287  , 0.00526023,
       0.00443006, 0.00462008, 0.00295997, 0.00383091, 0.00339603]), 'test_f1_weighted': array([0.7890301 , 0.7355759 , 0.77308743, 0.86485671, 0.83501684,
       0.80105386, 0.71948251, 0.7704918 , 0.85012531, 0.83351872,
       0.81489453, 0.85229973, 0.78631189, 0.75344973, 0.81487179]), 'test_recall_weighted': array([0.78688525, 0.73770492, 0.7704918 , 0.86666667, 0.83333333,
       0.80327869, 0.72131148, 0.7704918 , 0.85      , 0.83333333,
       0.81967213, 0.85245902, 0.78688525, 0.75      , 0.81666667]), 'test_precision_weighted': array([0.79499189, 0.74808743, 0.77737017, 0.88123776, 0.85333333,
       0.80067973, 0.72120219, 0.7704918 , 0.85072303, 0.83555556,
       0.82234274, 0.85260095, 0.79643916, 0.77722222, 0.83611111]), 'test_accuracy': array([0.78688525, 0.73770492, 0.7704918 , 0.86666667, 0.83333333,
       0.80327869, 0.72131148, 0.7704918 , 0.85      , 0.83333333,
       0.81967213, 0.85245902, 0.78688525, 0.75      , 0.81666667]), 'test_roc_auc_ovr': array([0.78604119, 0.73924731, 0.75243902, 0.86318131, 0.84722222,
       0.77680653, 0.71536797, 0.76277778, 0.85044643, 0.83482143,
       0.79279279, 0.8512931 , 0.79040948, 0.76439483, 0.82035595])}"
15,"{'num_leaves': 37, 'n_estimators': 79, 'learning_rate': 0.10417600494013078}",0.7928330984434157,"{'fit_time': array([3.03284597, 3.35257912, 3.1322999 , 3.07886505, 3.08964205,
       3.02784705, 3.055969  , 3.06484008, 3.12978196, 3.11244106,
       3.06659698, 3.0625968 , 0.86019039, 0.86588979, 0.83225203]), 'score_time': array([0.00497222, 0.00297594, 0.00594592, 0.00447273, 0.00527406,
       0.00560808, 0.00546885, 0.00411201, 0.00473404, 0.00528097,
       0.00459409, 0.00483108, 0.00369573, 0.00362706, 0.00322199]), 'test_f1_weighted': array([0.7890301 , 0.71980708, 0.790273  , 0.84731458, 0.83484163,
       0.78575599, 0.6995082 , 0.78434601, 0.8       , 0.85012531,
       0.83281746, 0.78665516, 0.78631189, 0.7698092 , 0.81590086]), 'test_recall_weighted': array([0.78688525, 0.72131148, 0.78688525, 0.85      , 0.83333333,
       0.78688525, 0.70491803, 0.78688525, 0.8       , 0.85      ,
       0.83606557, 0.78688525, 0.78688525, 0.76666667, 0.81666667]), 'test_precision_weighted': array([0.79499189, 0.72815709, 0.79752035, 0.86925837, 0.84375   ,
       0.78507026, 0.70835722, 0.78579617, 0.80714286, 0.85072303,
       0.83742503, 0.78684976, 0.79643916, 0.80018539, 0.82665913]), 'test_accuracy': array([0.78688525, 0.72131148, 0.78688525, 0.85      , 0.83333333,
       0.78688525, 0.70491803, 0.78688525, 0.8       , 0.85      ,
       0.83606557, 0.78688525, 0.78688525, 0.76666667, 0.81666667]), 'test_roc_auc_ovr': array([0.78604119, 0.72258065, 0.77743902, 0.84593993, 0.84027778,
       0.76398601, 0.69480519, 0.77055556, 0.80357143, 0.85044643,
       0.81362613, 0.78556034, 0.79040948, 0.78613396, 0.8192436 ])}"
16,"{'num_leaves': 50, 'n_estimators': 70, 'learning_rate': 0.06127578255180837}",0.8116606988831646,"{'fit_time': array([2.59569693, 2.58868504, 2.5972259 , 2.70013213, 2.66435885,
       2.57906008, 2.62061095, 2.5979681 , 2.67143917, 2.61731625,
       2.57368279, 2.64168882, 0.70541906, 0.70746493, 0.71703196]), 'score_time': array([0.00559807, 0.00597191, 0.00620818, 0.00530314, 0.00452399,
       0.00640178, 0.00568604, 0.00560308, 0.00622487, 0.00462794,
       0.00507903, 0.00443316, 0.00325513, 0.00345898, 0.00292492]), 'test_f1_weighted': array([0.7890301 , 0.73685698, 0.77308743, 0.88218342, 0.8678733 ,
       0.80105386, 0.71746325, 0.78434601, 0.88343058, 0.85012531,
       0.84855007, 0.81947745, 0.80306716, 0.76983409, 0.84853147]), 'test_recall_weighted': array([0.78688525, 0.73770492, 0.7704918 , 0.88333333, 0.86666667,
       0.80327869, 0.72131148, 0.78688525, 0.88333333, 0.85      ,
       0.85245902, 0.81967213, 0.80327869, 0.76666667, 0.85      ]), 'test_precision_weighted': array([0.79499189, 0.74241937, 0.77737017, 0.89375   , 0.87678571,
       0.80067973, 0.72365608, 0.78579617, 0.88794957, 0.85072303,
       0.85749209, 0.81972536, 0.80980768, 0.7882462 , 0.87106481]), 'test_accuracy': array([0.78688525, 0.73770492, 0.7704918 , 0.88333333, 0.86666667,
       0.80327869, 0.72131148, 0.78688525, 0.88333333, 0.85      ,
       0.85245902, 0.81967213, 0.80327869, 0.76666667, 0.85      ]), 'test_roc_auc_ovr': array([0.78604119, 0.73870968, 0.75243902, 0.88042269, 0.875     ,
       0.77680653, 0.71266234, 0.77055556, 0.88616071, 0.85044643,
       0.82713964, 0.81842672, 0.80603448, 0.77790834, 0.85372636])}"
17,"{'num_leaves': 50, 'n_estimators': 52, 'learning_rate': 0.07621873620676528}",0.8072940302099474,"{'fit_time': array([1.92396402, 1.91321588, 1.91672492, 1.93413305, 1.96203589,
       1.92125726, 1.90391231, 1.88210082, 1.98416519, 1.91472578,
       1.87144303, 1.93143106, 0.58530307, 0.59149528, 0.56835294]), 'score_time': array([0.00517225, 0.00492597, 0.00583506, 0.00411892, 0.00483918,
       0.00492692, 0.00580192, 0.00601602, 0.0050981 , 0.00560999,
       0.00507689, 0.00537395, 0.00292397, 0.00288367, 0.00327992]), 'test_f1_weighted': array([0.80471865, 0.75370142, 0.77308743, 0.88218342, 0.83501684,
       0.76789617, 0.75070287, 0.78434601, 0.85012503, 0.86666667,
       0.79938095, 0.83606557, 0.78631189, 0.76983409, 0.84937343]), 'test_recall_weighted': array([0.80327869, 0.75409836, 0.7704918 , 0.88333333, 0.83333333,
       0.7704918 , 0.75409836, 0.78688525, 0.85      , 0.86666667,
       0.80327869, 0.83606557, 0.78688525, 0.76666667, 0.85      ]), 'test_precision_weighted': array([0.80790528, 0.75697254, 0.77737017, 0.89375   , 0.85333333,
       0.76705318, 0.75784972, 0.78579617, 0.85450501, 0.86666667,
       0.80295882, 0.83606557, 0.79643916, 0.7882462 , 0.86074661]), 'test_accuracy': array([0.80327869, 0.75409836, 0.7704918 , 0.88333333, 0.83333333,
       0.7704918 , 0.75409836, 0.78688525, 0.85      , 0.86666667,
       0.80327869, 0.83606557, 0.78688525, 0.76666667, 0.85      ]), 'test_roc_auc_ovr': array([0.79919908, 0.75483871, 0.75243902, 0.88042269, 0.84722222,
       0.74125874, 0.745671  , 0.77055556, 0.85267857, 0.86607143,
       0.77927928, 0.8356681 , 0.79040948, 0.77790834, 0.85261402])}"
18,"{'num_leaves': 63, 'n_estimators': 69, 'learning_rate': 0.06230755953560872}",0.8085313640135167,"{'fit_time': array([2.568717  , 2.58992195, 2.58545113, 2.63558221, 2.57292604,
       2.50465989, 2.54466295, 2.57606411, 2.63698506, 2.5685029 ,
       2.52297544, 2.59592509, 0.72876906, 0.70043492, 0.70144582]), 'score_time': array([0.00491405, 0.00585103, 0.00580883, 0.00483108, 0.00480413,
       0.00555801, 0.00566506, 0.00601697, 0.00432682, 0.00522709,
       0.00525975, 0.00475812, 0.00321603, 0.00281119, 0.00353622]), 'test_f1_weighted': array([0.7890301 , 0.73685698, 0.77308743, 0.88218342, 0.85147846,
       0.78575599, 0.75070287, 0.78434601, 0.86666667, 0.85012531,
       0.79938095, 0.83606557, 0.80306716, 0.75344973, 0.86577381]), 'test_recall_weighted': array([0.78688525, 0.73770492, 0.7704918 , 0.88333333, 0.85      ,
       0.78688525, 0.75409836, 0.78688525, 0.86666667, 0.85      ,
       0.80327869, 0.83606557, 0.80327869, 0.75      , 0.86666667]), 'test_precision_weighted': array([0.79499189, 0.74241937, 0.77737017, 0.89375   , 0.8647386 ,
       0.78507026, 0.75784972, 0.78579617, 0.86666667, 0.85072303,
       0.80295882, 0.83606557, 0.80980768, 0.77722222, 0.88266667]), 'test_accuracy': array([0.78688525, 0.73770492, 0.7704918 , 0.88333333, 0.85      ,
       0.78688525, 0.75409836, 0.78688525, 0.86666667, 0.85      ,
       0.80327869, 0.83606557, 0.80327869, 0.75      , 0.86666667]), 'test_roc_auc_ovr': array([0.78604119, 0.73870968, 0.75243902, 0.88042269, 0.86111111,
       0.76398601, 0.745671  , 0.77055556, 0.86607143, 0.85044643,
       0.77927928, 0.8356681 , 0.80603448, 0.76439483, 0.86985539])}"
19,"{'num_leaves': 52, 'n_estimators': 71, 'learning_rate': 0.09622517568898827}",0.8029721764613378,"{'fit_time': array([2.77182293, 2.7494781 , 2.76736879, 3.00531721, 3.04342794,
       2.67757511, 2.69858575, 2.65832376, 2.79844594, 2.77832913,
       2.71016288, 2.72769475, 0.89727998, 0.88263607, 0.866678  ]), 'score_time': array([0.00585914, 0.00585604, 0.00519013, 0.00347066, 0.00392389,
       0.00463009, 0.00554514, 0.00576925, 0.00679302, 0.00533891,
       0.0050838 , 0.00489116, 0.00381923, 0.00427103, 0.00376081]), 'test_f1_weighted': array([0.80471865, 0.71813511, 0.80717643, 0.83107089, 0.81847367,
       0.78575599, 0.75070287, 0.7704918 , 0.85012503, 0.86666667,
       0.83281746, 0.86885246, 0.77024502, 0.75344973, 0.81590086]), 'test_recall_weighted': array([0.80327869, 0.72131148, 0.80327869, 0.83333333, 0.81666667,
       0.78688525, 0.75409836, 0.7704918 , 0.85      , 0.86666667,
       0.83606557, 0.86885246, 0.7704918 , 0.75      , 0.81666667]), 'test_precision_weighted': array([0.80790528, 0.73462192, 0.81804756, 0.8462593 , 0.83159066,
       0.78507026, 0.75784972, 0.7704918 , 0.85450501, 0.86666667,
       0.83742503, 0.86885246, 0.77666596, 0.77722222, 0.82665913]), 'test_accuracy': array([0.80327869, 0.72131148, 0.80327869, 0.83333333, 0.81666667,
       0.78688525, 0.75409836, 0.7704918 , 0.85      , 0.86666667,
       0.83606557, 0.86885246, 0.7704918 , 0.75      , 0.81666667]), 'test_roc_auc_ovr': array([0.79919908, 0.72311828, 0.80243902, 0.8298109 , 0.82638889,
       0.76398601, 0.745671  , 0.76277778, 0.85267857, 0.86607143,
       0.81362613, 0.86853448, 0.7731681 , 0.76439483, 0.8192436 ])}"
20,"{'num_leaves': 42, 'n_estimators': 60, 'learning_rate': 0.10848129260450813}",0.8073848349110949,"{'fit_time': array([2.25367689, 2.31825113, 2.33255601, 2.23007917, 2.32999587,
       2.251261  , 2.26200891, 2.27467108, 2.37000704, 2.32604098,
       2.32882214, 2.49225616, 0.7383461 , 0.73356271, 0.72083807]), 'score_time': array([0.00585914, 0.00652981, 0.00614786, 0.006001  , 0.00491214,
       0.00619102, 0.00542307, 0.00542974, 0.00579906, 0.00590086,
       0.00538301, 0.00411391, 0.00312591, 0.0029161 , 0.0040338 ]), 'test_f1_weighted': array([0.80568306, 0.75277096, 0.790273  , 0.86485671, 0.83501684,
       0.80105386, 0.73511079, 0.7861703 , 0.86666667, 0.83351872,
       0.81489453, 0.83562203, 0.78631189, 0.75344973, 0.84937343]), 'test_recall_weighted': array([0.80327869, 0.75409836, 0.78688525, 0.86666667, 0.83333333,
       0.80327869, 0.73770492, 0.78688525, 0.86666667, 0.83333333,
       0.81967213, 0.83606557, 0.78688525, 0.75      , 0.85      ]), 'test_precision_weighted': array([0.81499339, 0.76175464, 0.79752035, 0.88123776, 0.85333333,
       0.80067973, 0.73903412, 0.78588835, 0.87440476, 0.83555556,
       0.82234274, 0.83699418, 0.79643916, 0.77722222, 0.86074661]), 'test_accuracy': array([0.80327869, 0.75409836, 0.78688525, 0.86666667, 0.83333333,
       0.80327869, 0.73770492, 0.78688525, 0.86666667, 0.83333333,
       0.81967213, 0.83606557, 0.78688525, 0.75      , 0.85      ]), 'test_roc_auc_ovr': array([0.80778032, 0.75537634, 0.77743902, 0.86318131, 0.84722222,
       0.77680653, 0.73051948, 0.77666667, 0.87053571, 0.83482143,
       0.79279279, 0.83405172, 0.79040948, 0.76439483, 0.85261402])}"
21,"{'num_leaves': 35, 'n_estimators': 87, 'learning_rate': 0.05691490122409217}",0.8084577236462576,"{'fit_time': array([3.22090721, 3.34109592, 3.33948016, 3.36129713, 3.33020091,
       3.23344898, 3.25846982, 3.23792219, 3.3487339 , 3.27768803,
       3.2190721 , 3.27788186, 0.85779834, 0.86055827, 0.84268188]), 'score_time': array([0.00722575, 0.00515604, 0.00518513, 0.00481486, 0.00466609,
       0.00481915, 0.00487232, 0.00590992, 0.00500226, 0.00546098,
       0.00525594, 0.00524807, 0.00290585, 0.00332475, 0.00315332]), 'test_f1_weighted': array([0.80471865, 0.75370142, 0.77308743, 0.86485671, 0.85147846,
       0.80105386, 0.73511079, 0.76881184, 0.86681498, 0.86666667,
       0.79938095, 0.83606557, 0.80306716, 0.76983409, 0.83221726]), 'test_recall_weighted': array([0.80327869, 0.75409836, 0.7704918 , 0.86666667, 0.85      ,
       0.80327869, 0.73770492, 0.7704918 , 0.86666667, 0.86666667,
       0.80327869, 0.83606557, 0.80327869, 0.76666667, 0.83333333]), 'test_precision_weighted': array([0.80790528, 0.75697254, 0.77737017, 0.88123776, 0.8647386 ,
       0.80067973, 0.73903412, 0.7688412 , 0.86888889, 0.86666667,
       0.80295882, 0.83606557, 0.80980768, 0.7882462 , 0.84819048]), 'test_accuracy': array([0.80327869, 0.75409836, 0.7704918 , 0.86666667, 0.85      ,
       0.80327869, 0.73770492, 0.7704918 , 0.86666667, 0.86666667,
       0.80327869, 0.83606557, 0.80327869, 0.76666667, 0.83333333]), 'test_roc_auc_ovr': array([0.79919908, 0.75483871, 0.75243902, 0.86318131, 0.86111111,
       0.77680653, 0.73051948, 0.75666667, 0.86830357, 0.86607143,
       0.77927928, 0.8356681 , 0.80603448, 0.77790834, 0.83648498])}"
22,"{'num_leaves': 36, 'n_estimators': 87, 'learning_rate': 0.06376268868221169}",0.8083552008432129,"{'fit_time': array([3.25604033, 3.57427406, 3.57782507, 3.30700326, 3.31268477,
       3.22144699, 3.23445797, 3.21224785, 3.38091922, 3.30814314,
       3.22426009, 3.241014  , 0.96709418, 0.96678877, 0.96633387]), 'score_time': array([0.00645876, 0.00587773, 0.00412011, 0.00589275, 0.00560308,
       0.00549078, 0.00528097, 0.00434804, 0.00576687, 0.00630999,
       0.00536585, 0.00479507, 0.00299382, 0.00315309, 0.00287104]), 'test_f1_weighted': array([0.80471865, 0.7375639 , 0.77308743, 0.84852154, 0.81847367,
       0.80105386, 0.75070287, 0.78434601, 0.85012531, 0.88317016,
       0.81489453, 0.8525384 , 0.78631189, 0.75344973, 0.86637004]), 'test_recall_weighted': array([0.80327869, 0.73770492, 0.7704918 , 0.85      , 0.81666667,
       0.80327869, 0.75409836, 0.78688525, 0.85      , 0.88333333,
       0.81967213, 0.85245902, 0.78688525, 0.75      , 0.86666667]), 'test_precision_weighted': array([0.80790528, 0.73901215, 0.77737017, 0.85925926, 0.83159066,
       0.80067973, 0.75784972, 0.78579617, 0.85072303, 0.88350168,
       0.82234274, 0.85307597, 0.79643916, 0.77722222, 0.87384961]), 'test_accuracy': array([0.80327869, 0.73770492, 0.7704918 , 0.85      , 0.81666667,
       0.80327869, 0.75409836, 0.78688525, 0.85      , 0.88333333,
       0.81967213, 0.85245902, 0.78688525, 0.75      , 0.86666667]), 'test_roc_auc_ovr': array([0.79919908, 0.73817204, 0.75243902, 0.84705228, 0.82638889,
       0.77680653, 0.745671  , 0.77055556, 0.85044643, 0.88169643,
       0.79279279, 0.85290948, 0.79040948, 0.76439483, 0.86874305])}"
23,"{'num_leaves': 43, 'n_estimators': 73, 'learning_rate': 0.07433376855861898}",0.8159951102213742,"{'fit_time': array([1.85534692, 1.64326715, 1.662534  , 1.66600227, 1.64310408,
       1.62541485, 1.63812709, 1.6072042 , 1.68381715, 1.66317511,
       1.61209202, 1.65010595, 0.57886696, 0.58600283, 0.56073308]), 'score_time': array([0.00363803, 0.00421906, 0.0038631 , 0.00392079, 0.00421405,
       0.00395608, 0.00419092, 0.00403666, 0.00403404, 0.00403094,
       0.00392103, 0.00382805, 0.00290489, 0.00282812, 0.00419116]), 'test_f1_weighted': array([0.7890301 , 0.73685698, 0.77308743, 0.84731458, 0.8678733 ,
       0.81641418, 0.75248457, 0.78434601, 0.8834308 , 0.86666667,
       0.81489453, 0.86885246, 0.80306716, 0.76983409, 0.86577381]), 'test_recall_weighted': array([0.78688525, 0.73770492, 0.7704918 , 0.85      , 0.86666667,
       0.81967213, 0.75409836, 0.78688525, 0.88333333, 0.86666667,
       0.81967213, 0.86885246, 0.80327869, 0.76666667, 0.86666667]), 'test_precision_weighted': array([0.79499189, 0.74241937, 0.77737017, 0.86925837, 0.87678571,
       0.8175151 , 0.75459016, 0.78579617, 0.88401928, 0.86666667,
       0.82234274, 0.86885246, 0.80980768, 0.7882462 , 0.88266667]), 'test_accuracy': array([0.78688525, 0.73770492, 0.7704918 , 0.85      , 0.86666667,
       0.81967213, 0.75409836, 0.78688525, 0.88333333, 0.86666667,
       0.81967213, 0.86885246, 0.80327869, 0.76666667, 0.86666667]), 'test_roc_auc_ovr': array([0.78604119, 0.73870968, 0.75243902, 0.84593993, 0.875     ,
       0.78962704, 0.74837662, 0.77055556, 0.88392857, 0.86607143,
       0.79279279, 0.86853448, 0.80603448, 0.77790834, 0.86985539])}"
24,"{'num_leaves': 45, 'n_estimators': 73, 'learning_rate': 0.07732860572292251}",0.8041351749732214,"{'fit_time': array([1.62096405, 1.63592696, 1.62000012, 1.66501093, 1.62254405,
       1.62701082, 1.65592194, 1.61670017, 1.68691206, 1.64590311,
       1.6262219 , 1.64452505, 0.51917315, 0.53057384, 0.52783108]), 'score_time': array([0.00415707, 0.00405502, 0.00409698, 0.00401211, 0.00449276,
       0.00393891, 0.00388503, 0.00394988, 0.00400805, 0.00378966,
       0.00400305, 0.00387788, 0.00290298, 0.00317407, 0.00291204]), 'test_f1_weighted': array([0.80471865, 0.70252289, 0.790273  , 0.86485671, 0.85147846,
       0.80105386, 0.75248457, 0.7704918 , 0.83351872, 0.85012531,
       0.81489453, 0.81947745, 0.78631189, 0.75344973, 0.86637004]), 'test_recall_weighted': array([0.80327869, 0.70491803, 0.78688525, 0.86666667, 0.85      ,
       0.80327869, 0.75409836, 0.7704918 , 0.83333333, 0.85      ,
       0.81967213, 0.81967213, 0.78688525, 0.75      , 0.86666667]), 'test_precision_weighted': array([0.80790528, 0.71409836, 0.79752035, 0.88123776, 0.8647386 ,
       0.80067973, 0.75459016, 0.7704918 , 0.83555556, 0.85072303,
       0.82234274, 0.81972536, 0.79643916, 0.77722222, 0.87384961]), 'test_accuracy': array([0.80327869, 0.70491803, 0.78688525, 0.86666667, 0.85      ,
       0.80327869, 0.75409836, 0.7704918 , 0.83333333, 0.85      ,
       0.81967213, 0.81967213, 0.78688525, 0.75      , 0.86666667]), 'test_roc_auc_ovr': array([0.79919908, 0.70645161, 0.77743902, 0.86318131, 0.86111111,
       0.77680653, 0.74837662, 0.76277778, 0.83482143, 0.85044643,
       0.79279279, 0.81842672, 0.79040948, 0.76439483, 0.86874305])}"
