number,params,mean_f1_weighted,fold_scores
10,"{'num_leaves': 64, 'n_estimators': 52, 'learning_rate': 0.1113874349554029}",0.7531912396262993,"{'fit_time': array([3.63685584, 3.31604481, 3.32344317, 3.30612516, 3.30776691,
       3.32323599, 3.39790726, 3.37157774, 3.37832093, 3.27979231,
       3.35852695, 3.35746813, 0.93910694, 0.92164898, 0.9397099 ]), 'score_time': array([0.00371599, 0.00408411, 0.00415158, 0.00430489, 0.00403214,
       0.00453901, 0.00451565, 0.00450516, 0.00456214, 0.00396967,
       0.004215  , 0.00418282, 0.00321817, 0.00310493, 0.00319004]), 'test_f1_weighted': array([0.74273504, 0.77115279, 0.70372811, 0.80552253, 0.79209955,
       0.75847368, 0.73650996, 0.7360476 , 0.75113557, 0.73177273,
       0.77767857, 0.72930383, 0.73896537, 0.7421875 , 0.78055575]), 'test_recall_weighted': array([0.7375 , 0.775  , 0.7    , 0.80625, 0.79375, 0.75625, 0.73125,
       0.73125, 0.75   , 0.7375 , 0.775  , 0.725  , 0.74375, 0.7375 ,
       0.78125]), 'test_precision_weighted': array([0.75164835, 0.76967963, 0.70831035, 0.80486531, 0.79105074,
       0.76124517, 0.74317692, 0.74363636, 0.75251082, 0.72998665,
       0.78136364, 0.73563941, 0.73721757, 0.7489544 , 0.77992706]), 'test_accuracy': array([0.7375 , 0.775  , 0.7    , 0.80625, 0.79375, 0.75625, 0.73125,
       0.73125, 0.75   , 0.7375 , 0.775  , 0.725  , 0.74375, 0.7375 ,
       0.78125]), 'test_roc_auc_ovr': array([0.71130952, 0.72863248, 0.64251208, 0.74985092, 0.75747863,
       0.71224256, 0.6572367 , 0.70089286, 0.72262388, 0.68832984,
       0.73836766, 0.69047619, 0.6975891 , 0.69565217, 0.7332894 ])}"
11,"{'num_leaves': 31, 'n_estimators': 144, 'learning_rate': 0.14934131926419628}",0.75556216846709,"{'fit_time': array([9.12630224, 9.28385806, 9.08194518, 9.29402375, 9.24234009,
       9.19224882, 9.33047891, 9.35368109, 9.3718648 , 9.25115108,
       9.27291107, 9.35665202, 2.28142214, 2.26027608, 2.19086623]), 'score_time': array([0.00424981, 0.00488901, 0.00448275, 0.00424886, 0.00461984,
       0.0046761 , 0.005059  , 0.00442195, 0.00503492, 0.00552893,
       0.00436997, 0.00484395, 0.00331903, 0.00296116, 0.00299907]), 'test_f1_weighted': array([0.73349787, 0.73673684, 0.66760604, 0.7821875 , 0.80667483,
       0.76798431, 0.74169656, 0.75272727, 0.78528287, 0.75217002,
       0.7875    , 0.75      , 0.70763158, 0.78600118, 0.77573566]), 'test_recall_weighted': array([0.73125, 0.74375, 0.66875, 0.7875 , 0.8125 , 0.76875, 0.7375 ,
       0.75   , 0.7875 , 0.7625 , 0.7875 , 0.75   , 0.71875, 0.7875 ,
       0.78125]), 'test_precision_weighted': array([0.73626552, 0.734839  , 0.66651156, 0.77940837, 0.80821227,
       0.76728261, 0.74681226, 0.75641026, 0.78412622, 0.75520833,
       0.7875    , 0.75      , 0.7068431 , 0.78477191, 0.77359375]), 'test_accuracy': array([0.73125, 0.74375, 0.66875, 0.7875 , 0.8125 , 0.76875, 0.7375 ,
       0.75   , 0.7875 , 0.7625 , 0.7875 , 0.75   , 0.71875, 0.7875 ,
       0.78125]), 'test_roc_auc_ovr': array([0.6889881 , 0.68554131, 0.58695652, 0.7076128 , 0.76139601,
       0.71453089, 0.66136893, 0.71428571, 0.75066126, 0.70265549,
       0.74065599, 0.70238095, 0.65600978, 0.73043478, 0.71464884])}"
12,"{'num_leaves': 36, 'n_estimators': 131, 'learning_rate': 0.10977501615815892}",0.7590437846999812,"{'fit_time': array([8.29484487, 8.2680552 , 8.26197219, 8.36665297, 8.24351168,
       8.32262611, 8.42427802, 8.43556094, 8.39653802, 8.20316768,
       8.32353115, 8.43024707, 1.91412687, 1.87988591, 1.87792993]), 'score_time': array([0.00415802, 0.00410891, 0.0052259 , 0.00434303, 0.00440121,
       0.00430703, 0.00396204, 0.0044291 , 0.00423789, 0.00423813,
       0.00415301, 0.00414181, 0.00374508, 0.00363016, 0.00307512]), 'test_f1_weighted': array([0.73043275, 0.7655263 , 0.67710717, 0.79297559, 0.79378648,
       0.78324561, 0.7573544 , 0.75828877, 0.75438515, 0.75960819,
       0.76948392, 0.7625    , 0.72263996, 0.7679146 , 0.79040787]), 'test_recall_weighted': array([0.73125, 0.76875, 0.675  , 0.79375, 0.8    , 0.78125, 0.75   ,
       0.75625, 0.75625, 0.76875, 0.76875, 0.7625 , 0.73125, 0.7625 ,
       0.8    ]), 'test_precision_weighted': array([0.72967426, 0.76391922, 0.67941536, 0.79226947, 0.79475383,
       0.78581771, 0.76845227, 0.76087426, 0.75307955, 0.76203884,
       0.77028102, 0.7625    , 0.72153399, 0.77718877, 0.79177143]), 'test_accuracy': array([0.73125, 0.76875, 0.675  , 0.79375, 0.8    , 0.78125, 0.75   ,
       0.75625, 0.75625, 0.76875, 0.76875, 0.7625 , 0.73125, 0.7625 ,
       0.8    ]), 'test_roc_auc_ovr': array([0.67708333, 0.72400285, 0.60483092, 0.73394951, 0.747151  ,
       0.74275362, 0.69569824, 0.71875   , 0.71777464, 0.71191474,
       0.72101449, 0.7172619 , 0.6745283 , 0.73333333, 0.72170966])}"
13,"{'num_leaves': 61, 'n_estimators': 130, 'learning_rate': 0.10378780827274686}",0.7569669167899952,"{'fit_time': array([8.10345793, 8.10380793, 8.01622009, 8.03799081, 8.19045281,
       8.04467678, 8.27002025, 8.15779901, 8.16410208, 8.09976602,
       8.12253213, 8.27372789, 2.04828191, 2.01510811, 2.0388689 ]), 'score_time': array([0.00511312, 0.00470185, 0.00412965, 0.00462413, 0.00444102,
       0.004884  , 0.00455093, 0.00444794, 0.00442696, 0.00469923,
       0.00422406, 0.00392532, 0.00358415, 0.00317812, 0.00335097]), 'test_f1_weighted': array([0.75942029, 0.73852573, 0.68609649, 0.80825733, 0.7895451 ,
       0.7805257 , 0.76973384, 0.73899614, 0.77265246, 0.74464616,
       0.76798431, 0.75942029, 0.71303898, 0.77226608, 0.75339487]), 'test_recall_weighted': array([0.7625 , 0.74375, 0.68125, 0.80625, 0.79375, 0.78125, 0.76875,
       0.7375 , 0.775  , 0.75625, 0.76875, 0.7625 , 0.725  , 0.76875,
       0.7625 ]), 'test_precision_weighted': array([0.75736677, 0.73635266, 0.69221591, 0.81087672, 0.78871981,
       0.77986715, 0.77078125, 0.74072727, 0.77134124, 0.74832327,
       0.76728261, 0.75736677, 0.71333333, 0.77732955, 0.75104647]), 'test_accuracy': array([0.7625 , 0.74375, 0.68125, 0.80625, 0.79375, 0.78125, 0.76875,
       0.7375 , 0.775  , 0.75625, 0.76875, 0.7625 , 0.725  , 0.76875,
       0.7625 ]), 'test_roc_auc_ovr': array([0.70535714, 0.69052707, 0.62270531, 0.76455973, 0.74750712,
       0.72978642, 0.69071837, 0.69345238, 0.7365544 , 0.69339623,
       0.71453089, 0.70535714, 0.66072676, 0.73091787, 0.68273395])}"
14,"{'num_leaves': 37, 'n_estimators': 92, 'learning_rate': 0.08378467437458535}",0.7466854285720804,"{'fit_time': array([5.74250221, 5.70198298, 6.170017  , 5.68236804, 5.6440618 ,
       5.7053709 , 5.81130385, 5.64716315, 5.7620492 , 5.70835614,
       6.21008992, 5.781003  , 1.64966297, 1.6315558 , 1.63333988]), 'score_time': array([0.00478005, 0.00419617, 0.00360918, 0.00427222, 0.00410318,
       0.00413418, 0.00542116, 0.00443172, 0.00436187, 0.00416374,
       0.00367308, 0.00489116, 0.00307512, 0.00339031, 0.00302315]), 'test_f1_weighted': array([0.7416082 , 0.74169944, 0.71071637, 0.79846651, 0.7668995 ,
       0.75297619, 0.76415014, 0.74716759, 0.74875356, 0.70763158,
       0.7625    , 0.75142489, 0.72450638, 0.73913547, 0.7426456 ]), 'test_recall_weighted': array([0.7375 , 0.74375, 0.70625, 0.8    , 0.76875, 0.75   , 0.75625,
       0.74375, 0.75   , 0.71875, 0.7625 , 0.75   , 0.73125, 0.73125,
       0.75   ]), 'test_precision_weighted': array([0.74779874, 0.74019581, 0.71653409, 0.79721254, 0.76562328,
       0.75690909, 0.77684152, 0.75205431, 0.74775139, 0.7068431 ,
       0.7625    , 0.75309091, 0.72271739, 0.7538204 , 0.73940453]), 'test_accuracy': array([0.7375 , 0.74375, 0.70625, 0.8    , 0.76875, 0.75   , 0.75625,
       0.74375, 0.75   , 0.71875, 0.7625 , 0.75   , 0.73125, 0.73125,
       0.75   ]), 'test_roc_auc_ovr': array([0.70535714, 0.70049858, 0.65362319, 0.73822302, 0.7289886 ,
       0.7078566 , 0.70851875, 0.70982143, 0.71310175, 0.65600978,
       0.71014493, 0.70833333, 0.67907058, 0.70483092, 0.67388439])}"
15,"{'num_leaves': 31, 'n_estimators': 131, 'learning_rate': 0.11124443201458636}",0.7551113027350742,"{'fit_time': array([8.13446903, 8.05366182, 8.10360718, 8.05276823, 8.16766095,
       8.13640404, 8.21588707, 8.27594805, 8.17423105, 8.05657005,
       8.15041375, 8.20844626, 1.99590898, 1.96891785, 1.95924997]), 'score_time': array([0.00440407, 0.00500822, 0.0041399 , 0.00425577, 0.0039959 ,
       0.00411677, 0.004529  , 0.00494075, 0.00438809, 0.00437593,
       0.00500202, 0.00430274, 0.00325799, 0.00317311, 0.00429416]), 'test_f1_weighted': array([0.72930383, 0.75285205, 0.68428485, 0.80552253, 0.78386652,
       0.77211756, 0.75208333, 0.75828877, 0.75565615, 0.75401786,
       0.79306709, 0.7286912 , 0.71716308, 0.76951569, 0.77023903]), 'test_recall_weighted': array([0.725  , 0.75625, 0.68125, 0.80625, 0.7875 , 0.76875, 0.75   ,
       0.75625, 0.75625, 0.7625 , 0.79375, 0.73125, 0.725  , 0.76875,
       0.775  ]), 'test_precision_weighted': array([0.73563941, 0.75103088, 0.68777902, 0.80486531, 0.7826659 ,
       0.77703049, 0.75440664, 0.76087426, 0.75512375, 0.75517554,
       0.79245169, 0.72666667, 0.71539969, 0.77034468, 0.76789813]), 'test_accuracy': array([0.725  , 0.75625, 0.68125, 0.80625, 0.7875 , 0.76875, 0.75   ,
       0.75625, 0.75625, 0.7625 , 0.79375, 0.73125, 0.725  , 0.76875,
       0.775  ]), 'test_roc_auc_ovr': array([0.69047619, 0.70975783, 0.61594203, 0.74985092, 0.74287749,
       0.73398169, 0.6696334 , 0.71875   , 0.72253571, 0.70719776,
       0.74504195, 0.67113095, 0.66981132, 0.7173913 , 0.71022406])}"
16,"{'num_leaves': 57, 'n_estimators': 96, 'learning_rate': 0.09562593260831008}",0.7582677870519507,"{'fit_time': array([5.8562181 , 5.87294221, 5.80993009, 5.81637621, 5.84661198,
       5.80755806, 5.98060012, 5.88614702, 6.00202894, 5.93495584,
       5.89553595, 5.99828291, 1.53042197, 1.54167986, 1.55939126]), 'score_time': array([0.004107  , 0.00422502, 0.02035975, 0.01418805, 0.00468111,
       0.01721692, 0.00421786, 0.00423408, 0.00453091, 0.00381112,
       0.00372791, 0.00418091, 0.0037241 , 0.00320888, 0.00330091]), 'test_f1_weighted': array([0.74844662, 0.77949953, 0.69476402, 0.7903744 , 0.78244048,
       0.76948392, 0.75923408, 0.76509091, 0.74033241, 0.76858798,
       0.77211756, 0.74297076, 0.70973949, 0.75681818, 0.79411648]), 'test_recall_weighted': array([0.75   , 0.78125, 0.69375, 0.7875 , 0.7875 , 0.76875, 0.75625,
       0.7625 , 0.74375, 0.775  , 0.76875, 0.74375, 0.71875, 0.75   ,
       0.8    ]), 'test_precision_weighted': array([0.74713959, 0.77833701, 0.69583095, 0.7942878 , 0.781779  ,
       0.77028102, 0.76276483, 0.76866097, 0.73844866, 0.76892633,
       0.77703049, 0.74225193, 0.70802276, 0.76948052, 0.79287985]), 'test_accuracy': array([0.75   , 0.78125, 0.69375, 0.7875 , 0.7875 , 0.76875, 0.75625,
       0.7625 , 0.74375, 0.775  , 0.76875, 0.74375, 0.71875, 0.75   ,
       0.8    ]), 'test_roc_auc_ovr': array([0.69642857, 0.74323362, 0.62463768, 0.74438481, 0.73789174,
       0.72101449, 0.68245391, 0.72916667, 0.69890672, 0.72571628,
       0.73398169, 0.69196429, 0.66055206, 0.72463768, 0.7341367 ])}"
17,"{'num_leaves': 60, 'n_estimators': 80, 'learning_rate': 0.11817925279881117}",0.757024930423227,"{'fit_time': array([5.03402901, 5.02068305, 4.99111509, 5.02548885, 5.08705091,
       5.082304  , 5.09837794, 5.13970923, 5.12285376, 5.04843998,
       5.0755651 , 5.12740016, 1.31743407, 1.28948808, 1.30977392]), 'score_time': array([0.0039289 , 0.003865  , 0.00424767, 0.00438213, 0.00396609,
       0.00408483, 0.00406003, 0.00412798, 0.00377131, 0.0043819 ,
       0.00372195, 0.00400114, 0.00428486, 0.00342488, 0.00344491]), 'test_f1_weighted': array([0.73203273, 0.74774051, 0.70683949, 0.79716457, 0.77820056,
       0.77639804, 0.76796308, 0.77183417, 0.7625    , 0.73155109,
       0.77085965, 0.7522146 , 0.72623197, 0.74897427, 0.78486922]), 'test_recall_weighted': array([0.73125, 0.75625, 0.7    , 0.79375, 0.78125, 0.775  , 0.7625 ,
       0.76875, 0.7625 , 0.74375, 0.76875, 0.75625, 0.73125, 0.74375,
       0.79375]), 'test_precision_weighted': array([0.73287369, 0.74721767, 0.7170693 , 0.80221354, 0.77680757,
       0.7780506 , 0.77561594, 0.77645918, 0.7625    , 0.73419421,
       0.77353144, 0.74977142, 0.72417388, 0.75705573, 0.78494064]), 'test_accuracy': array([0.73125, 0.75625, 0.7    , 0.79375, 0.78125, 0.775  , 0.7625 ,
       0.76875, 0.7625 , 0.74375, 0.76875, 0.75625, 0.73125, 0.74375,
       0.79375]), 'test_roc_auc_ovr': array([0.68303571, 0.69480057, 0.65603865, 0.75601272, 0.73824786,
       0.73188406, 0.7039627 , 0.73958333, 0.73196967, 0.67941999,
       0.72749809, 0.69494048, 0.68361286, 0.70676329, 0.71728488])}"
18,"{'num_leaves': 70, 'n_estimators': 94, 'learning_rate': 0.07314254694850096}",0.7526260143459551,"{'fit_time': array([5.88110209, 5.98169398, 5.89666295, 5.82040691, 5.97133183,
       6.38058805, 6.06079793, 5.9238348 , 6.01936603, 5.92025399,
       5.94462895, 5.97884679, 1.60161328, 1.5518291 , 1.55959082]), 'score_time': array([0.00423479, 0.00439906, 0.00436783, 0.00396919, 0.00527525,
       0.003479  , 0.00401926, 0.00521803, 0.00392699, 0.00480604,
       0.00496697, 0.0040462 , 0.00400877, 0.00310802, 0.00296402]), 'test_f1_weighted': array([0.75828877, 0.75128057, 0.69308036, 0.80270531, 0.77820056,
       0.76656095, 0.75048498, 0.73154646, 0.75681684, 0.73001931,
       0.78324561, 0.74589332, 0.70430686, 0.75017997, 0.78678035]), 'test_recall_weighted': array([0.75625, 0.75625, 0.6875 , 0.8    , 0.78125, 0.7625 , 0.74375,
       0.725  , 0.75625, 0.7375 , 0.78125, 0.74375, 0.7125 , 0.74375,
       0.79375]), 'test_precision_weighted': array([0.76087426, 0.74944444, 0.70051943, 0.80647712, 0.77680757,
       0.77280983, 0.76005196, 0.74367816, 0.75744453, 0.72878135,
       0.78581771, 0.74856989, 0.70201803, 0.7613011 , 0.78566922]), 'test_accuracy': array([0.75625, 0.75625, 0.6875 , 0.8    , 0.78125, 0.7625 , 0.74375,
       0.725  , 0.75625, 0.7375 , 0.78125, 0.74375, 0.7125 , 0.74375,
       0.79375]), 'test_roc_auc_ovr': array([0.71875   , 0.70477208, 0.63381643, 0.76028623, 0.73824786,
       0.72959573, 0.68287773, 0.70238095, 0.72729677, 0.68378756,
       0.74275362, 0.70386905, 0.65583508, 0.71352657, 0.7234984 ])}"
19,"{'num_leaves': 54, 'n_estimators': 134, 'learning_rate': 0.09862217458534714}",0.7514923475828815,"{'fit_time': array([8.36861897, 8.38038301, 8.32898307, 8.36949682, 8.41979885,
       8.37275791, 8.54179406, 8.46674776, 8.53765202, 8.44895315,
       8.41377997, 8.46988606, 1.982445  , 1.92855406, 1.91913605]), 'score_time': array([0.00575781, 0.00496507, 0.00481606, 0.00471234, 0.00419378,
       0.00547624, 0.00436091, 0.00421309, 0.00445199, 0.00456285,
       0.0046401 , 0.00416279, 0.00308394, 0.00328374, 0.00388694]), 'test_f1_weighted': array([0.73203273, 0.75429947, 0.67903879, 0.80047994, 0.77949953,
       0.77085965, 0.74688711, 0.75828877, 0.74178952, 0.76521371,
       0.76397571, 0.73586895, 0.70622727, 0.75857077, 0.77935331]), 'test_recall_weighted': array([0.73125, 0.75625, 0.675  , 0.80625, 0.78125, 0.76875, 0.74375,
       0.75625, 0.74375, 0.775  , 0.7625 , 0.7375 , 0.7125 , 0.75625,
       0.7875 ]), 'test_precision_weighted': array([0.73287369, 0.75290954, 0.68388031, 0.7983703 , 0.77833701,
       0.77353144, 0.75055236, 0.76087426, 0.740375  , 0.76916667,
       0.7656994 , 0.7344775 , 0.70368993, 0.76143973, 0.77840859]), 'test_accuracy': array([0.73125, 0.75625, 0.675  , 0.80625, 0.78125, 0.76875, 0.74375,
       0.75625, 0.74375, 0.775  , 0.7625 , 0.7375 , 0.7125 , 0.75625,
       0.7875 ]), 'test_roc_auc_ovr': array([0.68303571, 0.71474359, 0.6115942 , 0.72778772, 0.74323362,
       0.72749809, 0.66550117, 0.71875   , 0.70366778, 0.71663173,
       0.71662853, 0.68154762, 0.66037736, 0.70869565, 0.7128601 ])}"
20,"{'num_leaves': 69, 'n_estimators': 59, 'learning_rate': 0.07237936193630058}",0.7480175820015346,"{'fit_time': array([3.67525887, 3.65984988, 3.63074613, 3.66353106, 3.71213508,
       3.65860605, 3.74344087, 3.71656609, 3.68491125, 3.70205474,
       3.68771505, 3.75424099, 1.08667493, 0.91864777, 0.94338298]), 'score_time': array([0.00379682, 0.00394392, 0.00406575, 0.00431585, 0.00400686,
       0.00467396, 0.00367212, 0.00370622, 0.00432682, 0.00403714,
       0.00401092, 0.00385833, 0.00335312, 0.00299215, 0.00347281]), 'test_f1_weighted': array([0.74832446, 0.75990909, 0.70535714, 0.80141066, 0.7703633 ,
       0.77523713, 0.76415014, 0.74465409, 0.75681684, 0.73732003,
       0.75427468, 0.7081761 , 0.7333918 , 0.70939018, 0.7514881 ]), 'test_recall_weighted': array([0.74375, 0.7625 , 0.7    , 0.8    , 0.76875, 0.76875, 0.75625,
       0.7375 , 0.75625, 0.74375, 0.75   , 0.7    , 0.7375 , 0.7    ,
       0.75   ]), 'test_precision_weighted': array([0.75575758, 0.75833333, 0.71262817, 0.80309179, 0.77253247,
       0.78902018, 0.77684152, 0.76      , 0.75744453, 0.73597826,
       0.76068376, 0.724     , 0.73147321, 0.72636689, 0.7532175 ]), 'test_accuracy': array([0.74375, 0.7625 , 0.7    , 0.8    , 0.76875, 0.76875, 0.75625,
       0.7375 , 0.75625, 0.74375, 0.75   , 0.7    , 0.7375 , 0.7    ,
       0.75   ]), 'test_roc_auc_ovr': array([0.71577381, 0.71937322, 0.64927536, 0.75293182, 0.74394587,
       0.75343249, 0.70851875, 0.72321429, 0.72729677, 0.69304682,
       0.7143402 , 0.67857143, 0.69287212, 0.66956522, 0.70495199])}"
21,"{'num_leaves': 38, 'n_estimators': 101, 'learning_rate': 0.09831978827830261}",0.7559816134957019,"{'fit_time': array([6.53105211, 6.466784  , 6.40179586, 6.52871323, 6.45696521,
       6.53206038, 6.62713504, 6.51630282, 6.66921091, 6.55227971,
       6.51865911, 6.63681221, 1.6157341 , 1.56442213, 1.58357596]), 'score_time': array([0.00550985, 0.00492001, 0.00879502, 0.00423288, 0.00409675,
       0.00360394, 0.00484896, 0.00431204, 0.00448585, 0.00446105,
       0.00447416, 0.00407505, 0.00323677, 0.00306988, 0.00302124]), 'test_f1_weighted': array([0.72656738, 0.78518182, 0.70904682, 0.78899882, 0.7655263 ,
       0.77639804, 0.76265645, 0.76621695, 0.75      , 0.7484409 ,
       0.775     , 0.73899614, 0.70973949, 0.76121943, 0.77573566]), 'test_recall_weighted': array([0.725  , 0.7875 , 0.70625, 0.7875 , 0.76875, 0.775  , 0.75625,
       0.7625 , 0.75   , 0.75625, 0.775  , 0.7375 , 0.71875, 0.75625,
       0.78125]), 'test_precision_weighted': array([0.72836364, 0.78392857, 0.71233259, 0.79076087, 0.76391922,
       0.7780506 , 0.77198465, 0.7721174 , 0.75      , 0.74855645,
       0.775     , 0.74072727, 0.70802276, 0.76911948, 0.77359375]), 'test_accuracy': array([0.725  , 0.7875 , 0.70625, 0.7875 , 0.76875, 0.775  , 0.75625,
       0.7625 , 0.75   , 0.75625, 0.775  , 0.7375 , 0.71875, 0.75625,
       0.78125]), 'test_roc_auc_ovr': array([0.67857143, 0.74786325, 0.6468599 , 0.73703041, 0.72400285,
       0.73188406, 0.69983047, 0.73511905, 0.71786281, 0.70248078,
       0.72540046, 0.69345238, 0.66055206, 0.72222222, 0.71464884])}"
22,"{'num_leaves': 56, 'n_estimators': 121, 'learning_rate': 0.09169452826066987}",0.7519206729090477,"{'fit_time': array([7.55868483, 8.15036893, 8.11902905, 7.466429  , 7.56934595,
       7.44127822, 7.68410015, 7.62407517, 7.68645382, 7.58777189,
       7.56158686, 7.64027214, 2.09670711, 2.05194211, 1.9994061 ]), 'score_time': array([0.00455308, 0.00489497, 0.00357604, 0.00408697, 0.00455928,
       0.00438595, 0.0042038 , 0.00506401, 0.00456309, 0.00446534,
       0.00471306, 0.0050571 , 0.00316286, 0.00362301, 0.00347877]), 'test_f1_weighted': array([0.72110243, 0.72389474, 0.69840643, 0.795     , 0.77679025,
       0.75544292, 0.775     , 0.76385365, 0.77387821, 0.74464616,
       0.77639804, 0.73043275, 0.71169272, 0.7476462 , 0.7846256 ]), 'test_recall_weighted': array([0.71875, 0.73125, 0.69375, 0.8    , 0.78125, 0.75625, 0.775  ,
       0.7625 , 0.775  , 0.75625, 0.775  , 0.73125, 0.71875, 0.74375,
       0.7875 ]), 'test_precision_weighted': array([0.72396114, 0.72151163, 0.704375  , 0.79261701, 0.77562802,
       0.75469807, 0.775     , 0.76545455, 0.77301223, 0.74832327,
       0.7780506 , 0.72967426, 0.70945652, 0.75301136, 0.7828389 ]), 'test_accuracy': array([0.71875, 0.73125, 0.69375, 0.8    , 0.78125, 0.75625, 0.775  ,
       0.7625 , 0.775  , 0.75625, 0.775  , 0.73125, 0.71875, 0.74375,
       0.7875 ]), 'test_roc_auc_ovr': array([0.67410714, 0.6712963 , 0.63816425, 0.72351421, 0.73326211,
       0.69927536, 0.6948506 , 0.72321429, 0.74131546, 0.69339623,
       0.73188406, 0.67708333, 0.66509434, 0.7       , 0.73150066])}"
23,"{'num_leaves': 43, 'n_estimators': 90, 'learning_rate': 0.1207819328161401}",0.7533918645912934,"{'fit_time': array([5.83929706, 5.82706475, 5.81098604, 5.856354  , 5.87730694,
       5.82658505, 5.96224475, 5.87312794, 5.91603303, 5.81785798,
       5.87753892, 5.87357497, 1.44508004, 1.41369891, 1.42950201]), 'score_time': array([0.00512791, 0.00469327, 0.00429273, 0.00390697, 0.0049212 ,
       0.0049212 , 0.00414705, 0.00384498, 0.00377202, 0.00435686,
       0.00418806, 0.00414205, 0.00303793, 0.0032413 , 0.00338101]), 'test_f1_weighted': array([0.728     , 0.74869581, 0.67903879, 0.81106235, 0.78386652,
       0.76656095, 0.78017554, 0.72930383, 0.74875356, 0.73554043,
       0.76397571, 0.74131022, 0.73361988, 0.77901786, 0.77195652]), 'test_recall_weighted': array([0.725  , 0.75   , 0.675  , 0.8125 , 0.7875 , 0.7625 , 0.775  ,
       0.725  , 0.75   , 0.74375, 0.7625 , 0.74375, 0.74375, 0.775  ,
       0.775  ]), 'test_precision_weighted': array([0.73190883, 0.74763636, 0.68388031, 0.80991238, 0.7826659 ,
       0.77280983, 0.7876087 , 0.73563941, 0.74775139, 0.73504522,
       0.7656994 , 0.73942029, 0.73444097, 0.78528063, 0.76997118]), 'test_accuracy': array([0.725  , 0.75   , 0.675  , 0.8125 , 0.7875 , 0.7625 , 0.775  ,
       0.725  , 0.75   , 0.74375, 0.7625 , 0.74375, 0.74375, 0.775  ,
       0.775  ]), 'test_roc_auc_ovr': array([0.68452381, 0.71011396, 0.6115942 , 0.75412443, 0.74287749,
       0.72959573, 0.72091545, 0.69047619, 0.71310175, 0.68850454,
       0.71662853, 0.6860119 , 0.68396226, 0.74202899, 0.71643758])}"
24,"{'num_leaves': 57, 'n_estimators': 107, 'learning_rate': 0.0740581588350864}",0.7508670795896958,"{'fit_time': array([6.60284305, 6.65055299, 6.57298994, 6.62442899, 6.66390491,
       6.6607821 , 6.78647304, 6.74483204, 6.75603628, 6.71646333,
       6.70513892, 6.73577809, 1.70334387, 1.69033098, 1.69400287]), 'score_time': array([0.00437212, 0.00383902, 0.00446916, 0.004071  , 0.00514317,
       0.00412393, 0.00411391, 0.00406098, 0.00421882, 0.00542879,
       0.00451469, 0.00410795, 0.00314307, 0.0032289 , 0.00312495]), 'test_f1_weighted': array([0.74036364, 0.73852573, 0.70722264, 0.79449275, 0.7375    ,
       0.75847368, 0.75575061, 0.76159468, 0.7443459 , 0.74107143,
       0.79306709, 0.74449632, 0.73001931, 0.73672912, 0.77935331]), 'test_recall_weighted': array([0.7375 , 0.74375, 0.70625, 0.79375, 0.7375 , 0.75625, 0.75   ,
       0.75625, 0.74375, 0.75   , 0.79375, 0.74375, 0.7375 , 0.73125,
       0.7875 ]), 'test_precision_weighted': array([0.74415954, 0.73635266, 0.7082499 , 0.7953027 , 0.7375    ,
       0.76124517, 0.76362319, 0.77174246, 0.74500131, 0.74152542,
       0.79245169, 0.74530245, 0.72878135, 0.74499199, 0.77840859]), 'test_accuracy': array([0.7375 , 0.74375, 0.70625, 0.79375, 0.7375 , 0.75625, 0.75   ,
       0.75625, 0.74375, 0.75   , 0.79375, 0.74375, 0.7375 , 0.73125,
       0.7875 ]), 'test_roc_auc_ovr': array([0.69940476, 0.69052707, 0.64009662, 0.74130392, 0.7008547 ,
       0.71224256, 0.68700996, 0.73660714, 0.71318991, 0.69322152,
       0.74504195, 0.69791667, 0.68378756, 0.69130435, 0.7128601 ])}"
