number,params,mean_f1_weighted,fold_scores
10,"{'num_leaves': 79, 'n_estimators': 149, 'learning_rate': 0.13686861447516377}",0.9671993728907243,"{'fit_time': array([5.69231915, 5.03896427, 5.63531899, 5.73056698, 5.38582826,
       5.61067414, 5.88705587, 5.57212806, 5.24935389, 5.47970891,
       5.70692277, 4.85068893, 1.99108577, 1.80078793, 1.6577332 ]), 'score_time': array([0.00438976, 0.00432396, 0.00438476, 0.00434685, 0.00455499,
       0.0041399 , 0.00375819, 0.00423694, 0.00423622, 0.00441599,
       0.00435019, 0.00415397, 0.00332117, 0.00325298, 0.00335407]), 'test_f1_weighted': array([0.95568902, 0.94642857, 0.97313712, 0.98199472, 0.94562832,
       0.99109355, 0.99109532, 0.95552564, 0.97294823, 0.95542706,
       0.97332198, 0.93683661, 0.98231027, 0.96457219, 0.98198198]), 'test_recall_weighted': array([0.95535714, 0.94642857, 0.97321429, 0.98214286, 0.94594595,
       0.99107143, 0.99107143, 0.95535714, 0.97321429, 0.95495495,
       0.97321429, 0.9375    , 0.98214286, 0.96428571, 0.98198198]), 'test_precision_weighted': array([0.95746064, 0.94642857, 0.97322997, 0.98259494, 0.94598492,
       0.99128401, 0.9912892 , 0.95586623, 0.97427162, 0.95742967,
       0.97360853, 0.93770872, 0.98322511, 0.9673913 , 0.98198198]), 'test_accuracy': array([0.95535714, 0.94642857, 0.97321429, 0.98214286, 0.94594595,
       0.99107143, 0.99107143, 0.95535714, 0.97321429, 0.95495495,
       0.97321429, 0.9375    , 0.98214286, 0.96428571, 0.98198198]), 'test_roc_auc_ovr': array([0.95972222, 0.93766234, 0.96805556, 0.97142857, 0.93591549,
       0.99295775, 0.99305556, 0.95194805, 0.96153846, 0.9593985 ,
       0.9724736 , 0.92069701, 0.98765432, 0.97142857, 0.98131313])}"
11,"{'num_leaves': 79, 'n_estimators': 150, 'learning_rate': 0.14885754240461657}",0.9666714651227577,"{'fit_time': array([5.38568497, 4.72290087, 5.24453187, 5.38825297, 5.03092718,
       5.23095012, 5.50050783, 5.13742685, 4.83184314, 5.09785199,
       5.32189083, 4.62055707, 1.82575393, 1.6656189 , 1.60339999]), 'score_time': array([0.00410795, 0.00415492, 0.00427914, 0.00385928, 0.00448394,
       0.00505185, 0.00374508, 0.00459599, 0.00449109, 0.00430107,
       0.00393224, 0.00414181, 0.003263  , 0.00310588, 0.00352001]), 'test_f1_weighted': array([0.95568902, 0.95552564, 0.97313712, 0.97310659, 0.95482736,
       0.99109355, 0.99109532, 0.94682018, 0.9640571 , 0.96445094,
       0.982282  , 0.93683661, 0.98231027, 0.94685829, 0.98198198]), 'test_recall_weighted': array([0.95535714, 0.95535714, 0.97321429, 0.97321429, 0.95495495,
       0.99107143, 0.99107143, 0.94642857, 0.96428571, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.94642857, 0.98198198]), 'test_precision_weighted': array([0.95746064, 0.95586623, 0.97322997, 0.97318062, 0.95486833,
       0.99128401, 0.9912892 , 0.94788288, 0.96451737, 0.96765997,
       0.98313492, 0.93770872, 0.98322511, 0.94976943, 0.98198198]), 'test_accuracy': array([0.95535714, 0.95535714, 0.97321429, 0.97321429, 0.95495495,
       0.99107143, 0.99107143, 0.94642857, 0.96428571, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.94642857, 0.98198198]), 'test_roc_auc_ovr': array([0.95972222, 0.95194805, 0.96805556, 0.96493506, 0.94841549,
       0.99295775, 0.99305556, 0.94545455, 0.95468915, 0.97368421,
       0.98717949, 0.92069701, 0.98765432, 0.95238095, 0.98131313])}"
12,"{'num_leaves': 79, 'n_estimators': 130, 'learning_rate': 0.13844570176487955}",0.9702123113297835,"{'fit_time': array([5.52273989, 4.7959621 , 5.18481398, 5.45544291, 5.26956725,
       5.23726797, 5.58622885, 5.32850504, 4.95470428, 5.36770892,
       5.40394211, 4.70366001, 1.79880881, 1.74412799, 1.59428525]), 'score_time': array([0.00417113, 0.00412202, 0.00415492, 0.00406814, 0.00452209,
       0.0044229 , 0.00377536, 0.004287  , 0.00406194, 0.00437617,
       0.0043819 , 0.00420976, 0.003299  , 0.00314069, 0.0031848 ]), 'test_f1_weighted': array([0.97341341, 0.95552564, 0.97313712, 0.98214286, 0.96396396,
       0.99109355, 0.99109532, 0.95552564, 0.96379665, 0.96445094,
       0.97332198, 0.93683661, 0.99111456, 0.95578444, 0.98198198]), 'test_recall_weighted': array([0.97321429, 0.95535714, 0.97321429, 0.98214286, 0.96396396,
       0.99107143, 0.99107143, 0.95535714, 0.96428571, 0.96396396,
       0.97321429, 0.9375    , 0.99107143, 0.95535714, 0.98198198]), 'test_precision_weighted': array([0.97508306, 0.95586623, 0.97322997, 0.98214286, 0.96396396,
       0.99128401, 0.9912892 , 0.95586623, 0.966141  , 0.96765997,
       0.97360853, 0.93770872, 0.99135045, 0.96010638, 0.98198198]), 'test_accuracy': array([0.97321429, 0.95535714, 0.97321429, 0.98214286, 0.96396396,
       0.99107143, 0.99107143, 0.95535714, 0.96428571, 0.96396396,
       0.97321429, 0.9375    , 0.99107143, 0.95535714, 0.98198198]), 'test_roc_auc_ovr': array([0.97916667, 0.95194805, 0.96805556, 0.97922078, 0.96091549,
       0.99295775, 0.99305556, 0.95194805, 0.94871795, 0.97368421,
       0.9724736 , 0.92069701, 0.99382716, 0.96428571, 0.98131313])}"
13,"{'num_leaves': 59, 'n_estimators': 129, 'learning_rate': 0.08121437465705059}",0.9666544895646534,"{'fit_time': array([6.26001596, 5.77466702, 6.10516596, 6.05741692, 5.93585181,
       6.14955592, 6.2886548 , 6.109864  , 5.90188599, 6.07951093,
       6.22735   , 5.71393824, 1.74461007, 1.76214409, 1.58590889]), 'score_time': array([0.00413489, 0.00530505, 0.00414014, 0.00460124, 0.00421023,
       0.00419307, 0.00392389, 0.00479484, 0.00420594, 0.00487494,
       0.00399518, 0.00441766, 0.00335383, 0.00317264, 0.00328517]), 'test_f1_weighted': array([0.95568902, 0.95552564, 0.97313712, 0.98214286, 0.96396396,
       0.99109355, 0.98214286, 0.94682018, 0.95491371, 0.95542706,
       0.99110733, 0.93683661, 0.98231027, 0.95578444, 0.97292274]), 'test_recall_weighted': array([0.95535714, 0.95535714, 0.97321429, 0.98214286, 0.96396396,
       0.99107143, 0.98214286, 0.94642857, 0.95535714, 0.95495495,
       0.99107143, 0.9375    , 0.98214286, 0.95535714, 0.97297297]), 'test_precision_weighted': array([0.95746064, 0.95586623, 0.97322997, 0.98214286, 0.96396396,
       0.99128401, 0.98214286, 0.94788288, 0.95602287, 0.95742967,
       0.99132653, 0.93770872, 0.98322511, 0.96010638, 0.97303715]), 'test_accuracy': array([0.95535714, 0.95535714, 0.97321429, 0.98214286, 0.96396396,
       0.99107143, 0.98214286, 0.94642857, 0.95535714, 0.95495495,
       0.99107143, 0.9375    , 0.98214286, 0.95535714, 0.97297297]), 'test_roc_auc_ovr': array([0.95972222, 0.95194805, 0.96805556, 0.97922078, 0.96091549,
       0.99295775, 0.98055556, 0.94545455, 0.94186863, 0.9593985 ,
       0.99358974, 0.92069701, 0.98765432, 0.96428571, 0.97020202])}"
14,"{'num_leaves': 73, 'n_estimators': 121, 'learning_rate': 0.08757253272959939}",0.9678612786231693,"{'fit_time': array([5.91032672, 5.61096191, 5.68088913, 5.68425512, 5.58534098,
       5.81346726, 5.96269393, 5.82673788, 5.31650782, 5.74354911,
       5.70164204, 5.32389283, 1.72966695, 1.7075789 , 1.51281404]), 'score_time': array([0.0041492 , 0.00442004, 0.00504088, 0.00423908, 0.00417089,
       0.00438595, 0.00384903, 0.00410295, 0.00432992, 0.00415397,
       0.00438094, 0.00415707, 0.00339413, 0.00346804, 0.00332189]), 'test_f1_weighted': array([0.95568902, 0.95552564, 0.97313712, 0.98214286, 0.96396396,
       0.98222789, 0.98214286, 0.95552564, 0.9640571 , 0.96445094,
       0.98214286, 0.93683661, 0.98231027, 0.95578444, 0.98198198]), 'test_recall_weighted': array([0.95535714, 0.95535714, 0.97321429, 0.98214286, 0.96396396,
       0.98214286, 0.98214286, 0.95535714, 0.96428571, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.95535714, 0.98198198]), 'test_precision_weighted': array([0.95746064, 0.95586623, 0.97322997, 0.98214286, 0.96396396,
       0.98297342, 0.98214286, 0.95586623, 0.96451737, 0.96765997,
       0.98214286, 0.93770872, 0.98322511, 0.96010638, 0.98198198]), 'test_accuracy': array([0.95535714, 0.95535714, 0.97321429, 0.98214286, 0.96396396,
       0.98214286, 0.98214286, 0.95535714, 0.96428571, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.95535714, 0.98198198]), 'test_roc_auc_ovr': array([0.95972222, 0.95194805, 0.96805556, 0.97922078, 0.96091549,
       0.98591549, 0.98055556, 0.95194805, 0.95468915, 0.97368421,
       0.97888386, 0.92069701, 0.98765432, 0.96428571, 0.98131313])}"
15,"{'num_leaves': 52, 'n_estimators': 133, 'learning_rate': 0.13100200266966502}",0.9666422916024366,"{'fit_time': array([5.81282926, 4.99173284, 5.54985309, 5.58091998, 5.35267282,
       5.57004499, 5.77599502, 5.42740202, 5.10292816, 5.39227009,
       5.67962313, 4.90801477, 1.87529898, 1.81541109, 1.73846388]), 'score_time': array([0.00387478, 0.00426507, 0.00444269, 0.00431895, 0.00426984,
       0.00428009, 0.00354195, 0.0042429 , 0.00429392, 0.00426602,
       0.00383782, 0.00430202, 0.00330687, 0.00327086, 0.00351191]), 'test_f1_weighted': array([0.95568902, 0.95552564, 0.97313712, 0.97310659, 0.94562832,
       0.99109355, 0.98214286, 0.94682018, 0.9640571 , 0.96445094,
       0.982282  , 0.93683661, 0.98231027, 0.96457219, 0.98198198]), 'test_recall_weighted': array([0.95535714, 0.95535714, 0.97321429, 0.97321429, 0.94594595,
       0.99107143, 0.98214286, 0.94642857, 0.96428571, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.96428571, 0.98198198]), 'test_precision_weighted': array([0.95746064, 0.95586623, 0.97322997, 0.97318062, 0.94598492,
       0.99128401, 0.98214286, 0.94788288, 0.96451737, 0.96765997,
       0.98313492, 0.93770872, 0.98322511, 0.9673913 , 0.98198198]), 'test_accuracy': array([0.95535714, 0.95535714, 0.97321429, 0.97321429, 0.94594595,
       0.99107143, 0.98214286, 0.94642857, 0.96428571, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.96428571, 0.98198198]), 'test_roc_auc_ovr': array([0.95972222, 0.95194805, 0.96805556, 0.96493506, 0.93591549,
       0.99295775, 0.98055556, 0.94545455, 0.95468915, 0.97368421,
       0.98717949, 0.92069701, 0.98765432, 0.97142857, 0.98131313])}"
16,"{'num_leaves': 63, 'n_estimators': 110, 'learning_rate': 0.09015938436247842}",0.9672276963600708,"{'fit_time': array([5.30884814, 5.02358866, 5.18089414, 5.15773487, 5.06268215,
       5.34982395, 5.39453793, 5.16474819, 4.7468617 , 5.2025249 ,
       5.23668003, 4.88462186, 1.61187506, 1.51142287, 1.37701678]), 'score_time': array([0.00400209, 0.00414538, 0.00461268, 0.00447702, 0.00429797,
       0.00419307, 0.003865  , 0.00414515, 0.00425601, 0.0042851 ,
       0.00442481, 0.00416899, 0.00327778, 0.00328088, 0.00332904]), 'test_f1_weighted': array([0.96462585, 0.95552564, 0.97313712, 0.98214286, 0.96396396,
       0.99109355, 0.98214286, 0.93773589, 0.95491371, 0.96422422,
       0.98214286, 0.93683661, 0.98231027, 0.95563806, 0.98198198]), 'test_recall_weighted': array([0.96428571, 0.95535714, 0.97321429, 0.98214286, 0.96396396,
       0.99107143, 0.98214286, 0.9375    , 0.95535714, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.95535714, 0.98198198]), 'test_precision_weighted': array([0.96753247, 0.95586623, 0.97322997, 0.98214286, 0.96396396,
       0.99128401, 0.98214286, 0.93813962, 0.95602287, 0.9651814 ,
       0.98214286, 0.93770872, 0.98322511, 0.95733831, 0.98198198]), 'test_accuracy': array([0.96428571, 0.95535714, 0.97321429, 0.98214286, 0.96396396,
       0.99107143, 0.98214286, 0.9375    , 0.95535714, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.95535714, 0.98198198]), 'test_roc_auc_ovr': array([0.97222222, 0.95194805, 0.96805556, 0.97922078, 0.96091549,
       0.99295775, 0.98055556, 0.93116883, 0.94186863, 0.96597744,
       0.97888386, 0.92069701, 0.98765432, 0.95952381, 0.98131313])}"
17,"{'num_leaves': 47, 'n_estimators': 133, 'learning_rate': 0.12438580313797215}",0.9672364631890364,"{'fit_time': array([5.99669313, 5.31989193, 5.90676093, 5.94444489, 5.69076395,
       5.71779513, 5.93183994, 5.82589483, 5.31300688, 5.7098062 ,
       5.79991794, 5.06407809, 1.93663406, 1.75177407, 1.74914002]), 'score_time': array([0.00410104, 0.00432301, 0.00415897, 0.0040741 , 0.00455976,
       0.00417495, 0.0042088 , 0.00414109, 0.00438619, 0.00435185,
       0.00448608, 0.00417209, 0.00326109, 0.00335884, 0.0038588 ]), 'test_f1_weighted': array([0.95568902, 0.94642857, 0.97313712, 0.97310659, 0.95482736,
       0.98214286, 0.99109532, 0.95552564, 0.97294823, 0.96445094,
       0.982282  , 0.93683661, 0.98231027, 0.95578444, 0.98198198]), 'test_recall_weighted': array([0.95535714, 0.94642857, 0.97321429, 0.97321429, 0.95495495,
       0.98214286, 0.99107143, 0.95535714, 0.97321429, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.95535714, 0.98198198]), 'test_precision_weighted': array([0.95746064, 0.94642857, 0.97322997, 0.97318062, 0.95486833,
       0.98214286, 0.9912892 , 0.95586623, 0.97427162, 0.96765997,
       0.98313492, 0.93770872, 0.98322511, 0.96010638, 0.98198198]), 'test_accuracy': array([0.95535714, 0.94642857, 0.97321429, 0.97321429, 0.95495495,
       0.98214286, 0.99107143, 0.95535714, 0.97321429, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.95535714, 0.98198198]), 'test_roc_auc_ovr': array([0.95972222, 0.93766234, 0.96805556, 0.96493506, 0.94841549,
       0.98076262, 0.99305556, 0.95194805, 0.96153846, 0.97368421,
       0.98717949, 0.92069701, 0.98765432, 0.96428571, 0.98131313])}"
18,"{'num_leaves': 74, 'n_estimators': 71, 'learning_rate': 0.09368647924695367}",0.9660230121373641,"{'fit_time': array([3.11374807, 3.09740376, 3.13255978, 3.14302087, 3.06950784,
       3.10409379, 3.16845179, 3.14663815, 2.99370623, 3.14278507,
       3.21620703, 2.95495915, 0.90482426, 0.87376308, 0.84095693]), 'score_time': array([0.00425506, 0.00405931, 0.00435615, 0.00422406, 0.00411797,
       0.00418305, 0.0040381 , 0.00396109, 0.00429988, 0.00411963,
       0.004004  , 0.00415897, 0.0030489 , 0.00306201, 0.00305104]), 'test_f1_weighted': array([0.96462585, 0.95552564, 0.97313712, 0.97310659, 0.96396396,
       0.97328066, 0.99109532, 0.94682018, 0.95491371, 0.96422422,
       0.99110733, 0.92752715, 0.98231027, 0.95578444, 0.97292274]), 'test_recall_weighted': array([0.96428571, 0.95535714, 0.97321429, 0.97321429, 0.96396396,
       0.97321429, 0.99107143, 0.94642857, 0.95535714, 0.96396396,
       0.99107143, 0.92857143, 0.98214286, 0.95535714, 0.97297297]), 'test_precision_weighted': array([0.96753247, 0.95586623, 0.97322997, 0.97318062, 0.96396396,
       0.9735119 , 0.9912892 , 0.94788288, 0.95602287, 0.9651814 ,
       0.99132653, 0.92921784, 0.98322511, 0.96010638, 0.97303715]), 'test_accuracy': array([0.96428571, 0.95535714, 0.97321429, 0.97321429, 0.96396396,
       0.97321429, 0.99107143, 0.94642857, 0.95535714, 0.96396396,
       0.99107143, 0.92857143, 0.98214286, 0.95535714, 0.97297297]), 'test_roc_auc_ovr': array([0.97222222, 0.95194805, 0.96805556, 0.96493506, 0.96091549,
       0.97372037, 0.99305556, 0.94545455, 0.94186863, 0.96597744,
       0.99358974, 0.90753912, 0.98765432, 0.96428571, 0.97020202])}"
19,"{'num_leaves': 80, 'n_estimators': 115, 'learning_rate': 0.1479788542634523}",0.9660346303751569,"{'fit_time': array([4.95369005, 4.50268602, 4.87265897, 5.00881696, 4.70471501,
       4.92737627, 5.02546   , 4.87779498, 4.54521704, 4.71083093,
       4.93959785, 4.335917  , 1.58029795, 1.43559599, 1.40579987]), 'score_time': array([0.00424981, 0.00440216, 0.00429893, 0.00402617, 0.00460386,
       0.00410581, 0.00411177, 0.004179  , 0.00422621, 0.00443602,
       0.00413013, 0.00402188, 0.00460482, 0.00328493, 0.00333691]), 'test_f1_weighted': array([0.95568902, 0.95552564, 0.97313712, 0.98214286, 0.95482736,
       0.98222789, 0.99109532, 0.95552564, 0.9640571 , 0.95542706,
       0.97332198, 0.93683661, 0.98231027, 0.96457219, 0.96382339]), 'test_recall_weighted': array([0.95535714, 0.95535714, 0.97321429, 0.98214286, 0.95495495,
       0.98214286, 0.99107143, 0.95535714, 0.96428571, 0.95495495,
       0.97321429, 0.9375    , 0.98214286, 0.96428571, 0.96396396]), 'test_precision_weighted': array([0.95746064, 0.95586623, 0.97322997, 0.98214286, 0.95486833,
       0.98297342, 0.9912892 , 0.95586623, 0.96451737, 0.95742967,
       0.97360853, 0.93770872, 0.98322511, 0.9673913 , 0.96433985]), 'test_accuracy': array([0.95535714, 0.95535714, 0.97321429, 0.98214286, 0.95495495,
       0.98214286, 0.99107143, 0.95535714, 0.96428571, 0.95495495,
       0.97321429, 0.9375    , 0.98214286, 0.96428571, 0.96396396]), 'test_roc_auc_ovr': array([0.95972222, 0.95194805, 0.96805556, 0.97922078, 0.94841549,
       0.98591549, 0.99305556, 0.95194805, 0.95468915, 0.9593985 ,
       0.9724736 , 0.92069701, 0.98765432, 0.97142857, 0.95909091])}"
20,"{'num_leaves': 61, 'n_estimators': 105, 'learning_rate': 0.07645230332549238}",0.9635992255843341,"{'fit_time': array([5.11697006, 4.88832498, 5.05453706, 4.9423461 , 4.89410996,
       5.06469512, 5.15538096, 5.02376986, 4.70819783, 5.003124  ,
       4.99762988, 4.670995  , 1.3665359 , 1.54361987, 1.22063518]), 'score_time': array([0.00432587, 0.004143  , 0.00411391, 0.00448203, 0.00566602,
       0.00435376, 0.00390983, 0.00423503, 0.00480413, 0.00398207,
       0.00466895, 0.00405812, 0.00338197, 0.00324225, 0.00333381]), 'test_f1_weighted': array([0.94670462, 0.94642857, 0.96407246, 0.97310659, 0.96396396,
       0.98222789, 0.99109532, 0.95552564, 0.95491371, 0.95512302,
       0.982282  , 0.92752715, 0.98231027, 0.95578444, 0.97292274]), 'test_recall_weighted': array([0.94642857, 0.94642857, 0.96428571, 0.97321429, 0.96396396,
       0.98214286, 0.99107143, 0.95535714, 0.95535714, 0.95495495,
       0.98214286, 0.92857143, 0.98214286, 0.95535714, 0.97297297]), 'test_precision_weighted': array([0.94761905, 0.94642857, 0.96453973, 0.97318062, 0.96396396,
       0.98297342, 0.9912892 , 0.95586623, 0.95602287, 0.95546547,
       0.98313492, 0.92921784, 0.98322511, 0.96010638, 0.97303715]), 'test_accuracy': array([0.94642857, 0.94642857, 0.96428571, 0.97321429, 0.96396396,
       0.98214286, 0.99107143, 0.95535714, 0.95535714, 0.95495495,
       0.98214286, 0.92857143, 0.98214286, 0.95535714, 0.97297297]), 'test_roc_auc_ovr': array([0.94722222, 0.93766234, 0.95555556, 0.96493506, 0.96091549,
       0.98591549, 0.99305556, 0.95194805, 0.94186863, 0.95169173,
       0.98717949, 0.90753912, 0.98765432, 0.96428571, 0.97020202])}"
21,"{'num_leaves': 74, 'n_estimators': 126, 'learning_rate': 0.08346529438907793}",0.9660293359806655,"{'fit_time': array([6.11336017, 5.61682892, 5.99926305, 5.7074852 , 5.83071494,
       5.99084306, 5.84443593, 5.96779823, 5.51604581, 5.90736985,
       6.04467106, 5.5257051 , 1.72908592, 1.7532742 , 1.66376591]), 'score_time': array([0.00405002, 0.00438499, 0.00419188, 0.004143  , 0.00435305,
       0.00519586, 0.00466299, 0.00416398, 0.00418711, 0.00440407,
       0.004076  , 0.00438285, 0.00373983, 0.00333476, 0.00317717]), 'test_f1_weighted': array([0.95568902, 0.94642857, 0.96407246, 0.97310659, 0.96396396,
       0.99109355, 0.98214286, 0.95552564, 0.9640571 , 0.96422422,
       0.982282  , 0.93683661, 0.98231027, 0.95578444, 0.97292274]), 'test_recall_weighted': array([0.95535714, 0.94642857, 0.96428571, 0.97321429, 0.96396396,
       0.99107143, 0.98214286, 0.95535714, 0.96428571, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.95535714, 0.97297297]), 'test_precision_weighted': array([0.95746064, 0.94642857, 0.96453973, 0.97318062, 0.96396396,
       0.99128401, 0.98214286, 0.95586623, 0.96451737, 0.9651814 ,
       0.98313492, 0.93770872, 0.98322511, 0.96010638, 0.97303715]), 'test_accuracy': array([0.95535714, 0.94642857, 0.96428571, 0.97321429, 0.96396396,
       0.99107143, 0.98214286, 0.95535714, 0.96428571, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.95535714, 0.97297297]), 'test_roc_auc_ovr': array([0.95972222, 0.93766234, 0.95555556, 0.96493506, 0.96091549,
       0.99295775, 0.98055556, 0.95194805, 0.95468915, 0.96597744,
       0.98717949, 0.92069701, 0.98765432, 0.96428571, 0.97020202])}"
22,"{'num_leaves': 68, 'n_estimators': 119, 'learning_rate': 0.0920014978202956}",0.9672573790590892,"{'fit_time': array([5.70073771, 5.37139773, 5.61719513, 5.46331811, 5.47501898,
       5.6090219 , 5.72903609, 5.59777594, 5.11641097, 5.54857016,
       5.6301229 , 5.17556715, 1.65085816, 1.59108615, 1.47642493]), 'score_time': array([0.00399709, 0.00400305, 0.004776  , 0.00409389, 0.00414419,
       0.00479913, 0.0039022 , 0.00606394, 0.004179  , 0.00446677,
       0.00415421, 0.00410581, 0.00320983, 0.00339198, 0.00315285]), 'test_f1_weighted': array([0.95568902, 0.94642857, 0.97313712, 0.98214286, 0.96396396,
       0.98222789, 0.98214286, 0.95552564, 0.9640571 , 0.95542706,
       0.99110733, 0.93683661, 0.98231027, 0.94685829, 0.99100611]), 'test_recall_weighted': array([0.95535714, 0.94642857, 0.97321429, 0.98214286, 0.96396396,
       0.98214286, 0.98214286, 0.95535714, 0.96428571, 0.95495495,
       0.99107143, 0.9375    , 0.98214286, 0.94642857, 0.99099099]), 'test_precision_weighted': array([0.95746064, 0.94642857, 0.97322997, 0.98214286, 0.96396396,
       0.98297342, 0.98214286, 0.95586623, 0.96451737, 0.95742967,
       0.99132653, 0.93770872, 0.98322511, 0.94976943, 0.99118684]), 'test_accuracy': array([0.95535714, 0.94642857, 0.97321429, 0.98214286, 0.96396396,
       0.98214286, 0.98214286, 0.95535714, 0.96428571, 0.95495495,
       0.99107143, 0.9375    , 0.98214286, 0.94642857, 0.99099099]), 'test_roc_auc_ovr': array([0.95972222, 0.93766234, 0.96805556, 0.97922078, 0.96091549,
       0.98591549, 0.98055556, 0.95194805, 0.95468915, 0.9593985 ,
       0.99358974, 0.92069701, 0.98765432, 0.95238095, 0.99242424])}"
23,"{'num_leaves': 72, 'n_estimators': 142, 'learning_rate': 0.09700827751479033}",0.9660798206287889,"{'fit_time': array([6.6130538 , 5.99668312, 6.441746  , 6.45550585, 6.23888111,
       6.61939597, 6.63460994, 6.54912615, 5.91569114, 6.33746719,
       6.52384472, 5.85245895, 2.03126884, 1.9733572 , 1.949826  ]), 'score_time': array([0.00400424, 0.00422788, 0.00443816, 0.00434208, 0.00425291,
       0.00399017, 0.00384188, 0.00421286, 0.00452924, 0.00421882,
       0.00444221, 0.00462389, 0.00354314, 0.00331187, 0.00350285]), 'test_f1_weighted': array([0.95568902, 0.95552564, 0.97313712, 0.97310659, 0.95507328,
       0.99109355, 0.98214286, 0.94682018, 0.97294823, 0.96445094,
       0.982282  , 0.93683661, 0.98231027, 0.94685829, 0.97292274]), 'test_recall_weighted': array([0.95535714, 0.95535714, 0.97321429, 0.97321429, 0.95495495,
       0.99107143, 0.98214286, 0.94642857, 0.97321429, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.94642857, 0.97297297]), 'test_precision_weighted': array([0.95746064, 0.95586623, 0.97322997, 0.97318062, 0.95535675,
       0.99128401, 0.98214286, 0.94788288, 0.97427162, 0.96765997,
       0.98313492, 0.93770872, 0.98322511, 0.94976943, 0.97303715]), 'test_accuracy': array([0.95535714, 0.95535714, 0.97321429, 0.97321429, 0.95495495,
       0.99107143, 0.98214286, 0.94642857, 0.97321429, 0.96396396,
       0.98214286, 0.9375    , 0.98214286, 0.94642857, 0.97297297]), 'test_roc_auc_ovr': array([0.95972222, 0.95194805, 0.96805556, 0.96493506, 0.95387324,
       0.99295775, 0.98055556, 0.94545455, 0.96153846, 0.97368421,
       0.98717949, 0.92069701, 0.98765432, 0.95238095, 0.97020202])}"
24,"{'num_leaves': 76, 'n_estimators': 124, 'learning_rate': 0.0739547891861556}",0.9654584785424997,"{'fit_time': array([5.83072996, 5.53226972, 5.7767601 , 5.63276625, 5.59084487,
       5.804461  , 5.78202891, 5.70503807, 5.37224603, 5.7098    ,
       5.80597615, 5.39115882, 1.60112309, 1.586972  , 1.48399401]), 'score_time': array([0.00441194, 0.00418401, 0.00419402, 0.0042088 , 0.0041182 ,
       0.00422716, 0.00440502, 0.00394607, 0.00423026, 0.00424314,
       0.00439906, 0.00416398, 0.00328302, 0.00383806, 0.00334597]), 'test_f1_weighted': array([0.94670462, 0.95552564, 0.96407246, 0.97310659, 0.96396396,
       0.98214286, 0.99109532, 0.94682018, 0.9640571 , 0.95542706,
       0.99110733, 0.93683661, 0.98231027, 0.95578444, 0.97292274]), 'test_recall_weighted': array([0.94642857, 0.95535714, 0.96428571, 0.97321429, 0.96396396,
       0.98214286, 0.99107143, 0.94642857, 0.96428571, 0.95495495,
       0.99107143, 0.9375    , 0.98214286, 0.95535714, 0.97297297]), 'test_precision_weighted': array([0.94761905, 0.95586623, 0.96453973, 0.97318062, 0.96396396,
       0.98214286, 0.9912892 , 0.94788288, 0.96451737, 0.95742967,
       0.99132653, 0.93770872, 0.98322511, 0.96010638, 0.97303715]), 'test_accuracy': array([0.94642857, 0.95535714, 0.96428571, 0.97321429, 0.96396396,
       0.98214286, 0.99107143, 0.94642857, 0.96428571, 0.95495495,
       0.99107143, 0.9375    , 0.98214286, 0.95535714, 0.97297297]), 'test_roc_auc_ovr': array([0.94722222, 0.95194805, 0.95555556, 0.96493506, 0.96091549,
       0.98076262, 0.99305556, 0.94545455, 0.95468915, 0.9593985 ,
       0.99358974, 0.92069701, 0.98765432, 0.96428571, 0.97020202])}"
